PROLIFIC_PID,game,story,F,O,J,dominant,note
69b59d0433a4f1ec2ee732d4,ug,aid,55,45,20,balanced,deciding whether to keep aid or share with a needy neighbor
69b67ea6b514148066dce9d9,tg,aid,62,30,28,F,dilemma of sharing payment with a declined struggling neighbor
69b6b6699b2e389a8a569ccd,tg,bonus,88,5,20,F,reward proportional to contribution
69b6ca3f88fee21c0704ae64,ug,bonus,70,40,55,F,moral choice of rewarding Max's contribution to shared success
69b6f826453eaec6b1072a61,tg,bonus,55,35,45,F,deciding whether Max deserves a share of the bonus
69b704f9f5724767d87fa125,tg,aid,62,20,45,F,assessing Mark's need to decide how to share the money
69b7076feacc2c1be95ce447,tg,aid,55,38,42,F,considering sharing welfare with rejected neighbor
69b712f05b5312a04eff76f9,tg,aid,45,15,55,J,empathizing and choosing to share to help the other through struggle
69b735362fb0d16084d1a68d,ug,aid,55,30,40,F,deciding whether to share aid with a needy acquaintance
69b7434d35256b34f43c0c06,tg,bonus,45,20,35,F,dilemma over whether to share bonus with Max
69b749c385f2b01a82f4e780,ug,aid,45,40,30,balanced,dilemma over sharing welfare money with unselected acquaintance
69b7820dbe7b18e142992644,tg,aid,55,40,30,F,dilemma over sharing aid with someone who missed out
69b8412a0c5697d87a8ee31f,ug,aid,20,75,5,O,keeping the payment for own necessary expenses
69b85363883cf967df2dfa61,ug,aid,55,45,20,F,dilemma over whether to share aid with a struggling neighbour
69b86e94de9c503e9a58411d,ug,aid,55,60,20,balanced,tension between keeping needed funds and sharing with neighbor
69b86eadfd9915130684f30c,tg,bonus,55,40,45,balanced,debating whether to share bonus with teammate
69b916b01494b9f398d46be4,tg,bonus,85,0,45,F,equal split justified by Max's contribution
69b9876ef81efd7f1e9ff507,tg,bonus,55,40,45,balanced,team's earned share vs Steve's choice to keep or divide
69b98c628f8e8a390c8ed62f,tg,aid,55,55,20,balanced,James torn between keeping full aid amount and sharing with unselected neighbor
69b9a5bffd066eb55746149d,tg,aid,30,55,10,O,no obligation to hand over his own aid
69b9b879293208a0e39e82c2,ug,aid,62,45,33,F,conflict over whether to share aid with denied neighbor
69b9ea3382f0f7dcf2113bbf,ug,bonus,55,45,30,F,whether team leader deserves full bonus or should share with teammate
69b9f1cd9d1e8077aded34e2,tg,bonus,55,25,60,J,team's joint hard work and dividing a shared bonus
69b9f5c54a5ec695873f66af,tg,bonus,45,50,40,balanced,keep-or-share dilemma over a team bonus
69ba12968a884a175c99bbec,ug,aid,55,45,30,F,deciding whether to share aid with an unselected neighbor
69baa37ab3cd7666686359dd,tg,aid,45,55,30,O,dilemma between keeping own aid vs helping needy neighbor
69baaee936d901eb8e30d457,tg,bonus,70,30,45,F,whether Max deserves a share for his contribution
69bac58b12e5f4ea950e2304,tg,bonus,55,45,50,balanced,deciding whether to share a team bonus with a contributing teammate
69bac657c4e3b44db4ed6f5e,ug,aid,55,45,20,F,moral choice to split assistance vs keep it
69badd61df03d306c075bfb9,ug,aid,55,30,25,F,guilt over whether to share aid with rejected acquaintance
69bb135a86ce67d62d6bb670,ug,bonus,55,20,70,J,sharing bonus because of team effort
69bb21b909c5c4199ae8e62f,tg,bonus,62,20,55,F,whether to share bonus with a contributing teammate
69bb3affb8967a9ac4fa1af3,tg,bonus,30,40,35,balanced,framing the choice between keeping or sharing a bonus
69bb4872664e9b7e317b4cf3,tg,aid,20,55,40,O,"his own hardship, then impulse to help a barely-known neighbor"
69bb5de04f9604e5bfc853ec,ug,aid,45,55,20,O,James's dilemma between keeping needed funds or sharing with equally needy Mark
69bbfa14bae9dc5a30f54b59,tg,aid,55,45,20,F,deciding whether to share aid with unselected neighbor
69bc0ba177847fde0a18ec3d,ug,aid,55,60,30,balanced,moral dilemma between keeping needed aid and sharing with struggling neighbor
69bc18417148141eda3cd429,ug,bonus,45,55,40,balanced,individual reward versus sharing bonus with teammate
69bc2604a076b7bafaa9f016,ug,aid,45,55,30,O,his own hardship weighed against helping a barely-known neighbour
69bc413db3462e13d3f11e29,ug,aid,38,55,30,O,James's own need versus whether to share with neighbor Mark
69bc4a5a75e354d36da3b4df,ug,bonus,55,40,60,J,joint bonus for shared sales success with a split decision
69bc506e604778c4ec5e6299,tg,aid,55,45,30,F,whether to share aid with a needier neighbor
69bc5489f5ecef4bd3af96b7,tg,aid,55,50,15,balanced,moral dilemma between keeping needed aid and sharing with neighbor
69bc5abc03c91685a34cdb23,ug,bonus,55,30,45,F,whether to share bonus after joint work
69bc66f78459bd2bc7f31303,ug,bonus,55,40,45,F,choice between keeping full bonus or splitting with colleague
69bc67fa2a101dda7e61101c,tg,aid,55,35,30,F,deciding whether to share aid with an unselected neighbor
69bc75f1e1b8b09f8fc71f3d,ug,aid,55,30,40,F,whether James should split the assistance money
69bcb897722a3e341969bb1d,ug,bonus,25,40,35,O,Steve's choice to keep or share the bonus
69bcb99df4a161e23c002c7f,tg,aid,55,20,25,F,whether James should share assistance with his unaided neighbor
69bcbda746fbf5852ad203cf,tg,aid,55,45,40,F,moral dilemma over keeping vs sharing aid with unselected neighbor
69bcd49ce95af67521ac752f,ug,aid,55,60,20,balanced,James's own need weighed against sharing some with Mark
69bcf639f9ec872f3277e13f,ug,aid,45,55,25,O,dilemma between keeping needed aid vs sharing with unselected neighbor
69bd0d02afc8d65e087ddb4b,tg,bonus,55,45,40,balanced,team bonus and Steve's decision to share or keep it
69bd7e0edea58502dd590aba,ug,bonus,62,40,45,F,whether Steve should share the bonus to reward Max's contribution
69bd8bb13b9e95cde78f85a5,ug,bonus,55,40,45,balanced,choice to keep bonus or share with contributing teammate
69bd8fa38c8b2b9f3de59cc6,tg,bonus,60,40,45,F,deciding whether to share bonus given Max's contribution
69bd900d90e8d0fa81f001b0,ug,bonus,55,45,40,balanced,deciding whether to share bonus with teammate
69bdd52e962f286c3349b154,ug,bonus,55,40,45,balanced,choice to keep bonus or share with joint-pitch partner
69bde4488c9f1c81fe37cb46,ug,bonus,30,20,55,J,"team's joint effort and shared bonus, with leader's discretion"
69bdf08c99e22a5d274eb0cb,ug,aid,40,45,42,balanced,deciding whether to share received aid with a struggling neighbor
69be1566167e878d92baec6f,tg,bonus,85,25,45,F,arguing bonus should be shared equally due to both members' effort
69be65abb098953ff8f829b2,tg,bonus,55,45,40,F,deciding whether to share bonus given Max's contribution
69bf26920c8c8f2ba40d0352,tg,aid,78,10,40,F,James should share aid with neighbor who missed out
69bf5884746f3927e8910619,ug,bonus,70,45,55,F,whether to share bonus given Max's contribution
69bf8f25b1306860ca03c822,tg,aid,62,33,40,F,dilemma over whether to share aid with unapproved neighbor
69bff805b09c402000e9e598,ug,bonus,30,40,35,balanced,bonus earned by Steve with option to share with teammate
69c034b259633406d950cccc,ug,aid,40,45,30,balanced,deciding whether to share aid money with unselected neighbor
69c038e6cd2fcc717389ed5d,tg,aid,55,50,30,balanced,dilemma of keeping money vs sharing with equally struggling neighbor
69c0483e89e9f83fe2e34b6f,tg,aid,45,55,20,O,dilemma over sharing scarce aid money he badly needs
69c07f5c0d48ac0fdefef656,ug,bonus,70,45,10,F,justifying bonus split by role/desert
69c083d52d3c3090da2cdebc,tg,bonus,45,40,40,balanced,bonus decision: keep for self vs. share with teammate
69c08c73a8e46b8c436f4e7d,tg,aid,45,55,30,O,his need for aid versus conflict over sharing with neighbor
69c0ae790003d3d8432d1a11,tg,aid,45,35,30,balanced,unequal selection between two struggling applicants
69c1414269b9919eec0790a1,tg,aid,72,45,20,F,whether James deserves/should share funds with Mark
69c172c15e49d8b8172a4365,ug,bonus,45,30,60,J,joint effort on shared pitch with bonus-split decision
69c1763caa7123d06e421fa0,tg,aid,30,62,20,O,James weighing keeping the aid money for his own recovery
69c18101e0f9474a619c6542,ug,bonus,70,45,30,F,whether to share bonus given Max's contribution
69c1924e8539891b35bd9a5c,ug,bonus,78,45,40,F,whether to share bonus with contributing colleague Max
69c1a6156cb375150fb5dfdb,tg,aid,45,55,30,O,his own hardship set against a needy neighbor's claim
69c1aaedff8c0b25b7df1d32,tg,bonus,62,45,30,F,dividing bonus with a deserving contributor
69c1ca269965ee0689224591,ug,aid,55,40,30,F,dilemma of whether to share assistance with a needy neighbor
69c20d89ece9f1a15699d45e,ug,aid,40,55,30,O,James's financial struggle and decision to keep or share aid
69c28a088b977aedf07e2c82,ug,bonus,60,55,45,balanced,internal conflict weighing own effort against teammate's contribution
69c28ddad0c306c2f4e74af1,tg,aid,55,45,30,balanced,deciding whether to share approved welfare money with a struggling neighbor
69c2cbf327f7233c55365811,tg,bonus,55,45,40,F,deciding whether to share a team bonus with teammate
69c30aabec90fead8edb1b3f,ug,bonus,45,40,30,balanced,choice between keeping bonus or sharing with teammate
69c30b557717e058b96d2c83,tg,bonus,78,25,55,F,arguing Steve should share the bonus because Max contributed
69c314bfad0bf7573b060376,tg,bonus,70,55,40,F,dilemma over sharing bonus with the partner who did most of the work
69c3151bf831f4a3723eb0bb,ug,aid,45,55,30,O,his own hardship and whether to share with an unapproved neighbor
69c31a96218f05dbc4c3a852,ug,aid,55,40,30,F,indecision about whether to share welfare money with rejected neighbour
69c3239a158bfee31783d53f,ug,bonus,65,30,55,F,dividing a bonus given joint contribution
69c34e859a3bb639110b072f,tg,aid,55,60,30,balanced,moral dilemma of splitting aid vs keeping it amid own hardship
69c3730f1390810c52c97843,tg,aid,45,55,30,balanced,deciding whether to share aid with a worse-off acquaintance
69c3a8d32f966797298d51a8,ug,bonus,55,40,35,F,decision to share bonus with teammate vs. keep it
69c3d08818aad8906abde6eb,ug,bonus,40,45,35,balanced,framing the choice to share bonus with coworker or keep it
69c3eb9ef46b91375b5c7793,ug,aid,55,45,40,balanced,dilemma over keeping vs sharing aid with a struggling neighbor
69c3ecadb6c4cede83d71ccf,ug,aid,62,40,30,F,conflict over whether to share aid with an equally needy neighbor
69c439e10aa7edfb79c2f74a,tg,bonus,45,40,35,balanced,team leader deciding whether to share bonus with teammate
69c43feab93da7d8bd38f597,ug,bonus,55,50,45,balanced,framing the choice between keeping the bonus and recognizing a teammate's contribution
69c440c36f9c43fe1266a56b,ug,aid,45,40,30,balanced,dilemma of sharing welfare money with unselected neighbor
69c44bd8843c8d1085444dca,tg,aid,45,55,25,O,deciding whether to share aid with unselected neighbor
69c4549a6a8d04c5cddc21a9,tg,aid,62,30,45,F,deciding whether to share a benefit with a needy neighbor
69c45acaa988033e0a15876a,tg,aid,25,78,15,O,prioritizing self-reliance and one's own qualifications over a neighbor's need
69c46cbc1140e2314a2a1fd8,ug,bonus,55,40,45,F,whether to split team bonus or keep it
69c4c8d23e5ba793afd0e843,tg,bonus,62,45,40,F,deciding whether to share bonus with a contributing teammate
69c53da41d95f78186dfce30,tg,bonus,62,40,45,F,deciding whether to share bonus given Max's contribution
69c5915a7ea736a741709ca4,tg,bonus,75,20,55,F,whether Steve should share bonus given Max's contribution
69c592ec2b9a5a604191a331,ug,bonus,72,40,33,F,Max's contribution as basis for deserving a share
69c5931f9ab7626fca09d65b,tg,bonus,30,25,40,J,team's joint success and dividing a bonus with a teammate
69c59cce7e135a2e3fa678f8,tg,bonus,55,45,60,J,sharing a bonus with a helpful partner
69c5cbe09003b910d5d5ef36,tg,aid,55,50,25,balanced,guilt over neighbor's unmet claim vs. protecting own scarce aid
69c5d4b034ccd78eb7e6a157,tg,aid,45,55,30,O,deciding whether to keep aid or share with unselected neighbor
69c5ef886f7a9cbb98bdecf6,tg,bonus,70,40,45,F,deciding whether to share bonus with contributing partner
69c67ad8035b092459ab6d4c,ug,bonus,55,40,50,balanced,deciding whether to share bonus with a coworker who also contributed
69c6965bfee6e955699f09e4,ug,aid,55,40,45,F,helping a neighbor as the right thing when one has enough
69c720e659144e340f2e82c4,ug,aid,30,45,25,O,James's own financial struggle and hesitation about sharing
69c729abda1d8b1b317d8100,tg,aid,55,45,30,F,dilemma over sharing aid with less-lucky neighbor
69c73d47eb6bc1ff31ad6a67,tg,aid,55,50,25,balanced,deciding whether to keep aid or share with a needy neighbor
69c7e8f41b41bf38c55c12e0,tg,aid,38,45,40,balanced,considering sharing windfall with unselected friend
69c8307ffd41744f1326c39b,tg,aid,30,65,10,O,"keep the money for oneself, not share"
69c8510beaee367d1c498ee3,ug,bonus,80,20,45,F,sharing bonus to reward teammate's contribution
69c85137f596a4b721c8f455,tg,bonus,55,30,35,F,whether Steve should share the team bonus with Max
69c8b7b61ad4d656593669a9,tg,bonus,62,45,30,F,deciding whether to share bonus given Max's contribution
69c8e7fded5c8412575a3283,tg,bonus,55,45,40,balanced,dilemma over splitting bonus with a coworker who helped
69c93b76cde2567f16fab22e,ug,aid,55,45,20,F,dilemma of keeping aid versus sharing with a needy neighbor
69c957f0791b7e0ce6c2e70a,tg,bonus,45,50,55,balanced,deciding whether to keep bonus or split with team
69c9a7b162ffb6c502315268,tg,aid,55,30,40,F,deciding whether to share aid with an unselected applicant
69c9acc92ceb3364c324267c,ug,bonus,62,40,45,F,whether to share bonus given Max's contribution
69c9b471512ef9f5af466385,tg,bonus,78,20,55,F,"splitting reward for Max's effort, with hope of future inclusion"
69c9c466f509f3ec3b729b2c,ug,aid,55,45,20,balanced,deciding whether to keep aid or share with equally struggling neighbor
69c9d358d49cb13bbb05d839,ug,aid,55,45,40,balanced,conflict over sharing a government benefit with an unselected neighbor
69caa70b6e56f1e62feb944c,ug,bonus,80,25,40,F,whether Steve should share the bonus with a contributing teammate
69cb2171441335f38b39266e,ug,bonus,40,15,75,J,building trust and long-term relationship via sharing
69cb35481a3894a1e79b593a,tg,bonus,30,55,35,O,framing the choice as keep full bonus vs. share with teammate
69cbce67d73b0fb03e813bca,ug,bonus,40,35,35,balanced,dilemma over whether to share bonus with teammate
69cbf90b7725dff60069148d,tg,aid,38,45,40,balanced,James's hardship and his dilemma over sharing aid with unselected neighbor
69cc0232b5a964fe44c600fe,tg,aid,45,55,30,O,James's own hardship versus whether to share with unaided neighbor
69cc0538ae2e6f3572580a28,tg,bonus,90,5,40,F,Max's contribution warrants a deserved share
69cc110782388aa27b96206e,ug,bonus,55,30,45,F,dilemma of sharing bonus vs keeping it after joint effort
69cc44d0cf436d578671d433,tg,aid,45,35,40,balanced,conflict over whether to share aid with a struggling neighbor
69cc4a34c76d14b05f924914,tg,aid,68,30,25,F,unequal receipt of aid between two struggling neighbors
69cc8c50ee4bb37913a4e987,ug,aid,55,50,30,balanced,dilemma over keeping vs sharing welfare money with neighbor
69cc8dbedc4a71b7f0fb5d06,ug,aid,40,55,5,O,"keeping money, justified by Mark's lesser need"
69ccab055756812184ffe113,tg,aid,55,20,40,F,obligation versus generous goodwill toward an acquaintance
69ccdfcd6a3f90e7c89cbe27,tg,bonus,90,5,45,F,deserved 50-50 split based on partner's equal contribution
69cd39606bb1e2946b16d3ce,tg,bonus,45,40,35,balanced,framing the keep-or-share choice with a teammate
69cd3bf7f9eb98ec0bb30ab2,tg,bonus,55,25,40,F,how to fairly split a shared bonus between partners
69cd87da3fd758e854b046dd,tg,bonus,55,45,40,balanced,dilemma of sharing bonus after team success
69cda2b65e04701c73a52983,ug,aid,55,20,45,F,helping a struggling acquaintance by sharing benefit money
69ce10ea53e2958c9000b535,tg,aid,62,30,40,F,deciding whether to share aid with the neighbor who could have received it
69ce5d05471a032597c2180c,ug,bonus,62,45,55,balanced,deciding whether to share team bonus with a contributing teammate
69ce6a9138b346c2f1c8435f,tg,bonus,65,45,40,F,deciding whether to share bonus to recognize Max's contribution
69ce7f4b41358cd67a808786,ug,bonus,72,30,45,F,whether Max deserves a share of the bonus
69ceab0011e0915b423dbf58,ug,bonus,75,40,30,F,Max's hard work as a claim on sharing the bonus
69ceb596c33fc394cf53ec32,ug,aid,60,35,30,F,moral question of whether welfare recipient should share with one who didn't receive
69cebd63ca869639e1230ccd,ug,bonus,45,55,40,balanced,bonus allocation decision between keeping and sharing with teammate
69ced29bd2e045ba80857a50,tg,bonus,78,30,45,F,Max's deserved share of the team bonus
69ced969491a5ed7020eb068,tg,bonus,85,10,55,F,even split justified by shared effort
69cee890a9989ff4e0259b74,tg,aid,55,45,30,F,deliberation over sharing aid with an equally struggling neighbor
69cf0c356b1e76cc7aa4f6cd,tg,aid,55,45,25,F,dilemma over whether to share approved funds with a struggling neighbor
69cf2787992b07540ac359a9,tg,bonus,30,35,30,balanced,neutral framing of a discretionary bonus-sharing choice
69cf703d034100f0f775e30e,ug,bonus,55,45,30,balanced,discretion over sharing a team-earned bonus
69cfa2cc1350104e36809935,ug,bonus,55,45,40,balanced,deciding whether to keep bonus or share with teammate
69cfc2a453d904eda4add5c2,tg,bonus,45,40,65,J,joint teamwork on the pitch and the choice to split the shared bonus
69cfeaffaec5ff9e78b4478f,tg,bonus,40,5,80,J,sharing bonus to reinforce teamwork
69cff96f804a6ced14cb87d1,tg,aid,30,55,25,O,James's financial hardship and dilemma over keeping the money
69d01724a0779b1f36be7117,ug,bonus,55,40,60,J,team effort and whether to share bonus with contributing teammate
69d0195558c1560ebed41d59,tg,aid,55,45,30,balanced,conflict over whether to share aid with unselected neighbor
69d03707a69903232c66c635,ug,bonus,62,30,40,F,whether to share bonus given coworker's contribution
69d08c9eac812ae395149401,tg,bonus,55,30,35,F,framing of a choice to split a bonus with a colleague
69d098af50134fc89c39c919,tg,aid,55,38,40,F,dilemma of whether to share aid with less fortunate neighbor
69d14d3b00b38f7fd577137e,tg,bonus,70,45,40,F,dilemma of fairly allocating bonus given Max's contribution
69d17becf532e88cb6b29df2,ug,bonus,55,35,45,F,deciding whether to share bonus with teammate
69d19de5e88057967e328e0f,ug,bonus,30,45,55,J,team-earned bonus and lead's choice to share or keep
69d1ccc14c6b3a17db4d591c,tg,aid,55,45,20,balanced,dilemma of sharing aid vs keeping money
69d284cca58a989d7ea2e27c,tg,bonus,55,20,60,J,team bonus and whether to share it among members
69d2c0d8c50fa4b675986ab1,tg,aid,55,45,30,balanced,whether to share aid money with a struggling acquaintance
69d2cd4b68f653e4a5da40b4,ug,bonus,45,40,35,balanced,bonus given to Steve with option to share with teammate
69d2cf11259ff9c94f29a206,tg,aid,55,45,20,F,deciding whether to share aid with the unselected other applicant
69d36b91a40c29fdfbfba299,ug,bonus,62,45,40,F,deciding whether to share bonus with a deserving teammate
69d3a6bb550c92b735540e08,ug,aid,60,45,30,F,moral dilemma about sharing aid with unapproved neighbor
69d3b723c1ce9682b57d0e27,ug,bonus,55,45,40,balanced,bonus allocation weighing Steve's effort against Max's contribution
69d3c098c92066a7defb80ad,ug,bonus,45,40,35,balanced,framing a bonus-split decision between self-keeping and sharing
69d3d7345c83667d49a0ce94,ug,aid,55,45,30,F,deciding whether to share aid with an equally needy neighbor
69d403e06067f78697dc39df,ug,bonus,85,5,40,F,Max deserves a share of the earnings
69d406fbfef4c0530a6ee7ca,ug,aid,55,45,20,F,deciding whether to share aid with a neighbor who got nothing
69d40d3198ec90e575a41361,ug,bonus,70,45,40,F,sharing bonus based on Max's contribution
69d4173041edaf4c499e7671,tg,aid,55,40,30,F,whether to share aid with a needy neighbor
69d44491000baa4a10fc3fec,ug,aid,55,40,35,F,deciding whether to share aid with an unselected neighbor
69d44cea775f33b6c5c4990a,ug,bonus,55,30,45,F,bonus earned by Steve with option to share with colleague
69d468b084548e10dd81ecc1,tg,aid,55,50,20,balanced,deciding whether to keep aid or share with a needy neighbor
69d4bb224f92302177d20222,tg,aid,55,40,20,F,unequal welfare outcomes for two similar neighbours
69d4e2c38a4e896d4d408798,tg,bonus,85,5,30,F,Max's contribution warrants a fair share
69d5279d891966dff43a69fa,ug,aid,45,30,35,F,deciding whether to share aid with a struggling neighbor
69d5544e0f2785b33b88de76,tg,bonus,10,55,40,O,team leader protecting the bonus
69d569e753b19a01a8159e41,tg,aid,55,45,20,F,deciding whether to share welfare money with a struggling neighbor
69d573961f7dea6ebf5957c1,tg,aid,72,40,30,F,conflict over whether to share windfall with struggling neighbor
69d57dbdf8e39f7fbe8c8d46,tg,aid,25,80,10,O,James should keep the money for his own struggling situation
69d58cff77941b33342e9444,tg,aid,45,55,30,balanced,dilemma over sharing aid vs keeping it
69d58fc41a8bbf0b30051056,ug,bonus,78,15,40,F,how the shared bonus should fairly be split among the team
69d5a20941da7cba185df069,tg,aid,55,45,20,F,deciding whether to share aid with unselected neighbor
69d5b0ffb5cb4431069d82d4,tg,aid,55,45,30,F,whether to split unexpected payment with equally strapped neighbor
69d5b26e2b26144e40761669,ug,bonus,95,0,30,F,should share bonus because Max contributed
69d6399b9995500e6ecfe623,ug,bonus,75,0,45,F,even split to be fair and avoid drama
69d6587bcd52abc071e96038,tg,bonus,80,0,55,F,sharing reward because of joint team effort
69d660c8f4febe4125377fe4,tg,aid,55,45,30,F,deciding whether to share aid with an unapproved neighbor
69d6697916256aa857598a2b,tg,bonus,45,40,35,balanced,framing of a keep-vs-share bonus decision
69d66f4511e9c0d0db97d275,tg,aid,45,55,20,O,deciding whether to keep aid for self or share with unapproved neighbor
69d67845a6bd2e275bd0a0ac,ug,bonus,55,45,40,F,how the shared bonus should be divided vs kept by leader
69d6894f543c0ee1bf43a105,tg,bonus,70,35,55,F,team leader deciding whether to share bonus with deserving teammate
69d6a23ecbacccd595b7d7a4,tg,aid,55,45,30,F,deciding whether to share aid with a struggling neighbor
69d6b45ed142e5a639ebca81,tg,bonus,55,30,45,F,team lead deciding how to split a jointly earned bonus
69d6b7a431e113d6c27feb0b,ug,bonus,90,20,30,F,deserved share based on contribution
69d6e0e4ec9307b2f15a20eb,tg,aid,30,55,25,O,James receiving welfare while neighbor was rejected
69d6ea2ac715a18d1d0b8f13,ug,bonus,55,30,60,J,team effort and whether to share bonus with contributing teammate
69d704ad4b450abb54c1d890,tg,aid,55,45,20,F,moral dilemma of sharing aid vs keeping it
69d70bfc2397e505edd62047,ug,bonus,55,40,50,balanced,leader deciding whether to share bonus recognizing teammate's contribution
69d711ad0f4be8d7d5882840,tg,bonus,30,55,40,O,leader keeps full bonus with option to share
69d713c8327f07de14d16dab,tg,aid,45,50,40,balanced,dilemma over spending self-earned money on self versus on Mark
69d721f99f1e0327fe187b6c,tg,bonus,85,15,30,F,whether Max deserves a share of the bonus
69d74e6ff592edeac6075eb3,ug,aid,45,55,30,O,his own struggle versus whether to share with neighbor
69d7507f7de8eb2b7a2d76d9,tg,aid,45,50,40,balanced,deciding whether to keep aid or share with struggling friend
69d77d063e93f9c8eb4eb6d6,ug,aid,45,55,30,O,James's own hardship framed against neighbor's unmet claim and the choice to share
69d7b5ca00b6964e4d0d996d,tg,bonus,45,30,40,balanced,deciding how to split a shared bonus
69d7d5524fb570711a829550,tg,bonus,70,45,40,F,deciding whether to share bonus with contributing teammate
69d7e3b5c3bc304478d460a6,tg,aid,55,30,40,F,deciding whether to share his assistance with the unselected neighbor
69d7ebaa0c636510b15ce777,tg,aid,30,62,25,O,James's own financial need weighed against sharing with an acquaintance
69d7fd9d27a8c511b0ed677e,ug,bonus,90,5,40,F,reward proportional to Max's contribution
69d800da756a3a433b1d8cfc,tg,aid,55,45,30,F,dilemma over sharing aid with a needy neighbor
69d806915b2f11bf69a80238,tg,aid,45,55,30,O,James's tight finances and dilemma over sharing welfare with neighbor
69d80f78366c24151c6abed6,tg,bonus,55,40,45,F,deciding whether to share a bonus from team work
69d81a5e9efedf1f2a298f4b,ug,bonus,55,20,60,balanced,team bonus and how to split it
69d81ce0d386a7cc7a95e09a,tg,bonus,72,30,55,F,whether to share bonus with a contributing coworker
69d81d56718e062e9af82d3b,ug,aid,45,55,30,O,dilemma between keeping welfare money and sharing with unselected neighbor
69d834f811b9ae679f0231bb,tg,aid,30,35,40,balanced,conditional partial help with shared responsibility
69d83c978b95b489bd73c9dc,ug,bonus,78,20,40,F,argues Steve should share bonus with contributing co-worker
69d8d7c6ecb2d9abc27d61e8,ug,bonus,75,25,45,F,Max's contribution and whether the bonus should be shared
69d8e59b9f11ea57dfebf24c,ug,aid,45,55,30,O,James's internal struggle over whether to share his assistance
69d8e861bc0f59a1a66de7d6,ug,bonus,70,30,45,F,deciding whether to share bonus with contributing teammate
69d906b3cc7be106bf6f715d,ug,bonus,55,40,45,F,deciding whether to share bonus with a contributing helper
69d926fe2872f313c4388b70,tg,aid,60,30,45,F,whether to share received support with equally struggling neighbor
69d9374d816e2c4ba1f614cc,ug,aid,40,55,30,O,James's dilemma between keeping aid for himself or sharing with a struggling acquaintance
69d943f41bd35a1370ec6390,ug,aid,20,55,35,O,James's financial hardship and the neighbor's choice to help
69d9450313a829259183ab40,tg,bonus,45,40,30,balanced,framing a keep-or-share decision over a team bonus
69d95a0d0265a38109847da6,ug,bonus,55,20,45,F,dividing a team bonus after joint sales success
69d95f3f08867331c4b96358,tg,bonus,62,45,48,F,deciding whether to share bonus with contributing teammate
69d96796e6c564b808aae1a9,tg,aid,55,40,45,F,dilemma over sharing received help with equally struggling friend
69d968ae6d15e0b1934dd89a,ug,aid,55,30,40,F,"grant awarded to one neighbor, decision about the other"
69d988a3757931fbcec50842,tg,aid,55,55,30,balanced,dilemma between sharing with needy neighbor and keeping for own need
69d9b19311742537a3ded26b,ug,bonus,78,20,45,F,whether Max deserves a share for his contribution
69d9caab16db43a6b69042df,tg,bonus,55,45,40,F,choice between keeping bonus or sharing with contributors
69da3e61251655205ba3601f,tg,aid,55,45,20,F,deliberating whether to share aid with an unselected neighbor
69da46223396714fc0d4427d,tg,aid,55,60,20,balanced,conflict between keeping aid for own hardship vs sharing with rejected neighbor
69da516ab90e04e588ad1544,tg,bonus,78,10,30,F,how much of the bonus Max deserves
69da5931a2cfbc90eb74d98a,tg,aid,30,55,40,O,James's financial hardship and whether to share his assistance
69da72d3fd18914ccf956aa7,tg,aid,55,45,30,balanced,dilemma of keeping aid versus sharing with equally struggling neighbor
69da9335a6541f45dd5c5336,tg,bonus,30,35,45,balanced,team success and Steve's decision on sharing bonus
69da959adbeeabbf2fdb38ba,tg,bonus,55,35,40,F,leader deciding how to split a bonus between himself and teammate
69da9bde739b7e308e8e8190,ug,bonus,62,45,40,F,whether to share bonus given Max's contribution
69da9c49622b1fff2b913036,tg,aid,55,40,45,balanced,whether the selected neighbor should share aid with the struggling one
69daa00940892a05f692b56c,tg,aid,45,55,35,O,James's hardship and choice over keeping or sharing his aid
69dae4f8a2e1be050efacd90,ug,bonus,75,20,45,F,how much to share given Max's contribution
69db121931e03b7d99a7ab76,ug,aid,30,65,15,O,James's own financial struggle and scarcity
69db47633a51336903f7aee4,ug,bonus,55,40,30,F,Max's contribution vs. Steve's choice to split or keep bonus
69dbe71f53ec997d8cc93523,tg,aid,45,50,30,balanced,dilemma between sharing with unlucky neighbor and keeping money
69dc2396583aa71adeb2506b,tg,bonus,30,45,40,O,Steve deciding whether to keep or share the bonus
69dc2857f624bf62f1266d4d,tg,bonus,72,30,45,F,whether to share bonus with a contributing teammate
69dc36ac505cffbaf1da8eb6,ug,aid,55,30,45,F,dilemma of sharing assistance with a rejected neighbor
69dc54c05a188958a0cd099f,ug,aid,45,30,40,balanced,deciding whether to share benefit with rejected neighbor
69dc656c029279e6e53b6d62,tg,bonus,40,35,55,J,team collaboration and whether to share reward with teammate
69dc753d27b7891d8634d05f,ug,aid,55,40,20,F,moral dilemma of keeping vs. sharing the money
69dc768dce97fec016a9fcb2,ug,aid,55,45,30,balanced,deciding whether to share aid with the equally struggling neighbor
69dc908c9f4115649670e70c,tg,bonus,70,25,45,F,whether Max deserves a share for his contribution
69dcf1e2fd3950047e7ab2f6,ug,bonus,62,45,40,F,deciding whether to share bonus given Max's contribution
69dd034716651ec5bf29945e,ug,aid,45,55,20,balanced,dilemma of keeping aid vs sharing with equally struggling neighbor
69dd0e029e4a1cda9abfb173,tg,aid,40,15,45,J,one-time helping hand to ease Mark's struggles
69dd1260968412c00e018879,ug,bonus,92,20,30,F,fair share for Max's contribution and desert
