StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q241_First Click,Q241_Last Click,Q241_Page Submit,Q241_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_CHOICE,P1_ID,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-21 20:51:04,2026-04-21 20:53:58,0,,100,173,1,2026-04-21 20:53:58,R_59oygAqzvjo4YOK,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.7,0,0,0,2.007,0,10.341,10.341,11.72,1,"he decided to send $3, which ultimately made me profit, so im simply sharing a little of that profit with him to return the kindness/favor",7.268,7.268,8.343,1,0,5,6628078ec9f3353ac0da6f0b,69e7e32fa6bd18a46ac52da4,69e773e81779eeec606ecf09,4,"he decided to send $3, which ultimately made me profit, so im simply sharing a little of that profit with him to return the kindness/favor",,3,69adfae87e449c69dcf0cfbf,3,3,1,
2026-04-21 20:49:48,2026-04-21 20:53:59,0,,100,250,1,2026-04-21 20:53:59,R_1o4siGLVX0HPTP3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.816,0,0,0,2.026,0,9.171,9.171,9.948,1,Because it is almost the amount that was sold to begin with,12.287,14.974,15.967,2,0,13,66aa6452750a59e377b0615b,69e7e2e3b2558374f29dc220,69e773e81779eeec606ecf09,5,Because it is almost the amount that was sold to begin with,,6,69e24ad62b1364c9cc566d8f,4,2,1,
2026-04-21 20:50:29,2026-04-21 20:54:10,0,,100,221,1,2026-04-21 20:54:10,R_2Z8caOtxFPtxYPv,,,,,,,anonymous,EN,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,676b51db6e0dcad2ec340789,69e7e30d3203689f429396a3,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 20:49:10,2026-04-21 20:54:13,0,,100,302,1,2026-04-21 20:54:13,R_3hsf05uWxOqlv5G,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.269,0,0,0,2.01,0,13.822,19.372,22.196,3,It's half of the total earnings,7.181,10.83,12.872,4,0,8.5,698f87320d449aec1399a91c,69e7e2bcb6ef06d78493f61f,69e773e81779eeec606ecf09,8,It's half of the total earnings,,5.5,69e53562db71441b8ec65dcd,3,3,1,
2026-04-21 20:50:28,2026-04-21 20:54:13,0,,100,225,1,2026-04-21 20:54:13,R_3s5MU9j5zq7oIRH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.274,0,0,0,4.002,0,8.397,23.388,26.05,4,"From my understanding, since the data provider sent me $2 or $6, they have $4. I have $6. I chose to send them $1 so that we each end up with $5. ",5.241,11.697,46.002,8,0,5,69d3bda19e76aba232151e86,69e7e30e52be69553a50f74b,69e773e81779eeec606ecf09,1,"From my understanding, since the data provider sent me $2 or $6, they have $4. I have $6. I chose to send them $1 so that we each end up with $5. ",,2,69dd1bc53a588ff9e86503e8,2,4,1,
2026-04-21 20:50:45,2026-04-21 20:55:02,0,,100,256,1,2026-04-21 20:55:02,R_6bLZpESXRsit6VP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.59,0,0,0,2.018,0,9.405,13.907,19.619,2,"I split the amount that I received. They sent all they could, I made more off of that. So I sent half back. ",20.542,20.542,21.857,1,0,9,66b5aab290960db431270dc1,69e7e31c55c052ed00434eba,69e773e81779eeec606ecf09,9,"I split the amount that I received. They sent all they could, I made more off of that. So I sent half back. ",,6,69a9d86e2384981c90e588a0,4,2,1,
2026-04-21 20:51:54,2026-04-21 20:55:50,0,,100,236,1,2026-04-21 20:55:51,R_5SAntYP5ska3ZFg,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.321,0,0,0,2.008,0,4.344,22.801,24.701,5,"I chose this amount because I feel like since the other person sent most of their amount to me, I had to do the same thing",15.001,16.153,18.081,2,0,5,672bb1963a3e366539886bfc,69e7e361ccb1a6017e8e0468,69e773e81779eeec606ecf09,7,"I chose this amount because I feel like since the other person sent most of their amount to me, I had to do the same thing",,4,69dee64d30c1f98eaae1b689,3,3,1,
2026-04-21 20:49:13,2026-04-21 20:56:03,0,,100,410,1,2026-04-21 20:56:03,R_2SJDxZW8cEeQe4H,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.604,0,0,0,2.006,0,10.169,17.196,19.965,2,I felt it was fair to half it down the middle. ,14.1,20.72,22.086,2,1,9,5ca6717bb54fe60001e22441,69e7e2c019ac50acad48f0e1,69e773e81779eeec606ecf09,9,I felt it was fair to half it down the middle. ,,6,695fbf8bf643ed9093494699,3,3,1,
2026-04-21 20:51:45,2026-04-21 20:56:32,0,,100,287,1,2026-04-21 20:56:33,R_6Ba3MkmRicbFGoN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.894,0,0,0,2.016,0,19.961,19.961,22.595,1,"I didn't really do anything to earn the money, and so it seemed the best thing to do would be to split the money with the data provider, as the data provider was under no obligation to send me anything at all.",9.741,9.741,15.065,1,0,4.5,653d4d16b6d4d4f047567e34,69e7e3540911b60bb49317ba,69e773e81779eeec606ecf09,4.5,"I didn't really do anything to earn the money, and so it seemed the best thing to do would be to split the money with the data provider, as the data provider was under no obligation to send me anything at all.",,3,5eae21ac67ba8f4f1e3d492c,3,3,1,
2026-04-21 20:49:54,2026-04-21 20:56:39,0,,100,404,1,2026-04-21 20:56:40,R_7t3AMLZtxw2Hbu6,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.932,0,0,0,2.117,0,17.386,30.69,32.028,3,"The data provider faithfully gave a full 6/6 dollars to me, the broker. I understand I earn three times that amount, which amounts to 18. I will give back half of the earnings so we make an equal product. This will encourage them to make a business decision to send and entrust me with that same amount, while also earning equal shares. ",16.303,16.303,19.326,1,0,9,69e2d095e41ef584aff363d0,69e7e2ebc245a52b50bd5904,69e773e81779eeec606ecf09,9,"The data provider faithfully gave a full 6/6 dollars to me, the broker. I understand I earn three times that amount, which amounts to 18. I will give back half of the earnings so we make an equal product. This will encourage them to make a business decision to send and entrust me with that same amount, while also earning equal shares. ",,6,5c72a44f78263500015668a9,3,3,1,
2026-04-21 20:57:49,2026-04-21 20:58:27,0,,100,37,1,2026-04-21 20:58:27,R_8QB2zFsYHlCG8ZO,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,69e7dee8192d0aafb52aeb06,69e7e471c921d3a400d7a1c9,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 20:51:58,2026-04-21 20:58:51,0,,100,412,1,2026-04-21 20:58:51,R_25UYNWCiR8glqY9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.503,0,0,0,2.034,0,11.13,38.144,42.929,4,"I wanted to give the data provider a bit more money than they gave me, but I was also aware that their money would be tripled so I thought that I would go for around half the amount made through this transaction.",8.123,8.123,10.186,1,0,5,5b9e90661641f90001d857ff,69e7e3659beaa8010048f0ed,69e773e81779eeec606ecf09,4,"I wanted to give the data provider a bit more money than they gave me, but I was also aware that their money would be tripled so I thought that I would go for around half the amount made through this transaction.",,3,69a1e4b3917ff65fb3e86537,3,3,1,
2026-04-21 20:49:40,2026-04-21 21:01:26,0,,100,705,1,2026-04-21 21:01:26,R_6ozoeIzQxCSHLZK,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.411,0,0,0,2.015,0,26.956,26.956,28.305,1,It seemed fair so I went with that. ,6.958,6.958,8.13,1,0,9,6723d2acbc2d23b9506b2b46,69e7e2dc4e8de6721d96918f,69e773e81779eeec606ecf09,9,It seemed fair so I went with that. ,,6,67a8812f6a92c58065519bd8,3,3,1,
2026-04-21 21:09:06,2026-04-21 21:09:25,0,,100,18,1,2026-04-21 21:09:25,R_2VszHjeGk7kJOnU,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,0,,66d4407f31981698998d25d8,69e7e7655377fd9aa50886bc,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 21:14:50,2026-04-21 21:18:52,0,,100,241,1,2026-04-21 21:18:52,R_3jMWjweQe2ZvY2U,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.645,0,0,0,2.118,0,8.913,10.423,29.381,2,I chose to give about half of what I earned from the transfer. I was trying to be fair with a small benefit to me.,6.87,6.87,10.303,1,0,5,63d423b81f5e313b9958723c,69e7e8c56951610a7f7cba53,69e773e81779eeec606ecf09,4,I chose to give about half of what I earned from the transfer. I was trying to be fair with a small benefit to me.,,3,6942f32ddfdc9e594f10ab59,3,3,1,
2026-04-21 21:14:13,2026-04-21 21:19:40,0,,100,326,1,2026-04-21 21:19:40,R_3H0QyD4HFC6a266,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.789,0,0,0,2.008,0,27.347,27.347,29.602,1,that way it is split equally and both of us receive a fair amount,15.24,15.24,43.305,1,0,12,69b712f05b5312a04eff76f9,69e7e89aba4f27aec94c835f,69e773e81779eeec606ecf09,6,that way it is split equally and both of us receive a fair amount,,6,69e4f3b9476a9f309ddb743b,3.5,2.5,1,
2026-04-21 21:19:24,2026-04-21 21:19:47,0,,100,22,1,2026-04-21 21:19:47,R_37NWcuk0dJ7JwCC,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,0,,69a77792bc2c0a0e4d96f211,69e7e9d570dd9212d134199f,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 21:21:54,2026-04-21 21:22:17,0,,100,22,1,2026-04-21 21:22:17,R_5alWNI7nz9G1p1w,,,,,,,anonymous,EN,,1,1,,,,,,,,,,,,,,,,,,,,,,0,,69e3f65d4eb4168054bcae01,69e7ea698d72720520c74cb6,69e773e81779eeec606ecf09,,,,,,,,0,
2026-04-21 21:19:22,2026-04-21 21:22:42,0,,100,200,1,2026-04-21 21:22:43,R_1HzE4B0BHbKkCOh,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.609,0,0,0,2.102,0,6.517,7.239,7.932,2,"Since there is only a 1-10 chance of winning, i decided, I rather win it all and be a little greedy today especially since i do not know who i will match with or even if i would win. I could use that money more than them i bet./ ",5.931,5.931,7.004,1,0,12,63d7b1a77e23b5460ab88069,69e7e9d286fb76c4f5dc3bf3,69e773e81779eeec606ecf09,0,"Since there is only a 1-10 chance of winning, i decided, I rather win it all and be a little greedy today especially since i do not know who i will match with or even if i would win. I could use that money more than them i bet./ ",,4,60c605fdb8d40cddbf88c09b,6,0,1,
2026-04-21 21:19:57,2026-04-21 21:22:59,0,,100,181,1,2026-04-21 21:22:59,R_8MN0Ok9ktertxaN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.348,0,0,0,2.007,0,14.082,25.999,26.8,2,I chose that amount because it wasn't all of the money but a majority if it.,5.095,5.095,6.163,1,0,1,69e7d90a96755103ef4c3ee5,69e7e9f4ef35beacab3ffaf1,69e773e81779eeec606ecf09,2,I chose that amount because it wasn't all of the money but a majority if it.,,1,69e24d33d7278b5070c7158b,2,4,1,
2026-04-21 21:20:04,2026-04-21 21:23:31,0,,100,207,1,2026-04-21 21:23:31,R_8BMYFe16M2VAxVf,,,,,,,anonymous,EN,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,1,,651dd79f6364eb4d4763ed5b,69e7e9fb930db7b79e7c3e27,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 21:19:56,2026-04-21 21:24:02,0,,100,246,1,2026-04-21 21:24:03,R_3P6VShNWWRwz6wA,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.107,0,0,0,2.002,0,10.79,13.184,14.61,3,I didn't want to send anything back,7.285,8.125,9.006,2,0,6,638b6287a17643211bf19e79,69e7e9f3d635fbb92702cc0e,69e773e81779eeec606ecf09,0,I didn't want to send anything back,,2,67335e8a302aac96120cc104,6,0,1,
2026-04-21 21:20:45,2026-04-21 21:24:06,0,,100,201,1,2026-04-21 21:24:06,R_5MgEcFgPEFJgZ7X,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.802,0,0,0,2.01,0,0,0,40.157,0,"I chose $4.5 because it felt fair and balanced to me. The other person shared half of thier available value, so sending back half of what I could return seemed like the most consistant response, and I did not want to act greedy. It also leaves both people with a reasonable outcome, which matters to me even when the setup is a little odd.",0,0,24.961,0,0,4.5,60e7c5cd5803eaf98429d9a2,69e7ea25c1c1b826f1778b8c,69e773e81779eeec606ecf09,4.5,"I chose $4.5 because it felt fair and balanced to me. The other person shared half of thier available value, so sending back half of what I could return seemed like the most consistant response, and I did not want to act greedy. It also leaves both people with a reasonable outcome, which matters to me even when the setup is a little odd.",,3,69cec6a119c86ee832dea098,3,3,1,
2026-04-21 21:17:50,2026-04-21 21:24:27,0,,100,396,1,2026-04-21 21:24:27,R_1Sug0pNo66bVP1y,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.769,0,0,0,2.004,0,15.173,17.526,18.832,2,"The data provider deserved some profit for trusting me. I did the legwork with the buyers, so i take my cut. I think it's a win win.",11.998,39.183,40.276,4,0,10,652046b7d3dfadb40ec62f14,69e7e975e8beac062c4777ec,69e773e81779eeec606ecf09,8,"The data provider deserved some profit for trusting me. I did the legwork with the buyers, so i take my cut. I think it's a win win.",,6,69d79ecfe90832854e09a2ab,5.5,0.5,1,
2026-04-21 21:15:31,2026-04-21 21:24:36,0,,100,545,1,2026-04-21 21:24:36,R_5O2FZiBFS6nz05D,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.595,0,0,0,2.107,0,43.827,43.827,45.683,1,It seems like a fair split.,28.377,37.044,67.599,3,1,9,5f10dea1b947df405c55179a,69e7e8edc0b44c2287c07e8a,69e773e81779eeec606ecf09,9,It seems like a fair split.,,6,6991dd616f36987d7dc55ab4,3,3,1,
2026-04-21 21:20:58,2026-04-21 21:24:53,0,,100,235,1,2026-04-21 21:24:54,R_8zqg08tpoQ5OAXp,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.65,0,0,0,2.11,0,11.056,13.669,14.982,2,"There is a return in investment for the provider, while also retaining some profit for the broker",7.103,7.103,8.054,1,1,3,69e7e00098629c4adfc07a39,69e7ea339e5d54724b71154d,69e773e81779eeec606ecf09,6,"There is a return in investment for the provider, while also retaining some profit for the broker",,3,596e000bfb7959000162f52f,2,4,1,
2026-04-21 21:24:01,2026-04-21 21:26:39,0,,100,158,1,2026-04-21 21:26:40,R_32EtT9KAssqorU5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.099,0,0,0,2.006,0,1.54,15.013,15.53,3,"I wanted to send an amount to the data provider that would give them more than the $3 they earned already, but also still gives me a majority of the profit.",8.75,8.75,9.273,1,0,5,66307e4c8f944c4ca34c5798,69e7eaea829e3763182ad393,69e773e81779eeec606ecf09,4,"I wanted to send an amount to the data provider that would give them more than the $3 they earned already, but also still gives me a majority of the profit.",,3,69e24e759ed969290806ced3,3.5,2.5,1,
2026-04-21 21:25:14,2026-04-21 21:27:25,0,,100,130,1,2026-04-21 21:27:25,R_8t9sO6qwzMKsYEN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.056,0,0,0,2.008,0,7.78,14.5,17.489,2,It seems fair to split the revenue equally down the middle between the broker and the provider,3.127,5.608,6.317,2,0,9,6663280c2bf7813f021b53d7,69e7eb303e68fb0d2d0118e4,69e773e81779eeec606ecf09,9,It seems fair to split the revenue equally down the middle between the broker and the provider,,6,69dce76bd31e83b05695d5bf,3,3,1,
2026-04-21 21:23:18,2026-04-21 21:28:10,0,,100,291,1,2026-04-21 21:28:11,R_71HQMxRL4sexNdH,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.237,0,0,0,2.007,0,12.794,12.794,13.87,1,To keep a decent chunk and maintain some semblance of large ROI while still having a good bit available for re-investment to hopefully keep making more.,8.182,8.182,9.078,1,0,11,69d81db1c314086a0233fc41,69e7eabf9c3e2680ac3828ba,69e773e81779eeec606ecf09,7,To keep a decent chunk and maintain some semblance of large ROI while still having a good bit available for re-investment to hopefully keep making more.,,6,69643bc4f2e18716cdf313cd,4,2,1,
2026-04-21 21:24:10,2026-04-21 21:28:11,0,,100,241,1,2026-04-21 21:28:12,R_6uyW6kZsu5R0dUP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.875,0,0,0,2.109,0,1.451,12.21,13.081,3,It feels wrong to take all of the profit. I wanted to split the profit equally.,2.31,9.851,11.2,5,0,9,69b4bd40f97c2856be0eada4,69e7eaf6597174238f486103,69e773e81779eeec606ecf09,9,It feels wrong to take all of the profit. I wanted to split the profit equally.,,6,69c6754a32edb8bb7f8c94b4,3,3,1,
2026-04-21 21:25:12,2026-04-21 21:29:11,0,,100,238,1,2026-04-21 21:29:11,R_7mZ1YCyQSGcbSRX,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.443,0,0,0,2.108,0,8.619,37.502,38.362,4,He already had money from the sale and I wanted to keep it close to even.,22.44,22.44,23.304,1,0,5,697d12b705b8fc890ce66ba0,69e7eb316f5abfd9003ce2a0,69e773e81779eeec606ecf09,1,He already had money from the sale and I wanted to keep it close to even.,,2,5c1199258b095d00015cf0ec,4,2,1,
2026-04-21 21:25:07,2026-04-21 21:29:33,0,,100,265,1,2026-04-21 21:29:33,R_3njCUq6zkq0ZnRp,,,,,,,anonymous,EN,1,,,1,1,3,1,,,,,,,,,,,,,,,,,,1,,673846f86772e6e0242f7812,69e7e8e5dae2ce5f95d564d4,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 21:26:23,2026-04-21 21:29:52,0,,100,208,1,2026-04-21 21:29:53,R_6r9pOYVafkJMD3o,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.276,0,0,0,2.008,0,2.895,19.471,20.79,8,I wanted to give back a sizable amount and this seemed appropriate. ,2.569,10.621,12.419,2,1,11.5,5a94ca1a873cda0001dc7147,69e7eb7805eb55df4ca374a5,69e773e81779eeec606ecf09,6.5,I wanted to give back a sizable amount and this seemed appropriate. ,,6,69e63a2c2359924b9db10861,4,2,1,
2026-04-21 21:27:50,2026-04-21 21:31:47,0,,100,236,1,2026-04-21 21:31:47,R_6jcG7nV9yBQ84Rz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.178,0,0,0,2.013,0,7.475,7.475,17.723,1,"It seemed fair in that we would both ultimately end up with the same amount of money in this scenario, since they sent half of what they had available. ",5.578,23.17,28.5,3,0,6,5d1653de3935ca001b87ff71,69e7ea4655f574ea327b59c7,69e773e81779eeec606ecf09,3,"It seemed fair in that we would both ultimately end up with the same amount of money in this scenario, since they sent half of what they had available. ",,3,6361482ed4c29c255c584b0f,4,2,1,
2026-04-21 21:27:34,2026-04-21 21:31:50,0,,100,256,1,2026-04-21 21:31:51,R_3lccDg3y5x2qSQS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.151,0,0,0,2.009,0,9.215,9.215,10.863,1,He and I both profit off of my ability to sell the data.,5.399,5.399,8.502,1,0,3,604fe822b095421e07e3f93e,69e7ebc133c10e80191d3588,69e773e81779eeec606ecf09,3,He and I both profit off of my ability to sell the data.,,2,69b019ffcc8da75260b6a538,3,3,1,
2026-04-21 21:28:17,2026-04-21 21:32:54,0,,100,277,1,2026-04-21 21:32:55,R_8pJiB7ekhfoVJtj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.589,0,0,0,2.014,0,9.766,16.345,18.466,2,I decided it was fair to make a profit myself but also give the provider a small profit as well.,13.597,13.597,15.021,1,0,10,570570eb61ab6a0010d484d0,69e7ebe86afd5e17c80f1423,69e773e81779eeec606ecf09,8,I decided it was fair to make a profit myself but also give the provider a small profit as well.,,6,6972004c90884807ead2ea1a,3,3,1,
2026-04-21 21:32:20,2026-04-21 21:35:08,0,,100,167,1,2026-04-21 21:35:09,R_637fCHgWskfQeqZ,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.067,0,0,0,2.007,0,1.846,17.761,18.453,4,I thought giving them 50% would be fair.,6.247,6.247,6.92,1,1,6,691e78eabbb0750572e15562,69e7ecdd69551e619a9396d7,69e773e81779eeec606ecf09,6,I thought giving them 50% would be fair.,,4,6724f64f20aa833adf9702eb,3,3,1,
2026-04-21 21:14:40,2026-04-21 21:36:06,0,,100,1286,1,2026-04-21 21:36:07,R_7P6TN6uf3fsHPQR,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.492,0,0,0,2.107,0,11.932,173.478,182.984,4,"by rights: the data provider had literally less work to do, than *i*, in this scenario

i had to do the work of figuring out, what would split the proceeds in half

:-)

and my cohort might have counted on, my splitting my Brokered Money in half: which, thereby, would  have put them ahead, a bit more, over me

(too bad for them, they didn't invest the full 6:
they coulda had a clean 9 in return)",21.406,79.093,127.473,3,0,6,5fa4c21a04bc5912180291bc,69e7e88ad8a2b84388d84c08,69e773e81779eeec606ecf09,3,,,3,69dd53fd54f9b38f6e4c5019,5,1,1,
2026-04-21 21:32:30,2026-04-21 21:36:09,0,,100,218,1,2026-04-21 21:36:09,R_1knntQgf8Db2W9X,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.858,0,0,0,2.008,0,12.46,12.46,13.479,1,"I wanted to keep some of the money, but allow them to have some money back.",10.276,10.276,13.638,1,0,5,698610b566ad64c06a4e6b9a,69e7ece510e63f8eb613000e,69e773e81779eeec606ecf09,1,"I wanted to keep some of the money, but allow them to have some money back.",,2,698f89eb14d05aa5cf838def,5,1,1,
2026-04-21 21:30:36,2026-04-21 21:37:32,0,,100,416,1,2026-04-21 21:37:33,R_6PSj8MmNQbvvOMh,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.489,0,0,0,2.108,0,5.664,25.296,26.911,5,i decided to be fair,7.042,12.252,13.3,3,0,9,6988878f7b811934dbd31f51,69e7ec746a08f97ecbd99030,69e773e81779eeec606ecf09,9,i decided to be fair,,6,5be0ed4b9da2d300010ca1db,3,3,1,
2026-04-21 21:30:50,2026-04-21 21:37:46,0,,100,416,1,2026-04-21 21:37:46,R_3awfvq1zuiGJlSN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.03,0,0,0,2.005,0,12.83,12.83,13.667,1,"I chose that amount because I had the leverage in thus scenario. I had access to the whole sum of money that was at play and it was my job to make a profit from it. However, I knew that the capital I had leftover could still be useful for another buyer trading scenario and decided it would be useful to keep $2.5 in my pockets for another selling opportunity. The $5 that I let go will give us a profit margin to begin with and build off of.",8.106,8.106,9.14,1,1,2.5,6294dc2e299161b3e3a867db,69e7ec81b60c29dd4abad059,69e773e81779eeec606ecf09,5,"I chose that amount because I had the leverage in thus scenario. I had access to the whole sum of money that was at play and it was my job to make a profit from it. However, I knew that the capital I had leftover could still be useful for another buyer trading scenario and decided it would be useful to keep $2.5 in my pockets for another selling opportunity. The $5 that I let go will give us a profit margin to begin with and build off of.",,2.5,66699f85a69c5a20e26d0446,3,3,1,
2026-04-21 21:32:03,2026-04-21 21:38:07,0,,100,364,1,2026-04-21 21:38:08,R_8xo2SrzicIGy0PD,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.497,0,0,0,2.121,0,54.841,70.599,71.711,5,"I felt that as a broker, I would take a perecentage as a commission ",11.13,23.585,25.11,3,0,1,5a4808f1b77a5000014a8ff0,69e7eca07a5548c49d383b20,69e773e81779eeec606ecf09,6.5,"I felt that as a broker, I would take a perecentage as a commission ",,2.5,6990a90402be245c2206066b,0.5,5.5,1,
2026-04-21 21:35:39,2026-04-21 21:39:19,0,,100,220,1,2026-04-21 21:39:19,R_3rfhMuSE0jJEXea,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.796,0,0,0,2.112,0,14.506,24.794,26.664,2,It felt like the fair thing to do.,9.766,11.552,18.292,2,0,6,6629e64cbe49b93f4b56cd06,69e7eda30491d2759d427476,69e773e81779eeec606ecf09,3,It felt like the fair thing to do.,,3,6596d692ac956830b68776e0,4,2,1,
2026-04-21 21:35:29,2026-04-21 21:40:52,0,,100,323,1,2026-04-21 21:40:52,R_3g0DVPUyhNusYS3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.852,0,0,0,2.006,0,28.949,28.949,33.031,1,I just split it 50/50. I believe that is fair.,16.437,74.006,79.216,3,0,6,65ef763674fcabc14a05e744,69e7ed9b3c30fccbfd99f72e,69e773e81779eeec606ecf09,6,I just split it 50/50. I believe that is fair.,,4,69b87a7722bb101b7fcf66eb,3,3,1,
2026-04-21 21:38:25,2026-04-21 21:41:05,0,,100,160,1,2026-04-21 21:41:06,R_6zNsm7XvnmEdQmo,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.846,0,0,0,2.109,0,5.785,10.523,12.622,3,I just decided to split it 50/50.,5.78,5.78,7.805,1,1,9,628d8714727e2811c42dd485,69e7ee4cb0b3435ce32290ab,69e773e81779eeec606ecf09,9,I just decided to split it 50/50.,,6,67338faa2e2cdabb532801c8,3,3,1,
2026-04-21 21:37:31,2026-04-21 21:41:51,0,,100,260,1,2026-04-21 21:41:52,R_3IGa8wTRiYdoUJX,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.2,0,0,0,2.004,0,11.956,18.673,22.962,2,I kind of tried to equally match the payment for both the broker and data provider and then I increased it for the broker as they create more value with the data.,14.835,14.835,15.98,1,0,10,698e28a8cd281d114558bd9c,69e7ee154e0843c8c2e9049d,69e773e81779eeec606ecf09,8,I kind of tried to equally match the payment for both the broker and data provider and then I increased it for the broker as they create more value with the data.,,6,6436271f6ff817660ede859b,3,3,1,
2026-04-21 21:22:55,2026-04-21 21:43:13,0,,100,1218,1,2026-04-21 21:43:14,R_5npGXKxhDQ2wPRx,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,3.78,0,0,0,3.388,0,68.028,69.274,70.967,3,"I sent half of what i received to be fair to the person i was matched with. My intention was to split it even, im not sure if my math was correct, as my time might be running out so i rushed it",19.947,19.947,31.503,1,1,5.5,64d5060402e9e0c10ff81e41,69e7eaa12d23cd1bcec5c771,69e773e81779eeec606ecf09,6.5,"I sent half of what i received to be fair to the person i was matched with. My intention was to split it even, im not sure if my math was correct, as my time might be running out so i rushed it",,4,5484739ffdf99b0379939c95,3,3,1,
2026-04-21 21:40:41,2026-04-21 21:43:56,0,,100,194,1,2026-04-21 21:43:56,R_8LR1sSDLDVR03cJ,,,,,,,anonymous,EN,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,1,,668a935e677dc562a445cd03,69e7eed1d6aaf2ac1d5dfa64,69e773e81779eeec606ecf09,,,,,,,,1,
2026-04-21 21:40:56,2026-04-21 21:44:14,0,,100,197,1,2026-04-21 21:44:15,R_3gpvfIHI7WGSpwf,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.601,0,0,0,2.018,0,9.809,9.809,13,1,I wanted to keep all of the money for myself but felt a little guilty so I sent them back $1.,5.731,5.731,9,1,0,8,631ad5df2dfd6aff965bba6a,69e7eee1f9e2ee313a3992e6,69e773e81779eeec606ecf09,1,I wanted to keep all of the money for myself but felt a little guilty so I sent them back $1.,,3,69aee26cc0ff3f64a53d353d,5.5,0.5,1,
