StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 12:10:22,2026-04-20 12:10:46,0,,100,23,1,2026-04-20 12:10:47,R_3aEFxe4rHe2ZO8x,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,66af8127f330d3dd39fee43f,69e617a7ca68981b8bf6e212,69e5eb933e3c8016d3f8510e,,,,,0,
2026-04-20 11:45:11,2026-04-20 12:10:57,0,,100,1546,1,2026-04-20 12:10:57,R_5HnnYlpidXLuH9a,,,,,,,anonymous,EN,1,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,69e259c1533e8cd54894c276,69e61184b929f900f06780d6,69e5eb933e3c8016d3f8510e,,,,,1,
2026-04-20 12:07:49,2026-04-20 12:11:19,0,,100,210,1,2026-04-20 12:11:20,R_3jvTLG94FWyAZzA,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.011,0,9.114,13.23,15.602,2,Because I still get to keep $4 and the other participant gets money also. ,3.705,18.957,20.408,6,,,,,,,,,0,0,0.206,0,0,4,69e1307011fade4ff8bd5b0d,69e6170df189f48078fc9331,69e5eb933e3c8016d3f8510e,2,Because I still get to keep $4 and the other participant gets money also. ,1,,1,
2026-04-20 12:08:27,2026-04-20 12:11:27,0,,100,179,1,2026-04-20 12:11:27,R_2dlR772emOrO1eS,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.018,0,9.792,10.727,13.024,2,So that i could be certain to keep the amount rather than not,,,,,6.243,7.196,8.501,2,4.202,5.201,6.457,2,0,0,0.207,0,0,6,5bb41c688f3bd70001e5a377,69e61735324737e321a5a785,69e5eb933e3c8016d3f8510e,0,So that i could be certain to keep the amount rather than not,0,0,1,
2026-04-20 12:07:42,2026-04-20 12:11:27,0,,100,225,1,2026-04-20 12:11:28,R_1S1zVgEiKE5CUWU,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,2.664,17.987,24.047,3,"I chose to send $1.5 because then I would keep the remaining $4.5, and Player 2 would also get three times the amount which is $4.5. 
So it seems like a fair and equal distribution, even assuming Player 2 chooses to return $0 to me.",2.771,6.214,10.19,4,,,,,5.789,8.841,12.973,2,0,0,0.205,0,0,4.5,5ea624b32b24666209c18941,69e6170a71978f4a4bb5ebff,69e5eb933e3c8016d3f8510e,1.5,,0,0,1,
2026-04-20 12:00:20,2026-04-20 12:11:45,0,,100,684,1,2026-04-20 12:11:46,R_3xFBqMniUdNznbP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.015,0,27.06,40.467,41.953,3,"If I choose more than 50% It means i devote more than 50% of my asset to risk, This is simply about not losing to much and also maximizing what the other person receives, which in turn affects the amount he may decide to send to me. so 50% risk is the maximum threshold for me.",24.898,29.835,31.866,3,,,,,17.122,17.122,19.881,1,0,0,0.224,0,0,3,69bf1b83525dff7c1d430435,69e61531ac3bad0313af8951,69e5eb933e3c8016d3f8510e,3,"If I choose more than 50% It means i devote more than 50% of my asset to risk, This is simply about not losing to much and also maximizing what the other person receives, which in turn affects the amount he may decide to send to me. so 50% risk is the maximum threshold for me.",3,3,1,
2026-04-20 12:08:40,2026-04-20 12:12:01,0,,100,201,1,2026-04-20 12:12:02,R_6FIBfsYlkH6uag3,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.013,0,13.039,13.039,16.544,1,Two people so I split in half.,18.164,18.164,22.242,1,,,,,15.84,19.322,21.431,3,0,0,0.212,0,0,3,69907e70c4054eeb8965b30d,69e61740d16510c6121e9eae,69e5eb933e3c8016d3f8510e,3,Two people so I split in half.,3,3,1,
2026-04-20 12:07:56,2026-04-20 12:12:19,0,,100,263,1,2026-04-20 12:12:20,R_76bUpbd5wqwzvLg,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.015,0,10.035,11.878,14.588,2,"By sending $3 of the $6, I know that I've treated the other participant fairly, no matter what they decide to send back.",13.464,21.416,23.401,2,,,,,8.622,12.35,13.649,2,0,0,0.211,0,0,3,6272bd000471b3d9ed5d4da5,69e6171100a7564cf7aacacf,69e5eb933e3c8016d3f8510e,3,"By sending $3 of the $6, I know that I've treated the other participant fairly, no matter what they decide to send back.",3,2,1,
2026-04-20 12:09:31,2026-04-20 12:12:24,0,,100,173,1,2026-04-20 12:12:25,R_51XArOX9lU6M80k,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.112,0,7.921,9.866,10.601,2,I just felt that splitting it 50/50 would be fair,15,15,16.024,1,,,,,9.385,9.385,10.53,1,0,0,0.217,0,0,3,69c5a87efe4b84961a9b36e2,69e61706892b91d078324212,69e5eb933e3c8016d3f8510e,3,I just felt that splitting it 50/50 would be fair,4.5,3,1,
2026-04-20 12:07:11,2026-04-20 12:12:35,0,,100,323,1,2026-04-20 12:12:35,R_5qhL0UYhZwjlcJP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.031,0,46.39,53.375,57.249,3,I chose it because it was the middle amount ,7.285,41.538,43.747,16,,,,,9.419,20.554,21.14,3,0,0,0.116,0,0,3,69d771bc8295d1bea3da49cc,69e616ce1b797f495227937e,69e5eb933e3c8016d3f8510e,3,I chose it because it was the middle amount ,4,2,1,
2026-04-20 12:10:35,2026-04-20 12:13:02,0,,100,147,1,2026-04-20 12:13:02,R_3Pi0r1oqT3wfDt7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.018,0,11.204,12.244,13.058,2,I sent three so we split the original amount which seemed fair.,7.747,7.747,9.073,1,,,,,9.905,9.905,10.699,1,0,0,0.213,0,0,3,632e79f0df7174aeed22be38,69e617aae770b9c38679edbf,69e5eb933e3c8016d3f8510e,3,I sent three so we split the original amount which seemed fair.,4.5,2,1,
2026-04-20 12:10:35,2026-04-20 12:13:55,0,,100,200,1,2026-04-20 12:13:56,R_23Cj6OQp2tDm4n2,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.012,0,13.698,17.547,19.621,2,I THOUGHT THAT I WOULD SEND HALF AS THATS FAIR THAT WE BOTH RECEIVE HALF OF WHATS ON OFFER,8.777,12.444,14.1,2,,,,,8.678,12.978,14.767,2,0,0,0.209,0,0,3,5ed7a5208074e9237b19bcd0,69e617b4052a1dd69b4a8755,69e5eb933e3c8016d3f8510e,3,I THOUGHT THAT I WOULD SEND HALF AS THATS FAIR THAT WE BOTH RECEIVE HALF OF WHATS ON OFFER,3,2,1,
2026-04-20 12:06:40,2026-04-20 12:14:00,0,,100,439,1,2026-04-20 12:14:01,R_3dlH38ft1n9QA7t,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.121,0,29.394,29.394,37.589,1,"I started with nothing and was given $6. I chose to share that money evenly with player 2 ($3). By giving player 2 half of my allotment, player 2 will then receive 3x that amount ($9). If player 2 then returns my gift to me ($3), we will both end with $6. It's the best win-win scenario.",6.152,11.347,13.2,4,,,,,19.236,53.658,60,3,0,0,0.219,0,0,3,69b97cc30a55bea71338912b,69e616c81ecc5dd981b14a33,69e5eb933e3c8016d3f8510e,3,"I started with nothing and was given $6. I chose to share that money evenly with player 2 ($3). By giving player 2 half of my allotment, player 2 will then receive 3x that amount ($9). If player 2 then returns my gift to me ($3), we will both end with $6. It's the best win-win scenario.",3,1,1,
2026-04-20 12:07:24,2026-04-20 12:14:05,0,,100,400,1,2026-04-20 12:14:05,R_5MMPbvUZOAtqcwq,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,17.051,40.417,53.835,3,Because I wanted to split it but then thought to keep just a little more for myself. I felt like player 2 would only send back the minimum amount.,7.173,27.876,34.028,4,,,,,11.702,11.702,12.987,1,0,0,0.208,0,0,3.5,66a410b406067cbe3613852c,69e616e3e2cdeecf8bc5048a,69e5eb933e3c8016d3f8510e,2.5,Because I wanted to split it but then thought to keep just a little more for myself. I felt like player 2 would only send back the minimum amount.,2,2,1,
2026-04-20 12:11:21,2026-04-20 12:14:11,0,,100,169,1,2026-04-20 12:14:11,R_7wdE19qrUmANYyE,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.009,0,7.525,12.308,26.942,4,"If you triple 1, Player 2 will receive 3 dollars which is a reasonable amount. But I will still keep 5 and that won't be affected by player 2. ",4.262,6.993,8.2,4,,,,,5,9.581,10.848,4,0,0,0.207,0,0,5,69699d1a4c8aab1ce7a5f231,69e617d105588483f04ca1f2,69e5eb933e3c8016d3f8510e,1,"If you triple 1, Player 2 will receive 3 dollars which is a reasonable amount. But I will still keep 5 and that won't be affected by player 2. ",0,0,1,
2026-04-20 12:11:07,2026-04-20 12:14:15,0,,100,187,1,2026-04-20 12:14:15,R_1BBJhUqAdsmCPEB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.013,0,5.396,10.728,11.564,3,I would send $1 but times three is $3.  Thats half my total.  Hopefully the other participant would send three back and I would again have a total of $6,3.458,32.406,35.152,15,,,,,4.987,9.457,10.522,3,0,0,0.219,0,0,5,669ed03f13f57e07092e1877,69e617d6506f220864613233,69e5eb933e3c8016d3f8510e,1,I would send $1 but times three is $3.  Thats half my total.  Hopefully the other participant would send three back and I would again have a total of $6,3,3,1,
2026-04-20 12:12:30,2026-04-20 12:14:19,0,,100,108,1,2026-04-20 12:14:19,R_8OBm80MkxElKYRV,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.005,0,1.982,1.982,6.059,1,"By showing that I am willing to maximise earnings for the other player, I hope that they will act in a reciprocal way.",6.851,6.851,10.736,1,,,,,5.023,7.306,8.863,2,0,0,0.205,0,0,0,5dcf1031b039ab061db5243e,69e61829e8d0b9c17dfc9f00,69e5eb933e3c8016d3f8510e,6,"By showing that I am willing to maximise earnings for the other player, I hope that they will act in a reciprocal way.",9,2,1,
2026-04-20 12:11:15,2026-04-20 12:14:38,0,,100,202,1,2026-04-20 12:14:38,R_8SkThHsMTAcUEC2,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.111,0,11.287,14.781,17.677,3,"This would be player 2 received 6 and I will receive 4, then player 2 may send me back some",9.019,10.386,11.742,2,,,,,,,,,0,0,0.215,0,0,4,67811728a568ed1f8a58c8d8,69e617de5026bd9fc1d9cc65,69e5eb933e3c8016d3f8510e,2,"This would be player 2 received 6 and I will receive 4, then player 2 may send me back some",1,,1,
2026-04-20 12:10:10,2026-04-20 12:15:15,0,,100,305,1,2026-04-20 12:15:16,R_5gOBCZlKygcZzWC,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.111,0,4.986,4.986,15.725,1,If the person is fair and I send them $3 that means they will get $9. If they send me back $3 that means we both end up with $6 and that would be fair.,8.07,8.07,9.536,1,,,,,22.898,22.898,25.822,1,0,0,0.207,0,0,3,6942ef4bdce7331561b85bf2,69e61799d46e91b5d0af533d,69e5eb933e3c8016d3f8510e,3,If the person is fair and I send them $3 that means they will get $9. If they send me back $3 that means we both end up with $6 and that would be fair.,3,1,1,
2026-04-20 12:13:31,2026-04-20 12:15:27,0,,100,116,1,2026-04-20 12:15:28,R_2davNVZZXPHZfBj,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.113,0,4.881,7.619,8.88,2,i just feel like i would still have some leftover and after its multiplied they will be receiving a nice amount too and might send me some back,2.38,2.38,4.234,1,,,,,4.748,6.101,7.851,3,0,0,0.215,0,0,3,5d8215fcaa127000154632c5,69e61863939000a466a7780e,69e5eb933e3c8016d3f8510e,3,i just feel like i would still have some leftover and after its multiplied they will be receiving a nice amount too and might send me some back,2,0.5,1,
2026-04-20 12:07:26,2026-04-20 12:15:29,0,,100,482,1,2026-04-20 12:15:29,R_2vchjlncWb8328z,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.116,0,5.754,9.419,10.505,5,$2 doesn't seem like a lot to sacrifice and considering it's being multiplied by three I think it's fair for both of us.,4.491,4.491,6.687,1,,,,,,,,,0,0,0.208,0,0,4,5f061f46dc944614ea1be5b9,69e616e3ee4fb6477cac32af,69e5eb933e3c8016d3f8510e,2,$2 doesn't seem like a lot to sacrifice and considering it's being multiplied by three I think it's fair for both of us.,1,,1,
2026-04-20 12:13:51,2026-04-20 12:15:59,0,,100,127,1,2026-04-20 12:15:59,R_52GdlPhHIErpQQd,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.111,0,4.214,7.272,8.357,2,"I wanted a small piece for myself, but I wanted to be generous and nice today.  I feel they may need the money more than I do so I gave them most of it.",4.967,4.967,6.344,1,,,,,9.673,9.673,10.435,1,0,0,0.219,0,0,1,63fb616a798d079c9ee0a7ff,69e6187615f5ea2ff8c1a1f6,69e5eb933e3c8016d3f8510e,5,"I wanted a small piece for myself, but I wanted to be generous and nice today.  I feel they may need the money more than I do so I gave them most of it.",2,1,1,
2026-04-20 12:13:07,2026-04-20 12:16:07,0,,100,179,1,2026-04-20 12:16:07,R_5IfMyWXmLrEzrsP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,3.48,11.763,14.67,2,"If I send $2, the other player will receive $6, the originally amount given to him/her. Hopefully that person will do something similar.",6.308,9.873,11.281,2,,,,,,,,,0,0,0.207,0,0,4,69a8585831a3d751c0c5ba9a,69e618310261c9e05b1bfe5b,69e5eb933e3c8016d3f8510e,2,"If I send $2, the other player will receive $6, the originally amount given to him/her. Hopefully that person will do something similar.",2,,1,
2026-04-20 12:08:50,2026-04-20 12:16:24,0,,100,454,1,2026-04-20 12:16:25,R_3I5Xm4ZgIEmsdQB,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.138,0,16.642,20.458,25.978,4,i thought of the fact that when i send him 2 dollas he will have six because it will be multiplied by three. i preferred to  remain with four dollas instead am okay when my partner gets more  than me.,11.296,13.952,15.511,2,,,,,,,,,0,0,0.224,0,0,4,69aad8fbbce9544685ecd3bb,69e6172d091e0bfbe9b0c406,69e5eb933e3c8016d3f8510e,2,i thought of the fact that when i send him 2 dollas he will have six because it will be multiplied by three. i preferred to  remain with four dollas instead am okay when my partner gets more  than me.,2,,1,
2026-04-20 12:14:57,2026-04-20 12:16:33,0,,100,95,1,2026-04-20 12:16:33,R_8mw6fIwHyqzjXho,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.022,0,4.836,7.408,11.08,2,I;m just getting the hang of the game. ,4.42,5.477,6.861,2,,,,,4.651,4.651,5.907,1,0,0,0.213,0,0,4.5,67efcad870129b5d1f122c8d,69e618bcfba13fa390483ec0,69e5eb933e3c8016d3f8510e,1.5,I;m just getting the hang of the game. ,1,0.5,1,
2026-04-20 12:12:09,2026-04-20 12:17:11,0,,100,302,1,2026-04-20 12:17:11,R_2IWw3m7uS1MJb3n,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.004,0,16.232,18.624,20.755,3,By giving a token amount they can still return some and they will make a profit. If they do not return any money i have only lost a small amount.,11.2,14.2,15.675,3,,,,,13.191,16.055,17.193,3,0,0,0.216,0,0,5,666efcfc439d7a5b8e8d7c12,69e61807d1b33006bebdc110,69e5eb933e3c8016d3f8510e,1,By giving a token amount they can still return some and they will make a profit. If they do not return any money i have only lost a small amount.,1,2,1,
2026-04-20 12:15:36,2026-04-20 12:17:34,0,,100,117,1,2026-04-20 12:17:34,R_501WOkBnEA0pAw9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,6.07,6.07,7.509,1,I am hoping that player 2 is a team player.,6.619,6.619,7.745,1,,,,,8.128,8.128,9.247,1,0,0,0.204,0,0,0,69e00656324754e2872144cb,69e618777c66b9ae856a5d43,69e5eb933e3c8016d3f8510e,6,I am hoping that player 2 is a team player.,9,3,1,
2026-04-20 12:13:47,2026-04-20 12:17:46,0,,100,239,1,2026-04-20 12:17:47,R_1KTGBAabjSrJgv7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.013,0,8.833,11.608,13.366,2,"Player 2 will receive $6 based on the 2 that I sent, leaving me with $4. I hope p2 will send at least $1 back to me",14.191,20.583,21.613,2,,,,,,,,,0,0,0.211,0,0,4,668074940bb84263e75dce77,69e61871e729a355016afb15,69e5eb933e3c8016d3f8510e,2,"Player 2 will receive $6 based on the 2 that I sent, leaving me with $4. I hope p2 will send at least $1 back to me",1,,1,
2026-04-20 12:15:51,2026-04-20 12:17:51,0,,100,120,1,2026-04-20 12:17:52,R_2RVo6GKFnIfLAV5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.006,0,2.251,2.251,4.812,1,Because I wanted to hold some back to guarantee a return whilst giving my partner the opportunity to share a greater proportion of money between the two of us ,8.383,10.28,11.284,2,,,,,5.033,8.584,9.9,2,0,0,0.216,0,0,3,5eea80a5e49275000922c5ec,69e618f20a34cfb7be3ab9f4,69e5eb933e3c8016d3f8510e,3,Because I wanted to hold some back to guarantee a return whilst giving my partner the opportunity to share a greater proportion of money between the two of us ,3,3,1,
2026-04-20 12:14:35,2026-04-20 12:18:12,0,,100,216,1,2026-04-20 12:18:12,R_7qa7HlehiXQpCRb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.122,0,9.057,10.975,16.692,2,"I thought of sharing slightly more than half, so Player 2 gets a good amount, and probably they return a good amount too. ",6.205,6.205,10.104,1,,,,,9.687,12.305,15.731,2,0,0,0.222,0,0,2.5,6995e57755d328bb5252bda8,69e618a0d6b630c1042ee3e1,69e5eb933e3c8016d3f8510e,3.5,"I thought of sharing slightly more than half, so Player 2 gets a good amount, and probably they return a good amount too. ",5.5,2.5,1,
2026-04-20 12:16:10,2026-04-20 12:18:31,0,,100,141,1,2026-04-20 12:18:32,R_2cKHegBVpjqrIYN,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.11,0,4.784,5.776,9.773,2,Because I think it's fair that we both get 50/50,3.505,8.587,10.447,2,,,,,8.983,8.983,13.577,1,0,0,0.207,0,0,3,63f779120de2ae5b2620ce9b,69e61905519ff5f0f8eb7386,69e5eb933e3c8016d3f8510e,3,Because I think it's fair that we both get 50/50,4.5,2,1,
2026-04-20 12:16:30,2026-04-20 12:19:35,0,,100,185,1,2026-04-20 12:19:36,R_61BWEgvNVVeC41l,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.009,0,3.312,10.437,19.309,2,"It feels the most fair for the both of us, and splits the money pretty evenly.",5.398,5.398,14.387,1,,,,,7.601,7.601,10.664,1,0,0,0.202,0,0,3,69ae4ec94c4ca2ab3f5e70f7,69e6191a18033e890c3331de,69e5eb933e3c8016d3f8510e,3,"It feels the most fair for the both of us, and splits the money pretty evenly.",3,2,1,
2026-04-20 12:15:57,2026-04-20 12:19:55,0,,100,238,1,2026-04-20 12:19:56,R_3Jo5RF9rSrcMga5,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.011,0,24.985,28.356,44.534,3,I thought that perhaps if they sent the same amount that I sent them ($2) back then I would be back at my original amount of money and they would still have a $4 gain.,6.426,12.094,17.629,3,,,,,,,,,0,0,0.213,0,0,4,5c3388fa01439b0001a0adfe,69e618f5a7017d547163b424,69e5eb933e3c8016d3f8510e,2,I thought that perhaps if they sent the same amount that I sent them ($2) back then I would be back at my original amount of money and they would still have a $4 gain.,2,,1,
2026-04-20 12:17:49,2026-04-20 12:19:56,0,,100,127,1,2026-04-20 12:19:57,R_3QiRAxr6boysJ7k,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.109,0,7.277,10.201,11.466,2,Splitting 50/50 seems optimal to me.,6.058,6.058,7.747,1,,,,,13.322,13.322,15.386,1,0,0,0.202,0,0,3,69dce469bbcd5da4ce4327bd,69e61966158f6d376870447a,69e5eb933e3c8016d3f8510e,3,Splitting 50/50 seems optimal to me.,4.5,2,1,
2026-04-20 12:12:48,2026-04-20 12:20:10,0,,100,441,1,2026-04-20 12:20:10,R_7qDtcw7pnCVjhtz,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.011,0,11.579,63.217,65.261,6,I love to taking risks,11.881,34.908,38.509,5,,,,,19.336,23.836,26.97,3,0,0,0.207,0,0,0,69e1f82efe2260eb3be03c13,69e61833d46e91b5d0af534f,69e5eb933e3c8016d3f8510e,6,I love to taking risks,8,2.5,1,
2026-04-20 12:14:30,2026-04-20 12:20:13,0,,100,342,1,2026-04-20 12:20:13,R_5gbzzZwnGqBpmZI,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.01,0,10.147,11.537,12.856,2,I chose to send half of the six dollars in hopes that player two would also send half to me. I chose to split the money in case player two is greedy and chooses to send me very little.,7.953,12.035,14.138,3,,,,,6.806,8.553,9.83,2,0,0,0.207,0,1,3,69bc7c6f6ff900c985bd29ad,69e6189dcc91c814c2c489ee,69e5eb933e3c8016d3f8510e,3,I chose to send half of the six dollars in hopes that player two would also send half to me. I chose to split the money in case player two is greedy and chooses to send me very little.,4.5,3,1,
2026-04-20 12:05:19,2026-04-20 12:20:37,0,,100,918,1,2026-04-20 12:20:38,R_6oBBrDVg9M0NUlu,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.14,0,17.49,28.759,31.263,3,"I want to be fair, but I don't know how player 2 will respond and if they will be fair with me.",10.48,20.09,27.801,5,,,,,,,,,0,0,0.217,0,0,4,546e3778fdf99b2bc7ebcff6,69e6164cf54af6d7b1e8f013,69e5eb933e3c8016d3f8510e,2,"I want to be fair, but I don't know how player 2 will respond and if they will be fair with me.",2,,1,
2026-04-20 12:17:28,2026-04-20 12:20:40,0,,100,192,1,2026-04-20 12:20:41,R_8BYktlLwFMUVNfP,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.014,0,16.02,16.02,17.649,1,"So I wouldn't lose out, but ensure player 2 gets something as well.",21.217,21.217,22.342,1,,,,,8.915,8.915,11.56,1,0,0,0.216,0,0,3.5,6167116fd8a186cd98501614,69e61950202e0c571bb1a6c5,69e5eb933e3c8016d3f8510e,2.5,"So I wouldn't lose out, but ensure player 2 gets something as well.",3,2,1,
2026-04-20 12:17:28,2026-04-20 12:20:48,0,,100,200,1,2026-04-20 12:20:49,R_8IcjsY3jPQ4zEfL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.103,0,15.898,23.555,25.362,2,"$1.50x3 = $4.50 - which is the same amount I've have remaining. That feels 'fair'. There's an upside to me that the other player might give some back, but if he understands the rules, then the 'fair' thing for him to do is to keep it all. That way... we both have $4.50.",7.917,11.563,13.939,2,,,,,12.037,12.037,17.326,1,0,0,0.102,0,0,4.5,667d72ff1347c9e485c71384,69e61952b3a5fa2d04a983d9,69e5eb933e3c8016d3f8510e,1.5,"$1.50x3 = $4.50 - which is the same amount I've have remaining. That feels 'fair'. There's an upside to me that the other player might give some back, but if he understands the rules, then the 'fair' thing for him to do is to keep it all. That way... we both have $4.50.",0.5,1,1,
2026-04-20 12:20:27,2026-04-20 12:22:29,0,,100,122,1,2026-04-20 12:22:29,R_8Wp2VnKYW1Ai5a1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.008,0,5.656,5.656,6.475,1,I wanted to generate the most possible money for the two of us to receive.,3.529,7.323,8.12,3,,,,,3.313,14.369,15.189,2,0,0,0.218,0,0,0,5ea713ed7dd03d0c54bee030,69e61a06f21b589f90f155bf,69e5eb933e3c8016d3f8510e,6,I wanted to generate the most possible money for the two of us to receive.,9,3,1,
2026-04-20 12:16:12,2026-04-20 12:22:38,0,,100,385,1,2026-04-20 12:22:38,R_3H0PiikC1WbhQvn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.01,0,6.681,6.681,7.522,1,I wanted to be fair in sending money to them in hopes they would be intentional and maximize what they send back to me. ,5.801,5.801,6.528,1,,,,,3.685,4.366,4.735,2,0,0,0.213,0,1,3,612954380888e9ddd6ff0c6e,69e6184e70e941ef4e686110,69e5eb933e3c8016d3f8510e,3,I wanted to be fair in sending money to them in hopes they would be intentional and maximize what they send back to me. ,5,3,1,
2026-04-20 12:15:35,2026-04-20 12:23:17,0,,100,461,1,2026-04-20 12:23:17,R_59eAZjOzui1LVq9,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.007,0,8.256,11.473,12.651,2,I had the hope that player 2 would think both logically and generously like I did. If I gave nothing and kept the $6 for myself that did not seem generous or fair at all and logically we could both benefit if I sent all my money and it got tripled and player 2 decided to split it with me. They would get a fair amount-$9 and I would get a fair amount $9 (even more than I started with).,11.908,16.02,18.752,2,,,,,29.649,29.649,31.616,1,0,0,0.103,0,0,0,65524ce2443c9df5aba5960c,69e618df474d9a63da0bd845,69e5eb933e3c8016d3f8510e,6,I had the hope that player 2 would think both logically and generously like I did. If I gave nothing and kept the $6 for myself that did not seem generous or fair at all and logically we could both benefit if I sent all my money and it got tripled and player 2 decided to split it with me. They would get a fair amount-$9 and I would get a fair amount $9 (even more than I started with).,9,3,1,
2026-04-20 12:19:35,2026-04-20 12:23:38,0,,100,243,1,2026-04-20 12:23:38,R_7LhzvLtDSN4Bkyd,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.112,0,5.501,5.501,15.116,1,I wanted to split my half evenly even knowing they will receive it x3. I hope that they send back an amount equal so we end up with the same amount. ,27.007,27.007,30.818,1,,,,,18.459,18.459,20.356,1,0,0,0.217,0,0,3,69d959b8247f8be4f2554ee0,69e619cda2e4f247e9b2f0de,69e5eb933e3c8016d3f8510e,3,I wanted to split my half evenly even knowing they will receive it x3. I hope that they send back an amount equal so we end up with the same amount. ,3,2,1,
2026-04-20 12:20:07,2026-04-20 12:23:41,0,,100,214,1,2026-04-20 12:23:41,R_2pxwCgVa0UEN6Hn,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.115,0,7.381,9.957,11.13,2,Theoretically we should get the same amount,4.994,9.075,10.677,6,,,,,,,,,0,0,0.211,0,0,4,6643c002242d9aeb46d5178b,69e619eb49d90daa767a8edd,69e5eb933e3c8016d3f8510e,2,Theoretically we should get the same amount,0,,1,
2026-04-20 12:19:45,2026-04-20 12:23:41,0,,100,235,1,2026-04-20 12:23:42,R_7k4FBV2BWNpz3BT,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.024,0,1.686,4.714,5.6,5,I have faith in player 2 to send half the money back ,2.336,4.457,5.501,3,,,,,5.304,5.304,9.184,1,0,0,0.111,0,1,0,6127c5e5db9bf1a49993c300,69e619c80c991e5f6d6b34b8,69e5eb933e3c8016d3f8510e,6,I have faith in player 2 to send half the money back ,18,6,1,
2026-04-20 12:20:41,2026-04-20 12:23:47,0,,100,185,1,2026-04-20 12:23:47,R_6l5ZDANMh6bQiEa,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,2.012,0,7.247,10.849,17.99,2,I wanted played 2 to have some of the money and then hope they send some back to me.,5.032,7.317,8.463,2,,,,,7.102,7.102,8.179,1,0,0,0.209,0,1,3,69c1953027cedba34d43258c,69e61a100764f5ceccab18cb,69e5eb933e3c8016d3f8510e,3,I wanted played 2 to have some of the money and then hope they send some back to me.,3,2,1,
