StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q212,Q213,Q214,Q215,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q217,Q218_First Click,Q218_Last Click,Q218_Page Submit,Q218_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q219,Q220,Q221,Q222,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,hp_kw_4,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,reasons,attention_check,collect_hp,Q_DataPolicyViolations
2025-12-03 18:10:19,2025-12-03 18:12:00,IP Address,,100,100,True,2025-12-03 18:12:00,R_2iqxvXalVpmrjPr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.011,0,,,,,9.26,16.404,20.778,3,We will then both get $6 which would be a nice bonus payment for each of us and help us both equally,0,0,0.204,0,,,,,,,,,,,,,,,,,,25,Yes,7,0,6,5fd773d26aba09070b5e5f42,69307d046eec795fc358b8a6,69305acf8b80cc2e2af7b865,lt,2,$2,'-$4,$4,$0,$8,$6,$4,$0,,,,,,,,,We will then both get $6 which would be a nice bonus payment for each of us and help us both equally,1,0,
2025-12-03 17:57:17,2025-12-03 18:12:41,IP Address,,100,923,True,2025-12-03 18:12:41,R_85ZcI4Btu0aH1jk,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.012,0,Taking away the only money a friend has ,You both keep the money in your account regardless the amount you initially had. ,The other person will received additional £2 on top of the £4 they already had. ,The other person will have extra £4 making their total £8,24.809,33.887,36.177,2,Because I want to keep £7 to myself ,0,0,0.209,0,,,,,,,,,,,,,,,,,,40,Yes,10,0,7,673928131ab7d604bcf2c23a,693079ed89cf63c8268b5708,69305acf8b80cc2e2af7b865,lt,1,'-$4,$0,$2,$4,$6,$8,$0,$4,Taking away the only money a friend has ,You both keep the money in your account regardless the amount you initially had. ,The other person will received additional £2 on top of the £4 they already had. ,The other person will have extra £4 making their total £8,,,,,Because I want to keep £7 to myself ,1,1,
2025-12-03 18:10:13,2025-12-03 18:12:45,IP Address,,100,151,True,2025-12-03 18:12:45,R_3ql1G8WrTtl9StF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.011,0,,,,,36.449,36.449,40.685,1,Just want to be fair,0,0,0.207,0,,,,,,,,,,,,,,,,,,48,Yes,8,0,6,675888c30c222b7c3c9bb333,69307cfb884a5a29c5ea5ca4,69305acf8b80cc2e2af7b865,lt,2,$0,$2,'-$4,$4,$0,$4,$8,$6,,,,,,,,,Just want to be fair,1,0,
2025-12-03 18:07:55,2025-12-03 18:13:13,IP Address,,100,318,True,2025-12-03 18:13:13,R_5hFo5KUqGzep2cb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.014,0,It is similar to when a person does not want to share.,It is similar to a person trying to help other people.,It is similar to a person trying to be fair.,It is similar to a person being greedy.,12.178,18.983,21.733,3,I choose this allocation because I want both of us to have an equal payout.,0,0,0.209,0,,,,,,,,,,,,,,,,,,51,Yes,5,0,6,67ddd4f85ab870ffd90cc888,69307c5b97a961484837e43c,69305acf8b80cc2e2af7b865,lt,2,$0,$4,$2,'-$4,$8,$4,$0,$6,It is similar to a person being greedy.,It is similar to when a person does not want to share.,It is similar to a person trying to be fair.,It is similar to a person trying to help other people.,,,,,I choose this allocation because I want both of us to have an equal payout.,1,1,
2025-12-03 18:11:41,2025-12-03 18:13:35,IP Address,,100,114,True,2025-12-03 18:13:36,R_2P5LXCEYQrE7hEd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.014,0,,,,,7.542,7.542,9.287,1,"Not transferring the money over to the other participant benefits me the most, therefore, not transferring is simply the best option.",0,0,0.218,0,26,Yes,30,0,12,601623c50446147b23a5bdff,69307d59dae41aa22b8ff28a,69305acf8b80cc2e2af7b865,kw,0,$2,$4,$0,'-$4,$4,$8,$0,$6,,,,,,,,,"Not transferring the money over to the other participant benefits me the most, therefore, not transferring is simply the best option.",1,0,
2025-12-03 18:10:28,2025-12-03 18:13:48,IP Address,,100,199,True,2025-12-03 18:13:48,R_3IcMJXV0akjODkM,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.01,0,sharing?,giving someone $6,being evil,sharing,16.893,27.61,28.749,3,split in half. its fair. ,0,0,0.209,0,32,Yes,9,0,7,64fded008087c1afa0b47d7b,69307c40c3c7f52c4bf23082,69305acf8b80cc2e2af7b865,kw,5,$4,'-$4,$2,$0,$8,$6,$0,$4,,,,,being evil,sharing,giving someone $6,sharing?,split in half. its fair. ,1,1,
2025-12-03 18:09:34,2025-12-03 18:13:51,IP Address,,100,256,True,2025-12-03 18:13:51,R_1jDQAbngpXeVs1q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.115,0,,,,,11.973,11.973,13.492,1,I split the 12 dollars evenly because the other person had 0 and I wanted them to have the same amount as I do.,0,0,0.207,0,61,No,,0,6,60a2c2ea04fc6b2de2f14da9,69307cab56de9fb06bf418e4,69305acf8b80cc2e2af7b865,kw,6,$0,$4,$2,'-$4,$6,$4,$0,$8,,,,,,,,,I split the 12 dollars evenly because the other person had 0 and I wanted them to have the same amount as I do.,1,0,
2025-12-03 18:10:16,2025-12-03 18:14:24,IP Address,,100,247,True,2025-12-03 18:14:24,R_1lyU14zRlka9q42,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.11,0, paying taxes,everyday life,winning a small lottery,winning a larger lottery,9.637,13.317,14.894,3,We would the each have 6 dollars. I think that's fair since neither of did anything for it..,0,0,0.213,0,,,,,,,,,,,,,,,,,,50,Yes,2,0,6,60a2abc7d14eb0935100dd31,69307cf9196454c96568225a,69305acf8b80cc2e2af7b865,lt,2,'-$4,$0,$2,$4,$4,$0,$6,$8, paying taxes,everyday life,winning a small lottery,winning a larger lottery,,,,,We would the each have 6 dollars. I think that's fair since neither of did anything for it..,1,1,
2025-12-03 18:13:00,2025-12-03 18:14:43,IP Address,,100,102,True,2025-12-03 18:14:44,R_2p5Z7u5K3wzsyNr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.01,0,,,,,6.547,16.746,18.376,4,i could do with the money but didn;t want to take from them,0,0,0.207,0,,,,,,,,,,,,,,,,,,27,Yes,5,0,8,5f3c2b8810877fa56a972b96,69307da4e8d8112700444d1b,69305acf8b80cc2e2af7b865,lt,0,$2,$0,$4,'-$4,$4,$8,$0,$6,,,,,,,,,i could do with the money but didn;t want to take from them,1,0,
2025-12-03 18:09:02,2025-12-03 18:15:06,IP Address,,100,364,True,2025-12-03 18:15:07,R_88iBtt4q42UJz8Z,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.021,0,,,,,23.26,26.111,30.655,2,i like to be fair with other people but the older i get the more i seem to be getting the feeling there are fewer people who are willing to share and give. So as wrong as it still feels to me i decided not to share and i already feel bad about it,0,0,0.221,0,,,,,,,,,,,,,,,,,,58,Yes,20,0,12,66082dbd14e7571e8a15d5ba,69307cab6e8233343d34b851,69305acf8b80cc2e2af7b865,lt,-4,$4,$0,$2,'-$4,$8,$4,$0,$6,,,,,,,,,i like to be fair with other people but the older i get the more i seem to be getting the feeling there are fewer people who are willing to share and give. So as wrong as it still feels to me i decided not to share and i already feel bad about it,1,0,
2025-12-03 18:09:49,2025-12-03 18:15:13,IP Address,,100,324,True,2025-12-03 18:15:13,R_5LOk6D2f3ljGprz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.012,0,Being fair and splitting things 50/50.,Being greedy and taking all of the money.,Being generous and giving more than I am keeping.,Being in control and taking a higher cut as the decision maker.,18.774,23.118,28.674,2,I wanted to be fair but take a little extra cut for being the decision maker.,0,0,0.206,0,56,Yes,6,0,7,5dd9e1e0a4aa2696d9a15c0d,69307c9dd18c251994fc0b70,69305acf8b80cc2e2af7b865,kw,5,$0,$2,'-$4,$4,$6,$0,$8,$4,,,,,Being greedy and taking all of the money.,Being in control and taking a higher cut as the decision maker.,Being fair and splitting things 50/50.,Being generous and giving more than I am keeping.,I wanted to be fair but take a little extra cut for being the decision maker.,1,1,
2025-12-03 18:12:40,2025-12-03 18:15:48,IP Address,,100,187,True,2025-12-03 18:15:48,R_1XgvjyNZGJynKp3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.006,0,,,,,6.157,9.475,11.239,2,I don't want to give any money to the other person because I want a higher bonus for myself. I also don't want to take anything away from them because it isn't fair.,0,0,0.213,0,,,,,,,,,,,,,,,,,,37,No,,0,8,5fb8b141a2e5dd63494c80f1,69307d925ca0b88e8ad8b42c,69305acf8b80cc2e2af7b865,lt,0,$2,$4,$0,'-$4,$4,$0,$8,$6,,,,,,,,,I don't want to give any money to the other person because I want a higher bonus for myself. I also don't want to take anything away from them because it isn't fair.,1,0,
2025-12-03 18:09:49,2025-12-03 18:16:20,IP Address,,100,391,True,2025-12-03 18:16:20,R_8ROq5JDveH81Ffw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.016,0,It’s similar to Elon becoming the first trillionaire and keeping it all for himself,Winning on the lottery and giving half to my brother,"Only having a certain amount to buy lunch, then giving it to a homeless person and not having enough for lunch",Having a bag of sweets and giving a handful to a friend but keeping a good amount for myself ,4.871,7.018,7.711,2,As I think it’s important to look after others but also look after my own needs,0,0,0.212,0,49,Yes,7,0,6,59fc2094087f2e0001ead5fa,69307ce7d2237d74bd80d212,69305acf8b80cc2e2af7b865,kw,6,$0,$4,$2,'-$4,$0,$6,$8,$4,,,,,It’s similar to Elon becoming the first trillionaire and keeping it all for himself,Having a bag of sweets and giving a handful to a friend but keeping a good amount for myself ,Winning on the lottery and giving half to my brother,"Only having a certain amount to buy lunch, then giving it to a homeless person and not having enough for lunch",As I think it’s important to look after others but also look after my own needs,1,1,
2025-12-03 18:12:19,2025-12-03 18:16:41,IP Address,,100,261,True,2025-12-03 18:16:41,R_3OxyZ3AjQ3maQnK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.009,0,I pay for the snacks and i give the other person enough money for the same snacks at the convenience store,youre buying a meal for someone and the other person owes you $4,Splitting the bill at a restaraunt,"The other person can barely not afford a shampoo, so you give them the right amount",3.796,14.612,16.731,4,In this situation it feels right to make the amount given to both parties equal,0,0,0.207,0,,,,,,,,,,,,,,,,,,19,Yes,2,0,6,67346c0008508dd13cbe82ba,69307d7f7738aa4c4b599fd9,69305acf8b80cc2e2af7b865,lt,2,$2,'-$4,$0,$4,$6,$0,$8,$4,youre buying a meal for someone and the other person owes you $4,Splitting the bill at a restaraunt,I pay for the snacks and i give the other person enough money for the same snacks at the convenience store,"The other person can barely not afford a shampoo, so you give them the right amount",,,,,In this situation it feels right to make the amount given to both parties equal,1,1,
2025-12-03 18:12:48,2025-12-03 18:17:45,IP Address,,100,297,True,2025-12-03 18:17:46,R_2qkPUpqFJ6ToYWs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.011,0,Settling up a bill with a friend where he bought an expensive drink for himself and a cheap drink for me.,Settling up a bill with a friend where he bought a cheap drink for himself and an expensive drink for me.,Being bought a drink as a present.,Settling up a bill with a friend who bought two drinks of the same price.,4.059,4.059,8.642,1,It is not fair that I receive any more money than the other participant.,0,0,0.207,0,34,Yes,8,0,6,5731b7f35b8b0600097c2d66,69307d9a35f7a8201cfd6a63,69305acf8b80cc2e2af7b865,kw,6,$4,'-$4,$0,$2,$4,$8,$0,$6,,,,,Being bought a drink as a present.,Settling up a bill with a friend where he bought an expensive drink for himself and a cheap drink for me.,Settling up a bill with a friend who bought two drinks of the same price.,Settling up a bill with a friend where he bought a cheap drink for himself and an expensive drink for me.,It is not fair that I receive any more money than the other participant.,1,1,
2025-12-03 18:14:26,2025-12-03 18:18:00,IP Address,,100,213,True,2025-12-03 18:18:00,R_1ahZdDXRz8YHg2J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.017,0,even split sounds good,meh I can go even split,nah,nah,2.168,3.231,4.329,2,equal is good - I'm no more deserving of the money than the other participant,0,0,0.211,0,46,Yes,1,0,6,63dd6ec1452ed58051cfa62a,69307dfa37bd4aff33a44a04,69305acf8b80cc2e2af7b865,kw,6,$4,$0,$2,'-$4,$6,$4,$0,$8,,,,,nah,meh I can go even split,even split sounds good,nah,equal is good - I'm no more deserving of the money than the other participant,1,1,
2025-12-03 18:14:52,2025-12-03 18:18:13,IP Address,,100,200,True,2025-12-03 18:18:13,R_2cCvoyerp0SIgHs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.133,0,,,,,10.107,23.726,25.527,2,"I felt like i should put them on a more even footing, but didn't want to give them a full advantage in case it came back with negative repercussions for me. I wanted to show some generosity in case it helps me further on too, and they might remember that and treat me in a similar way. I didn't feel comfortable taking money or worsening their situation for my own gain when i already have quite an advantage",0,0,0.218,0,,,,,,,,,,,,,,,,,,34,Yes,5,0,7,5e3c4d1621c442033da7bcd8,69307e0f92600bb64ee4ef4d,69305acf8b80cc2e2af7b865,lt,1,$2,$4,'-$4,$0,$4,$8,$0,$6,,,,,,,,,"I felt like i should put them on a more even footing, but didn't want to give them a full advantage in case it came back with negative repercussions for me. I wanted to show some generosity in case it helps me further on too, and they might remember that and treat me in a similar way. I didn't feel comfortable taking money or worsening their situation for my own gain when i already have quite an advantage",1,0,
2025-12-03 18:14:47,2025-12-03 18:18:14,IP Address,,100,207,True,2025-12-03 18:18:14,R_5RpB7kxerLN5cz3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.107,0,,,,,7.707,17.093,20.802,4,I just figured it was best to share fully.,0,0,0.204,0,,,,,,,,,,,,,,,,,,34,Yes,4,0,6,5e2499d02418b37112720b37,69307e12d2c86a5026bc244f,69305acf8b80cc2e2af7b865,lt,2,$0,$2,'-$4,$4,$4,$0,$8,$6,,,,,,,,,I just figured it was best to share fully.,1,0,
2025-12-03 18:16:37,2025-12-03 18:18:59,IP Address,,100,141,True,2025-12-03 18:18:59,R_2mCBehNCz2FGCOt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.024,0,,,,,9.164,12.183,13.38,2,fair to share the amount ,0,0,0.22,0,47,Yes,5,0,6,5c06c226c1a4b2000135f395,69307e78547680664df02ccd,69305acf8b80cc2e2af7b865,kw,6,$2,$4,$0,'-$4,$4,$0,$8,$6,,,,,,,,,fair to share the amount ,1,0,
2025-12-03 18:09:43,2025-12-03 18:19:18,IP Address,,100,574,True,2025-12-03 18:19:18,R_5k5P9Zbsvpanqvv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.012,0,It is like paying one's assistants.,It's like losing a lawsuit and paying the plaintiff.,It is similar to a situation of great need that necessitates a non-sharing stance.,It's like a divorce settlement.,11.275,11.275,17.653,1,"I have taken a non-sharing stance, possibly due to a non-payment of an invoice in real life.",0,0,0.204,0,62,Yes,3,0,12,6631b5852e5e748863ca2c4c,69307cca6e8233343d34b857,69305acf8b80cc2e2af7b865,kw,0,$2,$4,$0,'-$4,$4,$8,$0,$6,,,,,It is similar to a situation of great need that necessitates a non-sharing stance.,It is like paying one's assistants.,It's like a divorce settlement.,It's like losing a lawsuit and paying the plaintiff.,"I have taken a non-sharing stance, possibly due to a non-payment of an invoice in real life.",1,1,
2025-12-03 18:13:04,2025-12-03 18:19:38,IP Address,,100,393,True,2025-12-03 18:19:38,R_38G2S2b1yQHVJSA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.105,0,,,,,14.132,21.467,22.65,2,"I chose to make our totals equal so we will have a flatter amount of the available bonus money out there, so a win may be larger.",0,0,0.217,0,,,,,,,,,,,,,,,,,,58,Yes,7,0,6,5e87b4d3e28032100ce68eec,69307da7e2d20957cbcc87c9,69305acf8b80cc2e2af7b865,lt,2,$0,$2,$4,'-$4,$8,$4,$0,$6,,,,,,,,,"I chose to make our totals equal so we will have a flatter amount of the available bonus money out there, so a win may be larger.",1,0,
2025-12-03 18:16:07,2025-12-03 18:19:40,IP Address,,100,213,True,2025-12-03 18:19:40,R_1lMsaOonj4NI0xz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.008,0,Donating to a food bank,Stealing from a poor kid.,Ignoring a panhandler,Donating to a cancer charity.,3.017,3.017,5.481,1,I want to maximize my earnings and also do not believe there is another real person involved.,0,0,0.207,0,,,,,,,,,,,,,,,,,,36,No,,0,12,5ee00b8630f30b34f2a5dc1c,69307e6208846630eab92c51,69305acf8b80cc2e2af7b865,lt,-4,$2,'-$4,$0,$4,$6,$4,$8,$0,Stealing from a poor kid.,Ignoring a panhandler,Donating to a food bank,Donating to a cancer charity.,,,,,I want to maximize my earnings and also do not believe there is another real person involved.,1,1,
2025-12-03 18:14:48,2025-12-03 18:19:59,IP Address,,100,311,True,2025-12-03 18:20:00,R_5cnJ9NeJNeG2QNm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.007,0,,,,,8.371,8.371,10.854,1,"I went for an even split, and then took a little bit as a sort of fee for providing the service of allocating the funds",0,0,0.217,0,44,Yes,8,0,7,565e0169998e44000a4bdab1,69307dfe1bcc67edacef7992,69305acf8b80cc2e2af7b865,kw,5,'-$4,$0,$4,$2,$0,$4,$6,$8,,,,,,,,,"I went for an even split, and then took a little bit as a sort of fee for providing the service of allocating the funds",1,0,
2025-12-03 18:07:53,2025-12-03 18:20:45,IP Address,,100,772,True,2025-12-03 18:20:46,R_5yS1UBfQ2Bci7yF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.025,0,This amount seems a little low. I would like to make things as even as possible.,That seems like I would not be a team player.,That would be a rip off the the other person.,This would be more like me to do. To make the amount even.,11.882,23.788,29.371,5,I would try to make the amount as even as possible.,0,0,0.226,0,,,,,,,,,,,,,,,,,,64,Yes,8,0,4,574cca765e5491000f3c89e0,69307c6010c2eb5e235415df,69305acf8b80cc2e2af7b865,lt,4,$2,$0,'-$4,$4,$4,$6,$8,$0,That would be a rip off the the other person.,That seems like I would not be a team player.,This amount seems a little low. I would like to make things as even as possible.,This would be more like me to do. To make the amount even.,,,,,I would try to make the amount as even as possible.,1,1,
2025-12-03 18:18:33,2025-12-03 18:21:29,IP Address,,100,175,True,2025-12-03 18:21:29,R_3fvfWAzxbXnq1Mw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.111,0,,,,,8.6,13.026,14.152,3,"Because I am financially burdened and greedy, but I would feel bad for not giving anything at all.",0,0,0.206,0,41,Yes,12,0,8.5,61071715ef66759482346ce4,69307ef16f97cbd2233f150f,69305acf8b80cc2e2af7b865,kw,3.5,$2,$0,'-$4,$4,$0,$6,$8,$4,,,,,,,,,"Because I am financially burdened and greedy, but I would feel bad for not giving anything at all.",1,0,
2025-12-03 18:13:27,2025-12-03 18:22:56,IP Address,,100,569,True,2025-12-03 18:22:56,R_2Avnder4RjKOpNv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.008,0,"Two men working on the same tasks, with the same level experience and being paid for their time. ","A man and a woman working on the same tasks, with the same level experience and being paid for their time. The man getting the $8.",Stealing something from someone. ,"A man and a woman working on the same tasks, with the same level experience and being paid for their time. The woman getting the $4.",7.082,7.082,20.172,1,"I wanted to give the fairest and equal amount. Just because I was given the choice of how to allocate the money, doesn't mean I should have more. ",0,0,0.206,0,32,Yes,4,0,6,5c698d07effdaa0001d791cd,69307d91d692fb54f96a91ce,69305acf8b80cc2e2af7b865,kw,6,$2,'-$4,$4,$0,$6,$8,$0,$4,,,,,Stealing something from someone. ,"A man and a woman working on the same tasks, with the same level experience and being paid for their time. The woman getting the $4.","Two men working on the same tasks, with the same level experience and being paid for their time. ","A man and a woman working on the same tasks, with the same level experience and being paid for their time. The man getting the $8.","I wanted to give the fairest and equal amount. Just because I was given the choice of how to allocate the money, doesn't mean I should have more. ",1,1,
2025-12-03 18:17:20,2025-12-03 18:23:18,IP Address,,100,358,True,2025-12-03 18:23:19,R_7vLphO4tERpYuv7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.11,0,,,,,7.778,33.408,36.271,4,"I have chosen this amount because I wanted to give about 1/3 of the total. This is fair, because I don't know who they are, and I am still unsure if they are real- they may be an AI bot.",0,0,0.108,0,60,Yes,2,0,9,5f68cc35f5d6dd0443562571,69307ea1a3141d52ec7e6c61,69305acf8b80cc2e2af7b865,kw,3,$2,$0,$4,'-$4,$8,$0,$6,$4,,,,,,,,,"I have chosen this amount because I wanted to give about 1/3 of the total. This is fair, because I don't know who they are, and I am still unsure if they are real- they may be an AI bot.",1,0,
2025-12-03 18:19:35,2025-12-03 18:23:33,IP Address,,100,237,True,2025-12-03 18:23:33,R_2CV3kSEFpUFJRDu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,3.012,0,It's similar to a standard credit card check before making an online payment.,Online transaction,A friend sending me money after I've bought something for them.,Sending a friend money after they bought me something.,3.87,9.509,10.104,3,I am more interested in earning money than giving it away.,0,0,0.22,0,,,,,,,,,,,,,,,,,,28,No,,0,10.5,5dab79a5525a7600139cd31e,69307f07460d438da19257f1,69305acf8b80cc2e2af7b865,lt,-2.5,$0,$4,'-$4,$2,$8,$4,$0,$6,A friend sending me money after I've bought something for them.,It's similar to a standard credit card check before making an online payment.,Sending a friend money after they bought me something.,Online transaction,,,,,I am more interested in earning money than giving it away.,1,1,
2025-12-03 18:17:08,2025-12-03 18:24:29,IP Address,,100,441,True,2025-12-03 18:24:29,R_6ykMuHzfaJRTNI1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,0,0,4.141,0,I find it similar to taxes. Usually higher-paid individuals pay more in tax than lower income households.,"This would make the field even, as we would both be allocated $6. This seems fairer for all parties involved. I can relate it to equal pay in the workforce.","This is the second-best option, leaving the initial funds allocated alone. The system indicates who gets what, which isn't really unfair since it is randomized. This would be like winning the lottery.","This is the most selfish option, as it will completely bankrupt the other participant.  This would be like the holiday season, where you spend most of your money on others, leaving nothing for yourself.",19.949,19.949,24.018,1,"I find it to be the most fair choice, since the allocation was random. I would find it nice if everyone had this point of view, but some people are selfish. I, for one, would like to even the field by giving both of us an equal chance of winning the bonus, so I decided to give them $2 of my $8, leaving us both with $6 total.",0,0,0.203,0,,,,,,,,,,,,,,,,,,32,Yes,1,0,6,60fca0fc5d7a65f146a1c6c6,69307e9318d380ee800cceb9,69305acf8b80cc2e2af7b865,lt,2,$4,$2,$0,'-$4,$6,$8,$0,$4,"This is the most selfish option, as it will completely bankrupt the other participant.  This would be like the holiday season, where you spend most of your money on others, leaving nothing for yourself.","This is the second-best option, leaving the initial funds allocated alone. The system indicates who gets what, which isn't really unfair since it is randomized. This would be like winning the lottery.","This would make the field even, as we would both be allocated $6. This seems fairer for all parties involved. I can relate it to equal pay in the workforce.",I find it similar to taxes. Usually higher-paid individuals pay more in tax than lower income households.,,,,,"I find it to be the most fair choice, since the allocation was random. I would find it nice if everyone had this point of view, but some people are selfish. I, for one, would like to even the field by giving both of us an equal chance of winning the bonus, so I decided to give them $2 of my $8, leaving us both with $6 total.",1,1,
2025-12-03 18:02:31,2025-12-03 18:26:30,IP Address,,100,1439,True,2025-12-03 18:26:30,R_7PsFiUMWWs9KXqK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,,,,,,,,,,,,,,,,,,0,0,2.023,0,"This feels similar to offering a modest courtesy in daily life, such as holding a door open for someone or contributing a small amount to a shared expense. It is a gesture of cooperation without significant personal cost.","This resembles providing meaningful assistance in a small but noticeable way, like covering the cost of a colleague’s coffee during a meeting. It reflects a willingness to support another person when it creates a clear benefit for them.","This is similar to participating in a fair exchange, such as contributing to a group activity where everyone adds a reasonable amount. It represents balanced generosity that neither overreaches nor withdraws.","This feels similar to situations where two parties maintain complete independence, such as each person paying separately during a shared outing. It reflects a choice to preserve neutrality rather than extend additional support.",4.54,6.734,7.892,2,I chose to donate 2 because it represented a balanced option for me. It allowed me to contribute something without giving an amount that felt too large for the situation. It seemed like a reasonable middle ground where I could still show some willingness to share while keeping the allocation relatively fair and measured.,0,0,0.213,0,49,Yes,6,0,10,683cbc0c0c2d722831c8bc17,69307ac2e2564d851484b7ad,69305acf8b80cc2e2af7b865,kw,2,'-$4,$0,$4,$2,$4,$8,$6,$0,,,,,"This feels similar to situations where two parties maintain complete independence, such as each person paying separately during a shared outing. It reflects a choice to preserve neutrality rather than extend additional support.","This feels similar to offering a modest courtesy in daily life, such as holding a door open for someone or contributing a small amount to a shared expense. It is a gesture of cooperation without significant personal cost.","This is similar to participating in a fair exchange, such as contributing to a group activity where everyone adds a reasonable amount. It represents balanced generosity that neither overreaches nor withdraws.","This resembles providing meaningful assistance in a small but noticeable way, like covering the cost of a colleague’s coffee during a meeting. It reflects a willingness to support another person when it creates a clear benefit for them.",I chose to donate 2 because it represented a balanced option for me. It allowed me to contribute something without giving an amount that felt too large for the situation. It seemed like a reasonable middle ground where I could still show some willingness to share while keeping the allocation relatively fair and measured.,1,1,
