StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,allocation_hp,transfer_hp,attention_check,Q_DataPolicyViolations
2026-04-20 16:40:22,2026-04-20 16:42:26,IP Address,,100,124,True,2026-04-20 16:42:26,R_6jKeYuF2JCpv6gn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.604,0,0,0,2.013,0,4.633,12.333,15.512,2,"I chose $6 because since they gave me the entire balance and I received even more, they can still get their money back with me being able to keep $12",8.376,8.376,13.018,1,0,0,0.207,0,0,12,6676ddf4aeae188a30f824f5,69e656f07888199f9499839d,69e638d4b2228b5d05917569,6,"I chose $6 because since they gave me the entire balance and I received even more, they can still get their money back with me being able to keep $12",,5dcf1031b039ab061db5243e,6,bdafe11f-0ad5-4d1d-b76a-bb727c5c7b11,18,5,1,1,
2026-04-20 16:39:22,2026-04-20 16:42:29,IP Address,,100,186,True,2026-04-20 16:42:29,R_5OGFqt9PIsSlrS8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.743,0,0,0,2.113,0,27.402,27.402,31.813,1,"Player 1 chose to trust me by sending $2, which became $6 for me, so I felt it fair to send half of it $3 back. ",,,,,0,0,0.21,0,0,3,66d77ebd93a13a53f4d6577b,69e656b45f1b084d150f0516,69e638d4b2228b5d05917569,3,"Player 1 chose to trust me by sending $2, which became $6 for me, so I felt it fair to send half of it $3 back. ",,67acc223f62c3494dd3bad55,2,2bcc5c7f-525d-43e2-8ce5-63fadcd98643,6,,,1,
2026-04-20 16:34:25,2026-04-20 16:42:30,IP Address,,100,485,True,2026-04-20 16:42:31,R_32KYlB3Tcbnu3vX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.061,0,0,0,2.011,0,29.493,29.493,38.128,1,"I chose to send $3 so we both receive $6 and it makes it equal. Ideally, if I were player 1, I would've sent $6 which would give player 2 $18 and could send $9 back so we still both get the same amount, but we would each get $9 instead of $6.",121.244,122.948,134.807,2,0,0,0.207,0,0,6,69b1457667a5b09fbe0cb138,69e6558903808a33afd17a44,69e638d4b2228b5d05917569,3,"I chose to send $3 so we both receive $6 and it makes it equal. Ideally, if I were player 1, I would've sent $6 which would give player 2 $18 and could send $9 back so we still both get the same amount, but we would each get $9 instead of $6.",,5592b772fdf99b3a9e652045,3,38664b8c-35e9-4fbc-845d-d0ba53c6586f,9,5,1,1,
2026-04-20 16:40:23,2026-04-20 16:42:36,IP Address,,100,132,True,2026-04-20 16:42:37,R_1aVfL6HkhvACkAp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.887,0,0,0,2.01,0,12.569,13.502,16.298,2,I wanted to even it out so both players receive $6; the other player was generous enough to trust me and I want to reward them,27.888,28.963,29.413,2,0,0,0.208,0,0,6,6980ff10f40903e69dd2e00a,69e656f109798681c7110ec8,69e638d4b2228b5d05917569,3,I wanted to even it out so both players receive $6; the other player was generous enough to trust me and I want to reward them,,5b1d867ac9d3cb000110529a,3,e2544695-79fd-4430-83f7-0a2a6ccc5454,9,5,1,1,
2026-04-20 16:40:57,2026-04-20 16:44:08,IP Address,,100,191,True,2026-04-20 16:44:09,R_67t0KakH0Kk5beF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.379,0,0,0,2.009,0,4.91,4.91,5.732,1,I'm greedy I'm like WARIO and this is super unlikely to actually end up affecting anything so I went off my gut and became the people from Beast Games that I hate. Kinda regret it putting it in that light,1.375,5.62,7.756,2,0,0,0.209,0,0,18,69a6a150ee5ce22c4543b581,69e656bfd2329812663aa2c9,69e638d4b2228b5d05917569,0,I'm greedy I'm like WARIO and this is super unlikely to actually end up affecting anything so I went off my gut and became the people from Beast Games that I hate. Kinda regret it putting it in that light,,69e210c4988488259aee483e,6,1d09da20-d091-4496-8800-c808068f884d,18,6,0,1,
2026-04-20 16:39:59,2026-04-20 16:44:14,IP Address,,100,254,True,2026-04-20 16:44:15,R_6QtrCBpbwmiLWdr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.87,0,0,0,2.12,0,15.603,20.771,22.495,2,we both will have equal amounts,17.555,29.47,32.009,3,0,0,0.226,0,0,9,66356ffe9661f0497f3860c8,69e656cfba0ba21176072fbc,69e638d4b2228b5d05917569,9,we both will have equal amounts,,611adf7c7e7be43825a0676a,6,ed04e80d-3d48-4ff6-bfe5-1330774f565c,18,4.5,1.5,1,
2026-04-20 16:42:48,2026-04-20 16:45:12,IP Address,,100,143,True,2026-04-20 16:45:12,R_8dZ5cvgKJAccb2c,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.623,0,0,0,2.008,0,11.829,22.093,27.873,2,So we both get equal amounts,20.973,20.973,22.473,1,0,0,0.203,0,0,6,6655e364ffff4d877ac0d432,69e657814bd3f3d28f7bc0a7,69e638d4b2228b5d05917569,3,So we both get equal amounts,,66b60dafb85ab92bec7dbbc1,3,28d45195-b530-47d3-8fce-befc55da456e,9,5,1,1,
2026-04-20 16:41:22,2026-04-20 16:45:14,IP Address,,100,232,True,2026-04-20 16:45:15,R_3QcRMftbPkuluLQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.708,0,0,0,2.026,0,1.698,19.575,22.909,2,Felt fair to send some back but still keep a bit since I did not choose the amount in the first place,,,,,0,0,0.219,0,0,3,5753046ba6deb50006d64b0f,69e65708e40027f543cd6129,69e638d4b2228b5d05917569,3,Felt fair to send some back but still keep a bit since I did not choose the amount in the first place,,69ad70ad170abae499d1e32f,2,37cf9879-6e15-4a19-979d-35064c7d1f99,6,,,1,
2026-04-20 16:42:07,2026-04-20 16:45:17,IP Address,,100,189,True,2026-04-20 16:45:17,R_3wNacdVvTMxLjtm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.5,0,0,0,2.112,0,28.399,28.399,40.822,1,Sending back $1 gives us both an even bonus of $5 which is a fair split.,,,,,0,0,0.209,0,0,5,5dd2f0818950ba2f90b01bc1,69e657233b39cdc9c39d3e8e,69e638d4b2228b5d05917569,1,Sending back $1 gives us both an even bonus of $5 which is a fair split.,,6672394774f0704913ff5539,2,40cf7879-4bd1-4187-9a76-569eb6df8b29,6,,,1,
2026-04-20 16:42:58,2026-04-20 16:45:24,IP Address,,100,146,True,2026-04-20 16:45:25,R_7YyUtupQDv3vWt8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.803,0,0,0,2.025,0,11.851,11.851,12.833,1,"honestly, i just chose a low reasonable amount.",3.883,6.352,7.218,2,0,0,0.213,0,0,7.5,62b341383dad27265a7a75cb,69e6578bfb53c5b5a91b933a,69e638d4b2228b5d05917569,1.5,"honestly, i just chose a low reasonable amount.",,698ce4ba931f89581ecc6d7d,3,de2aa864-aced-4348-a926-e65ed6778220,9,4.5,1.5,1,
2026-04-20 16:41:45,2026-04-20 16:45:50,IP Address,,100,244,True,2026-04-20 16:45:50,R_2JxvPKarysQXMZA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.667,0,0,0,2.109,0,30.636,30.636,32.158,1,That way we both earn $5,,,,,0,0,0.108,0,0,5,69e648b4545872451cc63d6b,69e6573670fa539ee082cfd0,69e638d4b2228b5d05917569,1,That way we both earn $5,,6175622f78f8039a4c62bb83,2,c2b63dc4-e9fa-44f1-b488-d658e75fb4c8,6,,,1,
2026-04-20 16:41:59,2026-04-20 16:46:00,IP Address,,100,240,True,2026-04-20 16:46:00,R_8kADiGCKIe19AgX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.939,0,0,0,2.018,0,24.577,24.577,28.848,1,"I have earned $9 without doing anything, so, unless I send the whole lot back, I will have made a profit.
So it seemed fair to give them their $3 back plus $1 for their generosity.",18.048,18.048,19.254,1,0,0,0.207,0,0,5,5aab16eb75d3c500012602fb,69e6573fa90b45f08d3f13fb,69e638d4b2228b5d05917569,4,,,673e5fc42cbf961c153d09d3,3,361eee7b-c05b-4881-a329-499785e8df3b,9,3,3,1,
2026-04-20 16:31:17,2026-04-20 16:46:08,IP Address,,100,890,True,2026-04-20 16:46:08,R_3sRwRQvwPi4d1G9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.374,0,0,0,2.033,0,73.757,73.757,76.931,1,I want to send a fair amount to my partner ,14.484,22.823,24.424,3,0,0,0.22,0,0,3.5,67e711daa771e0a8ad8c36f6,69e6549252018d041b65db40,69e638d4b2228b5d05917569,5.5,I want to send a fair amount to my partner ,,6650a89b19577db1881533de,3,c6fe61f2-b140-44d2-bb6a-601222f24646,9,3,3,1,
2026-04-20 16:44:57,2026-04-20 16:46:48,IP Address,,100,111,True,2026-04-20 16:46:49,R_6HS6YceJ79gHeC4,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69bbfb295ada087fa71ee1b3,69e657fdeaf00174630864c5,69e638d4b2228b5d05917569,,,,,,,,,,0,
2026-04-20 16:44:13,2026-04-20 16:47:28,IP Address,,100,194,True,2026-04-20 16:47:28,R_23DrKzIQjtuQdLw,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.195,0,0,0,2.026,0,10.658,21.401,25.093,3,Just being fair that's why i picked that amount,6.254,11.18,12.787,4,0,0,0.216,0,0,3,6760799c5c7e5d977eb5a274,69e657cdcc7fce357cba969e,69e638d4b2228b5d05917569,1.5,Just being fair that's why i picked that amount,,60183476ad6cff03e6cfe62a,1.5,fd367c9c-7d60-4bc1-90d7-541ad63dc3af,4.5,4,2,1,
2026-04-20 16:44:29,2026-04-20 16:47:34,IP Address,,100,184,True,2026-04-20 16:47:34,R_8u5l063VE5z96YF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.789,0,0,0,2.018,0,7.079,7.079,10.701,1,"they only provided $1 so they got $5 and i only got $3, i wasn't prepared to send anything back",9.204,9.204,13.627,1,0,0,0.213,0,1,3,63471777bffcfcce663bd228,69e657e4a6bfb97fd7fd4ff2,69e638d4b2228b5d05917569,0,"they only provided $1 so they got $5 and i only got $3, i wasn't prepared to send anything back",,5c9749b849784d001b486f6a,1,0adda719-f128-4e7a-9b5e-5d96d3867c83,3,5,1,1,
2026-04-20 16:46:02,2026-04-20 16:47:44,IP Address,,100,102,True,2026-04-20 16:47:45,R_7CBfrO7uswFZPRn,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.602,0,0,0,2.004,0,3.944,12.823,13.645,2,"Player One gave the maximum amount, so it's fair to reward them with half the total.",9.627,9.627,11.956,1,0,0,0.205,0,1,9,69cecbf384f6382e38938fd3,69e65844ebdbeac555c6bfa3,69e638d4b2228b5d05917569,9,"Player One gave the maximum amount, so it's fair to reward them with half the total.",,69baa27614b2c61d994a5fcc,6,c7821091-8ac8-4f05-ab9b-837eae0b732e,18,5,1,1,
2026-04-20 16:46:15,2026-04-20 16:47:45,IP Address,,100,90,True,2026-04-20 16:47:45,R_2Sk3tEzm6BQIQtl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.102,0,0,0,2.063,0,6.101,9.215,10.001,3,I am happy to keep all the money with no guilt,3.301,4.507,5.1,2,0,0,0.224,0,1,4.5,5f00b44e836b900755d6da5c,69e6584fafe932a8b7cafa3d,69e638d4b2228b5d05917569,0,I am happy to keep all the money with no guilt,,62d6d791bb6448ae52929ebd,1.5,68642cff-2e3a-489a-9719-854c29903147,4.5,6,0,1,
2026-04-20 16:45:29,2026-04-20 16:47:46,IP Address,,100,137,True,2026-04-20 16:47:46,R_19tgDlHz9EJC70l,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.586,0,0,0,2.009,0,12.465,12.465,14.288,1,I just sent them back what the same amount they chose to send me because it was easiest choice and fairest.,6.514,7.345,7.735,2,0,0,0.208,0,1,8,66541402baeab50a7ef62b24,69e6567aaf54b95f76f5b981,69e638d4b2228b5d05917569,4,I just sent them back what the same amount they chose to send me because it was easiest choice and fairest.,,69a5173e79a786eadc643c31,4,dddeabdf-b8fe-4abb-bfd5-0be43451e216,12,4,2,1,
2026-04-20 16:44:40,2026-04-20 16:48:21,IP Address,,100,221,True,2026-04-20 16:48:21,R_8mmlbNn3Th75VAH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.586,0,0,0,2.119,0,19.862,55.992,60.983,5,"So that we both end up with the same amount at the end, as player 1 sent half of what they had we both get an even split. ",5.995,10.406,15.278,4,0,0,0.213,0,0,6,5fc417b27157a2000bd03511,69e657ee6789b21e5f8b0269,69e638d4b2228b5d05917569,3,"So that we both end up with the same amount at the end, as player 1 sent half of what they had we both get an even split. ",,69e2bfd969148654a695c170,3,421a67b5-0108-48e4-81a9-c95c74b94aad,9,5,1,1,
2026-04-20 16:46:22,2026-04-20 16:49:23,IP Address,,100,180,True,2026-04-20 16:49:23,R_8Dy1hl2eRJIIKR3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.5,0,0,0,2.01,0,32.652,32.652,34.731,1,It is fair to us both to receive the same total,18.123,18.123,19.759,1,0,0,0.217,0,0,6,5bb0e35556161d0001feccdc,69e65859e3015b013920724f,69e638d4b2228b5d05917569,3,It is fair to us both to receive the same total,,6736112af674ebe6a3298994,3,6b0daa3b-9b53-4c69-8fc4-099fc39f4178,9,4,2,1,
2026-04-20 16:21:25,2026-04-20 16:49:53,IP Address,,100,1707,True,2026-04-20 16:49:53,R_70fmEjNFYfGn1x7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,$6,,,,,,,,,,,,,,,,,,,,,,1,,55bc1119fdf99b5693f3ec47,69e652382443e6049fa88078,69e638d4b2228b5d05917569,,,,,,,,,,1,
2026-04-20 16:47:38,2026-04-20 16:49:56,IP Address,,100,138,True,2026-04-20 16:49:57,R_6FlFSVgrkdB0llO,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.665,0,0,0,2.007,0,7.673,14.922,17.933,6,I think it's most fair for us to both walk away with $6,,,,,0,0,0.207,0,1,6,5e79340b6d9a624e3f39586d,69e658a3dedf5e798168079c,69e638d4b2228b5d05917569,0,I think it's most fair for us to both walk away with $6,,60f0bf1d841f2a23a6bf11a1,2,707b16ad-fde4-4f02-aa12-31f7c63b4548,6,,,1,
2026-04-20 16:48:13,2026-04-20 16:50:08,IP Address,,100,114,True,2026-04-20 16:50:08,R_7DJRx81YBIrN7r3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,2.997,2.997,3.182,1,0,0,2.007,0,6.277,9.284,9.973,4,I wanted the most money back,5.205,9.455,10.06,8,0,0,0.202,0,0,10.5,699a44983280eb15dfa56e8e,69e658bc4d5f4c092319eadc,69e638d4b2228b5d05917569,0,I wanted the most money back,,6995e57755d328bb5252bda8,3.5,c357079f-dc0e-4f0d-8232-dc4b5bbc68b9,10.5,6,0,1,
2026-04-20 16:47:36,2026-04-20 16:50:20,IP Address,,100,164,True,2026-04-20 16:50:21,R_95a8QKcJmdfFutb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,5.384,0,0,0,2.01,0,12.125,12.125,20.604,1,I chose to send some back because they were kind and sent me money. the amount I found to be most fair would be $1 back so I would be at $5 and they would be at $5 too.,,,,,0,0,0.205,0,0,5,5ec738ce3c7fd317a72dcfe6,69e6589e6ee595dc9fe9fc30,69e638d4b2228b5d05917569,1,I chose to send some back because they were kind and sent me money. the amount I found to be most fair would be $1 back so I would be at $5 and they would be at $5 too.,,668d5a81233f64468401e235,2,ef198d91-0fd6-4f83-ad40-1ff3ec664280,6,,,1,
2026-04-20 16:47:52,2026-04-20 16:51:04,IP Address,,100,191,True,2026-04-20 16:51:04,R_1Mxl0f20gm19XHs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.813,0,0,0,2.009,0,2.061,56.382,61.354,5,"if they would have sent it all, i would have split it, but they had no trust. so i kept it",,,,,0,0,0.209,0,0,6,5b0739faa84dcf0001bef230,69e658b1b5f7cafd6b8376e6,69e638d4b2228b5d05917569,0,"if they would have sent it all, i would have split it, but they had no trust. so i kept it",,6630dc7be78c35741b2ef9c8,2,ce0a3486-dc62-4b19-8659-dc7cd732450b,6,,,1,
2026-04-20 16:48:32,2026-04-20 16:51:05,IP Address,,100,153,True,2026-04-20 16:51:05,R_8fCO3T5JLNUM6KR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.177,0,0,0,2.06,0,20.074,20.074,21.326,1,I would choose the amount that makes it equal between player 1 and 2. ,,,,,0,0,0.204,0,0,4,677891f035561f24d38aaf5e,69e658dc342bdac2102c3b39,69e638d4b2228b5d05917569,2,I would choose the amount that makes it equal between player 1 and 2. ,,611bcfb66766d27a2ae33300,2,72cc70ea-b45f-4765-aa2f-1bf85cc2a9c2,6,,,1,
2026-04-20 16:49:30,2026-04-20 16:51:32,IP Address,,100,121,True,2026-04-20 16:51:33,R_7ohAmPunQWrxldV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.68,0,0,0,2.008,0,14.933,17.816,18.962,2,I chose to send the same amount because I thought it would be fair.,9.349,9.349,11.935,1,0,0,0.209,0,0,6,5e26762aa8c1118a9d578c4d,69e659140dc5bc2cc96c5785,69e638d4b2228b5d05917569,3,I chose to send the same amount because I thought it would be fair.,,5ef352ac6182fb0853b532c7,3,d4b687cd-0a55-4919-b4f3-a2817cae2449,9,4,2,1,
2026-04-20 16:50:01,2026-04-20 16:51:36,IP Address,,100,95,True,2026-04-20 16:51:37,R_3UyJpPQ8GTSpMDD,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.381,0,0,0,2.113,0,7.404,7.404,8.561,1,It seemed like a fair amount to send back considering what the other player had sent to me.,,,,,0,0,0.216,0,0,5,66f47ca9e419e24e1aac1c89,69e659347a61a66ad4845163,69e638d4b2228b5d05917569,1,It seemed like a fair amount to send back considering what the other player had sent to me.,,6716f188b131fa30ab5365c2,2,a4eeaa06-1a4a-447a-a4b5-8995457c4a54,6,,,1,
2026-04-20 16:49:36,2026-04-20 16:51:59,IP Address,,100,143,True,2026-04-20 16:52:00,R_6zFn2Ylf5kJiac1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.453,0,0,0,2.007,0,5.23,12.547,15.31,2,"I made my decision by keeping it fair and equal. I received $6, which meant the other player was left with $4. To make it fair, I decided to sent back $1, so we both end up with $5.",,,,,0,0,0.206,0,0,5,672da8c47dddf2de17d21700,69e6591b23d54a247b3c4791,69e638d4b2228b5d05917569,1,"I made my decision by keeping it fair and equal. I received $6, which meant the other player was left with $4. To make it fair, I decided to sent back $1, so we both end up with $5.",,69b1a68de09fc5c647183e94,2,4f7bb1d7-cb91-4a8d-93c6-9dfaaf236710,6,,,1,
2026-04-20 16:48:37,2026-04-20 16:52:09,IP Address,,100,212,True,2026-04-20 16:52:10,R_1sj2uGJVoo8ALBh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.391,0,0,0,2.121,0,17.822,66.855,75.464,3,I just split it down the middle so we can get an equal amount ,,,,,0,0,0.209,0,0,3,65c120df98be0f4091886a41,69e658ddc752f95b81643216,69e638d4b2228b5d05917569,3,I just split it down the middle so we can get an equal amount ,,66d753769fda18f114e0e534,2,79268a1b-6e0a-49fa-a874-f6ce3f3546c3,6,,,1,
2026-04-20 16:49:35,2026-04-20 16:52:10,IP Address,,100,154,True,2026-04-20 16:52:10,R_60HrkzIDJNdPMBl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.852,0,0,0,2.015,0,11.989,17.371,18.8,2,"They trusted me with more than half, therefore I felt it fair to return something of similar value, not all, but not nothing. ",27.237,28.704,29.551,2,0,0,0.112,0,0,5.5,696953dc5d470ed55548b48a,69e65918e4745d0d6d73d4b6,69e638d4b2228b5d05917569,5,"They trusted me with more than half, therefore I felt it fair to return something of similar value, not all, but not nothing. ",,600309c2282af236dc94ee2c,3.5,10fd4633-11a3-482d-8ebe-c380c0751cda,10.5,3,3,1,
2026-04-20 16:49:54,2026-04-20 16:52:12,IP Address,,100,137,True,2026-04-20 16:52:13,R_33Ds6xnxpgVfXrj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.049,0,0,0,2.016,0,8.617,9.689,18.771,2,To insure that both of us have $6.,7.816,22.943,27.657,3,0,0,0.221,0,0,6,69af6f8a6293c62b1032fa29,69e6592b26a54a5643bc49b4,69e638d4b2228b5d05917569,3,To insure that both of us have $6.,,69828f388ba8bd40129d3436,3,e6c8284c-4784-43a7-a980-f485beb9774a,9,5,1,1,
2026-04-20 16:48:31,2026-04-20 16:52:16,IP Address,,100,225,True,2026-04-20 16:52:17,R_8a9QQfFBcml8nBT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.124,0,0,0,2.006,0,7.75,22.508,25.15,3,"Giving back $1 means that both of us come away with the same amount in total. I thought about giving player 1 the whole $2 back, which probably would have been fairer, but then I got greedy and decided I would rather keep more of the money given to me. I didn't seem fair to give nothing back so I went for the amount that would leave us equal. ",,,,,0,0,0.207,0,0,5,6771200ca65f16b85f7ee166,69e658d98be53f13018fe816,69e638d4b2228b5d05917569,1,"Giving back $1 means that both of us come away with the same amount in total. I thought about giving player 1 the whole $2 back, which probably would have been fairer, but then I got greedy and decided I would rather keep more of the money given to me. I didn't seem fair to give nothing back so I went for the amount that would leave us equal. ",,67e90eccc1592e147e1e88b0,2,1d305585-c121-4048-88b4-a7edecdd0f51,6,,,1,
2026-04-20 16:50:24,2026-04-20 16:52:30,IP Address,,100,125,True,2026-04-20 16:52:30,R_2O1Uaq51MlqSwU5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,2.363,0,0,0,2.011,0,11.576,13.632,22.198,2,"If I give Player 1 $1 back, it means we get $5 each,",,,,,0,0,0.214,0,0,5,565e944394730100114a9119,69e659454d0b0e2dc9377627,69e638d4b2228b5d05917569,1,"If I give Player 1 $1 back, it means we get $5 each,",,69e0c491dd0afe2c4bbcb123,2,c6c4da19-ddb1-4b77-a8ac-fd496969ba1b,6,,,1,
2026-04-20 16:51:16,2026-04-20 16:52:45,IP Address,,100,89,True,2026-04-20 16:52:46,R_3SIapIIqojwzoUi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.094,0,0,0,2.012,0,7.415,7.415,11.878,1,Sending back $1 means we both get $5 - that is the most equitable distribution. ,,,,,0,0,0.214,0,0,5,67a6b3afa7ded99142842424,69e6597a9185ad6e513cb2ee,69e638d4b2228b5d05917569,1,Sending back $1 means we both get $5 - that is the most equitable distribution. ,,5d239693eb011e00193072d6,2,e00ebf3b-462f-453f-8238-51301d9da8f5,6,,,1,
2026-04-20 16:48:47,2026-04-20 16:53:06,IP Address,,100,258,True,2026-04-20 16:53:06,R_5oTucKHrIPYN7YP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,3.086,0,0,0,2.116,0,14.93,17.011,20.649,2,He only sent $1 so he kept $5. I only got $3 so I need to make something and he already has more than me.,10.904,13.14,14.055,3,0,0,0.205,0,0,3,699ccc000fd3903ad3da0f99,69e658e909638cf8ec7ccafd,69e638d4b2228b5d05917569,0,He only sent $1 so he kept $5. I only got $3 so I need to make something and he already has more than me.,,669ed03f13f57e07092e1877,1,a82509f7-d20e-4532-abb0-9d0c86710f04,3,5,1,1,
2026-04-20 16:51:25,2026-04-20 16:53:38,IP Address,,100,133,True,2026-04-20 16:53:39,R_32YzCmAan9cvn28,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.474,0,0,0,2.008,0,5.416,5.416,14.002,1,"I chose the amount because I returned what they had originally sent out. The same amount of $6 that they had sent to me, they had received back from me. I think that was the fairest result for both of us.",6.398,6.398,7.138,1,0,0,0.209,0,0,12,6650cddf92a38d94f461fdb8,69e65987835b9e7b90229c3a,69e638d4b2228b5d05917569,6,"I chose the amount because I returned what they had originally sent out. The same amount of $6 that they had sent to me, they had received back from me. I think that was the fairest result for both of us.",,69a3978e79ce47897123957a,6,c0b81b47-9ae5-497f-b5f1-768f571c4a68,18,4,2,1,
2026-04-20 16:48:40,2026-04-20 16:53:52,IP Address,,100,312,True,2026-04-20 16:53:53,R_17sJewPwLCp4ETL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,$6,0,0,4.353,0,0,0,2.012,0,9.688,13.029,15.154,2,It is fair that we both share equally in the gain.,45.538,47.533,55.284,2,0,0,0.223,0,0,9,69dff5f7dfea317941f4b0ba,69e658dd0c013ada9104178e,69e638d4b2228b5d05917569,9,It is fair that we both share equally in the gain.,,68180b2f9e66844af8fdc93e,6,78c0de93-4814-442b-ac39-7c7bd06855f3,18,5,1,1,
