StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q224,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,beliefs_hp,attention_check,Q_DataPolicyViolations
2026-04-20 12:34:16,2026-04-20 12:36:56,IP Address,,100,160,True,2026-04-20 12:36:57,R_8QgyBaJL484ziHf,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.005,0,7.034,7.034,10.204,1,"I chose this equal split as it benefits both players, and ensures a more likely agreement by Player 2.",5.644,5.644,6.863,1,7.584,7.584,11.156,1,0,0,0.205,0,0,6,56c10b2eeb5b2200065baa08,69e61d44ff4037f3e69f2bc6,69e5f3e940b1445faaf04dae,,6,"I chose this equal split as it benefits both players, and ensures a more likely agreement by Player 2.",95,66,1,
2026-04-20 12:35:07,2026-04-20 12:37:55,IP Address,,100,167,True,2026-04-20 12:37:55,R_7whrf8eT5DbF2Zh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.005,0,3.022,3.022,7.785,1,"It seems only fair that the money be split evenly between the two participants. Practically speaking, an even split is also the most likely to be accepted and thus the least likely to result in a $0 payment.",8.457,8.457,9.606,1,6.282,6.282,9.686,1,0,0,0.207,0,0,6,69d3fc223d391ade1fb5ea39,69e61d76ad1222037ace1b64,69e5f3e940b1445faaf04dae,,6,"It seems only fair that the money be split evenly between the two participants. Practically speaking, an even split is also the most likely to be accepted and thus the least likely to result in a $0 payment.",50,30,1,
2026-04-20 12:38:32,2026-04-20 12:39:00,IP Address,,100,28,True,2026-04-20 12:39:01,R_694eQp7rpoGqGw6,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69ca683b57e346da149ea380,69e61e40a81388fdaab7c5ed,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 12:35:36,2026-04-20 12:39:02,IP Address,,100,206,True,2026-04-20 12:39:03,R_3uNSPnwAJOqiIq2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.006,0,6.682,7.241,7.501,2,"I wanted to split the money in half because it is the largest amount of money that we both can have. I could've split more for myself and left less for Person 2, but I wanted to maximize the payout for both of us. ",1.693,1.693,2.773,1,5.774,5.774,6.492,1,0,0,0.201,0,0,6,69b61ce3fb24b46c8aff76f0,69e61d93acf6c1d11bbac0a5,69e5f3e940b1445faaf04dae,,6,"I wanted to split the money in half because it is the largest amount of money that we both can have. I could've split more for myself and left less for Person 2, but I wanted to maximize the payout for both of us. ",75,70,1,
2026-04-20 12:36:56,2026-04-20 12:39:29,IP Address,,100,153,True,2026-04-20 12:39:30,R_6FyNxQWXDxYs8mT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.116,0,6.497,8.061,9.86,2,I want to be paid and in order to do so I need to be fair with player 2. I feel a 50/50 split is fair and will be accepted by player 2.,2.869,6.501,7.28,2,3.664,7.768,8.767,2,0,0,0.21,0,0,6,644d9f390f2b8274af07c00e,69e61de130ffa2ecf608ce4e,69e5f3e940b1445faaf04dae,,6,I want to be paid and in order to do so I need to be fair with player 2. I feel a 50/50 split is fair and will be accepted by player 2.,95,70,1,
2026-04-20 12:37:21,2026-04-20 12:40:22,IP Address,,100,181,True,2026-04-20 12:40:22,R_24OS9aPF5KQltqV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.016,0,3.907,6.273,7.503,3,"It's the fair thing to do, even if player 2 had no say in the final outcome",6.335,10.677,12.017,4,8.083,9.378,10.855,2,0,0,0.215,0,0,6,66cdf05f08f588238d4cc2f4,69e61deb70bd230c6692d5d3,69e5f3e940b1445faaf04dae,,6,"It's the fair thing to do, even if player 2 had no say in the final outcome",90,75,1,
2026-04-20 12:38:28,2026-04-20 12:40:22,IP Address,,100,114,True,2026-04-20 12:40:23,R_1qHX3Rd9nPwD9Fz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.115,0,4.726,4.726,6.289,1,I picked an amount that was fair and equitable to both parties.,4.207,9.888,10.328,3,8.742,8.742,9.768,1,0,0,0.211,0,0,6,5ed17f22e1dc340c98fd6bc7,69e61e3d427dd346c3eb7354,69e5f3e940b1445faaf04dae,,6,I picked an amount that was fair and equitable to both parties.,95,50,1,
2026-04-20 12:38:46,2026-04-20 12:40:34,IP Address,,100,108,True,2026-04-20 12:40:35,R_8vi6KvyYVjpOXz2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.015,0,1.533,1.533,3.772,1,It's only fair to split it equally,1.631,3.758,4.306,2,2.854,2.854,3.396,1,0,0,0.205,0,0,6,5ebb26c872b18c0f47c14bb4,69e61e515dd2b3e330c0df0c,69e5f3e940b1445faaf04dae,,6,It's only fair to split it equally,100,82,1,
2026-04-20 12:38:08,2026-04-20 12:40:42,IP Address,,100,153,True,2026-04-20 12:40:43,R_3Pcy7gaYaa4DcnB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.108,0,2.873,3.944,4.726,2,"I want to make sure that my offer is accepted. Therefore, I split the money evenly between player 2 and myself. This way, everything is as fair as possible and I believe there is a high probability they will take the offer. ",3.139,6.202,6.712,3,2.85,5.938,6.704,2,0,0,0.203,0,0,6,5c92aa671ce0cd00128c6c86,69e61e23b61db93bd90869fe,69e5f3e940b1445faaf04dae,,6,"I want to make sure that my offer is accepted. Therefore, I split the money evenly between player 2 and myself. This way, everything is as fair as possible and I believe there is a high probability they will take the offer. ",90,70,1,
2026-04-20 12:36:47,2026-04-20 12:40:47,IP Address,,100,239,True,2026-04-20 12:40:47,R_6D8cDhcTbBejWK1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.013,0,10.349,14.445,16.535,2,50/50 is an even split. And a fair split.,7.299,10.156,13.063,2,6.686,6.686,8.745,1,0,0,0.207,0,0,6,6730112557e35267b2274947,69e61dd67462f381d8e08230,69e5f3e940b1445faaf04dae,,6,50/50 is an even split. And a fair split.,51,54,1,
2026-04-20 12:39:22,2026-04-20 12:41:18,IP Address,,100,115,True,2026-04-20 12:41:18,R_22MwccQJkwW531D,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.009,0,6.151,6.151,7.451,1,It is fair to both have an equal division,2.178,8.227,9.136,4,7.6,12.593,13.374,2,0,0,0.218,0,0,6,697f71a2694a00f9b5818899,69e61e74cd7950e0b266d4c5,69e5f3e940b1445faaf04dae,,6,It is fair to both have an equal division,50,50,1,
2026-04-20 12:39:18,2026-04-20 12:41:37,IP Address,,100,139,True,2026-04-20 12:41:37,R_2YkYwcoQGQ3gCK5,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.022,0,9.057,13.742,20.424,3,I feel $5 is a fair amount for them to accept and both of us get the bonus.,5.733,5.733,6.597,1,6.687,6.687,7.658,1,0,0,0.213,0,0,7,6663169a78b219802886f482,69e61e6d9ddc7fce41a983b1,69e5f3e940b1445faaf04dae,,5,I feel $5 is a fair amount for them to accept and both of us get the bonus.,97,72,1,
2026-04-20 12:39:13,2026-04-20 12:41:40,IP Address,,100,146,True,2026-04-20 12:41:40,R_3ihdHRTcQaFx110,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,5.919,5.919,7.07,1,"This is perfectly fair, and the other player would have zero reason to say no.",5.699,5.699,7.083,1,4.369,9.911,10.726,2,0,0,0.209,0,0,6,69cdcd32bbe864ca57d6a407,69e61e6a6f4e0f059b09bb9a,69e5f3e940b1445faaf04dae,,6,"This is perfectly fair, and the other player would have zero reason to say no.",90,60,1,
2026-04-20 12:40:17,2026-04-20 12:42:38,IP Address,,100,141,True,2026-04-20 12:42:39,R_7f29cZsdhkN6JlA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.012,0,4.763,5.688,10.565,2,I chose to divide the $12 in half equally. That seemed the most fair.,2.553,11.463,12.356,2,4.728,7.108,9.143,3,0,0,0.215,0,0,6,69b3676aafb9c365eb62da23,69e61ea88d535f3f14d47fe7,69e5f3e940b1445faaf04dae,,6,I chose to divide the $12 in half equally. That seemed the most fair.,75,34,1,
2026-04-20 12:40:35,2026-04-20 12:43:13,IP Address,,100,157,True,2026-04-20 12:43:13,R_2QVM5WqoIuHa5EC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects your match earnings,..affects both players' final payment,,,,,,,,,,,,,,,,,,,,,,1,,6150354b1b4a698e6ff0d907,69e61eb6da46b6345c5eb504,69e5f3e940b1445faaf04dae,,,,,,1,
2026-04-20 12:40:49,2026-04-20 12:43:43,IP Address,,100,174,True,2026-04-20 12:43:43,R_8MKE4wwk822BYW8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.017,0,3.476,3.476,5.037,1,"I believed that an equal split will be appealing to the other person, and had the highest chance of acceptance while also maximizing my earnings. ",5.363,7.04,8.036,2,14.735,17.536,18.536,2,0,0,0.216,0,0,6,677dbdf23f3aa743bbf5d50e,69e61ec79b68acf0dcb2f0f8,69e5f3e940b1445faaf04dae,,6,"I believed that an equal split will be appealing to the other person, and had the highest chance of acceptance while also maximizing my earnings. ",80,50,1,
2026-04-20 12:41:33,2026-04-20 12:45:06,IP Address,,100,212,True,2026-04-20 12:45:06,R_7efzLanmd53uGll,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,8.494,19.594,21.784,2,"It's in my interest to receive SOME payment, rather than zero. So, I give my partner a bit more than 50% to entice him/her to approve my suggested allocation (rather than zero for both). My partner has a ""bit"" of power.",11.26,11.26,12.717,1,8.733,8.733,10.073,1,0,0,0.205,0,0,5.5,64063ab4e87bbb62274cd0e6,69e61ef194e0d935fb03b187,69e5f3e940b1445faaf04dae,,6.5,,85,35,1,
2026-04-20 12:43:55,2026-04-20 12:45:29,IP Address,,100,94,True,2026-04-20 12:45:30,R_2QivAerj3UoeXm1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.259,0,2.32,2.576,3.916,2,"Fairest way to do it, an even split for both people",4.774,4.774,5.498,1,4.075,4.075,4.832,1,0,0,0.211,0,0,6,62b056b6df8491744cfd6b04,69e61ee66f2939dd4f3e3600,69e5f3e940b1445faaf04dae,,6,"Fairest way to do it, an even split for both people",91,62,1,
2026-04-20 12:45:40,2026-04-20 12:45:45,IP Address,,100,5,True,2026-04-20 12:45:46,R_6aHwekvnolOYl8J,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69c2a8b5ab05898bde2a825f,69e61fecb9e59b48d6baef9d,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 12:44:02,2026-04-20 12:46:03,IP Address,,100,121,True,2026-04-20 12:46:04,R_5yHCkdcf11ImIpz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.004,0,1.272,5.469,7.618,6,It's equal plus a little extra to entice them into accepting the proposal. ,1.431,4.476,5.952,3,3.745,3.745,4.779,1,0,0,0.102,0,0,5.5,69dac6b5b733204b99eedf0a,69e61f89d2c99e81773d677b,69e5f3e940b1445faaf04dae,,6.5,It's equal plus a little extra to entice them into accepting the proposal. ,88,23,1,
2026-04-20 12:43:38,2026-04-20 12:46:10,IP Address,,100,151,True,2026-04-20 12:46:10,R_6xWkEXBPxAXFrDb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.21,0,2.121,2.121,2.694,1,I feel like it is fair to split the payment equally that way we are both satisfied. ,1.675,2.483,3.381,3,2.205,5.221,5.775,3,0,0,0.202,0,0,6,5dcc9ee9b4cc7892cce47c45,69e61f4b085dcdc6ac53e6b2,69e5f3e940b1445faaf04dae,,6,I feel like it is fair to split the payment equally that way we are both satisfied. ,95,63,1,
2026-04-20 12:44:50,2026-04-20 12:47:04,IP Address,,100,134,True,2026-04-20 12:47:04,R_8IWFcKSEUxM4txT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.017,0,4.583,9.583,10.371,3,because it felt the right thing to do,5.105,7.889,8.844,3,6.777,6.777,7.859,1,0,0,0.212,0,0,5,5bb7c66b024e9700011a7e07,69e61fba673d8eee598f1203,69e5f3e940b1445faaf04dae,,7,because it felt the right thing to do,48,28,1,
2026-04-20 12:40:44,2026-04-20 12:47:15,IP Address,,100,390,True,2026-04-20 12:47:15,R_1hNMx2oSt5gZHG1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.006,0,15.223,16.256,20.094,2,I picked a completely equitable split to maximize the odds Participant 2 would accept it.,8.049,8.899,9.987,2,7.641,7.641,9.111,1,0,0,0.206,0,0,6,69b70f09148f039c891496ca,69e61ec014234d928a835b2f,69e5f3e940b1445faaf04dae,,6,I picked a completely equitable split to maximize the odds Participant 2 would accept it.,90,40,1,
2026-04-20 12:45:33,2026-04-20 12:48:39,IP Address,,100,185,True,2026-04-20 12:48:39,R_731PX13qa0AIu8c,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.026,0,4.984,8.507,9.224,4,I chose half the amount because that is fair,5.801,5.801,6.901,1,6.508,7.713,9.4,2,0,0,0.213,0,0,6,66bf66ddeb466531b167c449,69e61fe2619483a3f80e82f5,69e5f3e940b1445faaf04dae,,6,I chose half the amount because that is fair,76,46,1,
2026-04-20 12:46:17,2026-04-20 12:48:51,IP Address,,100,154,True,2026-04-20 12:48:52,R_325u4H9QpkAa2I1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.116,0,9.02,9.02,10.723,1,I thought it would be best to split the payment evenly to be fair.,4.42,4.42,6.028,1,3.643,3.643,5.131,1,0,0,0.219,0,0,6,69a1a10db5dd5cc2b0fd9120,69e62011f8fc8b4a44486d2c,69e5f3e940b1445faaf04dae,,6,I thought it would be best to split the payment evenly to be fair.,81,10,1,
2026-04-20 12:46:11,2026-04-20 12:49:04,IP Address,,100,172,True,2026-04-20 12:49:04,R_8K9DlkJm0AfNpEz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.011,0,13.017,13.017,14.29,1,It's the fair amount to transfer. we share the spoils. no chance oplayer 2 will reject.,3.552,5.696,6.883,2,6.998,6.998,8.121,1,0,0,0.208,0,0,6,67caf84c5760754278dd02c9,69e6200bba000d7f727d9aa7,69e5f3e940b1445faaf04dae,,6,It's the fair amount to transfer. we share the spoils. no chance oplayer 2 will reject.,100,60,1,
2026-04-20 12:48:36,2026-04-20 12:50:09,IP Address,,100,93,True,2026-04-20 12:50:10,R_5g7ww1PTSxSxKRL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.01,0,2.907,2.907,3.771,1,i wanted to be fair to both of us so i split the total proceeds 50/50,1.84,1.84,2.801,1,3.305,3.305,4.277,1,0,0,0.208,0,0,6,674bb28ac7a94a18fb18331d,69e6209e3fc74c7bea11f893,69e5f3e940b1445faaf04dae,,6,i wanted to be fair to both of us so i split the total proceeds 50/50,80,26,1,
2026-04-20 12:45:02,2026-04-20 12:51:03,IP Address,,100,361,True,2026-04-20 12:51:04,R_7fG1TCT5k5kbOx3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.005,0,10.619,19.629,23.681,3,I'm mitigating my risk with a lower offer. ,5.134,7.993,11.844,3,6.637,6.637,12.939,1,0,0,0.213,0,0,7.5,69cad05abf2672eec988c452,69e61fc033b19bf02c2ff599,69e5f3e940b1445faaf04dae,,4.5,I'm mitigating my risk with a lower offer. ,35,34,1,
2026-04-20 12:47:00,2026-04-20 12:51:14,IP Address,,100,254,True,2026-04-20 12:51:15,R_5Ph0sGxtj5R2REJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.117,0,10.85,14.695,16.474,4,"Since we are two, I have chosen to split the money in half for it to be fair. I would have loved if they did the same.",5.123,11.585,17.4,4,8.081,11.76,15.663,3,0,0,0.212,0,0,6,67d38d0b4d7fc9c2517ff079,69e62038d7b8acb6a2ddc269,69e5f3e940b1445faaf04dae,,6,"Since we are two, I have chosen to split the money in half for it to be fair. I would have loved if they did the same.",100,40,1,
2026-04-20 12:50:34,2026-04-20 12:52:53,IP Address,,100,138,True,2026-04-20 12:52:53,R_3UfQtqRXzI7j3kl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.005,0,1.72,7.865,10.328,2,"If I give them half, we both win. I kept it equal. ",8.762,8.762,9.974,1,3.001,8.101,9.107,2,0,0,0.219,0,0,6,6782e521cbe48b635ea6bf98,69e621155cb36d1854704498,69e5f3e940b1445faaf04dae,,6,"If I give them half, we both win. I kept it equal. ",75,69,1,
2026-04-20 12:51:19,2026-04-20 12:53:14,IP Address,,100,114,True,2026-04-20 12:53:14,R_1lSB7N6VXzzw0al,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.111,0,13.6,13.6,17.916,1,"It's fair and has no reason not to be accepted, so I can guarantee I receive payment. Anything less than fair has a chance to be rejected.",2.354,2.354,3.201,1,10.749,15.6,16.235,2,0,0,0.208,0,0,6,66508848ae8517d428150c62,69e6213bacf8bf19c2835b04,69e5f3e940b1445faaf04dae,,6,"It's fair and has no reason not to be accepted, so I can guarantee I receive payment. Anything less than fair has a chance to be rejected.",100,75,1,
2026-04-20 12:52:45,2026-04-20 12:55:04,IP Address,,100,139,True,2026-04-20 12:55:05,R_51GSstWspOpdUUA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.003,0,6.429,7.805,8.416,3,it seems fair that we each get half,4.593,8.865,9.487,3,11.949,13.213,13.84,2,0,0,0.207,0,0,6,5ef8056622eb1d5524930d35,69e62198ebfbbeedf01383f6,69e5f3e940b1445faaf04dae,,6,it seems fair that we each get half,80,60,1,
2026-04-20 12:47:38,2026-04-20 12:55:13,IP Address,,100,455,True,2026-04-20 12:55:14,R_6ewu2MU7vvaQhv1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.018,0,2.952,116.301,221.734,5,"Because I get slightly more, but they still have incentive to accept.",2.6,6.993,9.66,2,8.346,14.806,16.075,3,0,0,0.217,0,0,7,697cd99a0b15ee3f0b10b595,69e6206123d020821c9ee9a2,69e5f3e940b1445faaf04dae,,5,"Because I get slightly more, but they still have incentive to accept.",81,63,1,
2026-04-20 12:52:08,2026-04-20 12:55:22,IP Address,,100,194,True,2026-04-20 12:55:23,R_6AEzsZQyBhvba2R,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.006,0,3.897,8.373,11.058,2,I chose to transfer $6 which is half as I thought this was the most fair split. I also felt it had a higher chance of being accepted by Player 3 leading to implementation. I am a fair person and believe in equality.,2.398,7.066,8.56,2,7.047,10.687,11.495,2,0,0,0.206,0,0,6,65d0b965045891ca868a35a2,69e620d54f90ce59d86b91a9,69e5f3e940b1445faaf04dae,,6,I chose to transfer $6 which is half as I thought this was the most fair split. I also felt it had a higher chance of being accepted by Player 3 leading to implementation. I am a fair person and believe in equality.,90,50,1,
2026-04-20 12:50:03,2026-04-20 12:55:33,IP Address,,100,329,True,2026-04-20 12:55:33,R_3MQbLG6XVQXFCP1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.111,0,3.133,3.133,4.068,1,"I chose the middle amount because I think the other participant will think it is fair and accept it too. If I gave myself more, it could be seen as unfair and they may reject it causing us to both get nothing because some people are just petty like that. ",3.013,3.013,3.993,1,4.216,4.216,5.018,1,0,0,0.203,0,0,6,6598942c3d07928cc188ffdb,69e620ec85970b28f79fec60,69e5f3e940b1445faaf04dae,,6,"I chose the middle amount because I think the other participant will think it is fair and accept it too. If I gave myself more, it could be seen as unfair and they may reject it causing us to both get nothing because some people are just petty like that. ",83,34,1,
2026-04-20 12:51:55,2026-04-20 12:55:58,IP Address,,100,243,True,2026-04-20 12:55:58,R_8R3s6qybzclUzEv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.021,0,14,14,15.823,1,I want it to be enough for player 2 to accept but not enough to lower my amount too much,8.325,8.325,9.655,1,8.86,14.457,15.998,2,0,0,0.208,0,0,9.5,6001944c90dd7f081710f788,69e621567c57b6e6745f2a6e,69e5f3e940b1445faaf04dae,,2.5,I want it to be enough for player 2 to accept but not enough to lower my amount too much,63,78,1,
2026-04-20 12:54:51,2026-04-20 12:57:00,IP Address,,100,128,True,2026-04-20 12:57:00,R_1pgnEOOZLdfAWa8,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.018,0,2.253,10.095,11.029,5,If they get more than half they would be greatly more willing to accept. 5 is greater than zero so i win if they accept,2.402,4.012,5.12,3,2.266,5.214,5.906,3,0,0,0.214,0,0,5,69b4a59e9114849d18aadb32,69e6221252323094022ff54e,69e5f3e940b1445faaf04dae,,7,If they get more than half they would be greatly more willing to accept. 5 is greater than zero so i win if they accept,84,34,1,
2026-04-20 12:54:42,2026-04-20 12:57:55,IP Address,,100,193,True,2026-04-20 12:57:55,R_5extNkU7DR3Qqkx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.008,0,5.719,8.493,11.826,2,It seems only fair that we split the earnings equally. ,4.567,15.554,16.813,11,3.038,4.683,6.536,3,0,0,0.205,0,1,6,66b0090537df317442571541,69e6220721c4e51168b6c5b5,69e5f3e940b1445faaf04dae,,6,It seems only fair that we split the earnings equally. ,70,41,1,
2026-04-20 12:56:32,2026-04-20 12:58:17,IP Address,,100,104,True,2026-04-20 12:58:17,R_6njYEeuVkQLWH68,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.114,0,6.572,6.572,7.582,1,I wanted to split it equally and fairly between both of us.,3.668,3.668,4.206,1,3.148,3.148,3.989,1,0,0,0.211,0,0,6,696025c89f9ef53ce213f2e0,69e622786da6d2c715751cb9,69e5f3e940b1445faaf04dae,,6,I wanted to split it equally and fairly between both of us.,90,31,1,
2026-04-20 12:58:54,2026-04-20 12:59:14,IP Address,,100,19,True,2026-04-20 12:59:14,R_6MSTnWUMX7JWQEh,,,,,,,anonymous,EN,,A bit interested,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69dfc149ac3d51cf0f457aab,69e623070e770857769d3db7,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 12:57:33,2026-04-20 13:00:11,IP Address,,100,158,True,2026-04-20 13:00:12,R_6PAwACAbgKL3uXT,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,69c63a2f86741c4f0f2cc573,69e622aacdc8132dbef665e6,69e5f3e940b1445faaf04dae,,,,,,0,
2026-04-20 12:58:29,2026-04-20 13:01:03,IP Address,,100,154,True,2026-04-20 13:01:04,R_1NRt7pWvhIyTRyB,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.007,0,11.125,13.294,14.626,2,"Since there's no chance to negotiate, and since player 2 has to accept the proposal, I went with the one that's the fairest to both players.",5.882,5.882,6.622,1,6.737,10.099,10.895,2,0,0,0.206,0,0,6,6998968d5b3205894f96e2ce,69e622deaf0675bd32a893aa,69e5f3e940b1445faaf04dae,,6,"Since there's no chance to negotiate, and since player 2 has to accept the proposal, I went with the one that's the fairest to both players.",80,30,1,
2026-04-20 12:57:28,2026-04-20 13:03:09,IP Address,,100,340,True,2026-04-20 13:03:09,R_64en4Elh7MThby2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.027,0,13.237,26.381,31.929,10,because we are meant to be equal,5.484,9.288,10.603,4,19.827,19.827,23.442,1,0,0,0.212,0,0,6,6786abc3a98055356d70eb64,69e6222916bba752456b91b9,69e5f3e940b1445faaf04dae,,6,because we are meant to be equal,100,49,1,
2026-04-20 13:02:24,2026-04-20 13:03:58,IP Address,,100,94,True,2026-04-20 13:03:59,R_6DtH2PTrbaM6o7Q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.01,0,5.207,5.207,6.425,1,It is the most equitable for both players,3.176,5.373,6.287,2,4.646,4.646,5.54,1,0,0,0.209,0,0,6,62c5fbbb796500bb5406d772,69e623da913f906494142f87,69e5f3e940b1445faaf04dae,,6,It is the most equitable for both players,80,50,1,
