"classification_id","memory"
"WCLS07058","Like lending to a friend"
"WCLS07059","Like meeting a buyer halfway by reducing a $12 item to $6 during a negotiation."
"WCLS07060","Like my daughter giving lots of money to charity rather than looking after herself!"
"WCLS07061","Like negotiating a bigger discount when buying something second-hand."
"WCLS07062","like neither winning or losing"
"WCLS07063","like no loss or gain for me"
"WCLS07064","like noting changes at all"
"WCLS07065","Like offering a discount to help someone afford something."
"WCLS07066","like only winning half the lottery"
"WCLS07067","Like paying tax to the government."
"WCLS07068","Like people being selfish"
"WCLS07069","Like picking up the majority a portion of sweets as a kid and not offering to share them with a friend."
"WCLS07070","Like reducing a bill to support a struggling friend."
"WCLS07071","like scrooge in christmas carol"
"WCLS07072","Like seeing someone drop some money and then picking it up and keeping it myself"
"WCLS07073","Like seeing someone in desperate need and just walking by."
"WCLS07074","like seeing someone who may need an item you have more so you give them a majority of it and keep a small piece for yourself to still have"
"WCLS07075","Like sharing a bit extra to be fair without over giving."
"WCLS07076","Like sharing a bonus with a teammate who helped on a project."
"WCLS07077","like sharing half of the last piece of cake"
"WCLS07078","Like sharing half of what you have fairly."
"WCLS07079","Like sharing half of your snack with a friend who has les"
"WCLS07080","Like sharing most of your birthday money with a friend who didn’t get any because you feel generous."
"WCLS07081","like sharing the last of something with someone"
"WCLS07082","Like sharing your snacks with a friend who forgot theirs"
"WCLS07083","Like sneakily taking a small benefit when they haven't noticed so that I am better off."
"WCLS07084","Like splitting a pizza with someone."
"WCLS07085","Like splitting a restaurant bill unevenly but still covering a chunk to be polite."
"WCLS07086","Like splitting a small treat with a friend."
"WCLS07087","like splitting an X-large pizza, 6 pieces each"
"WCLS07088","Like splitting the bill unevenly and paying a bit less than expected."
"WCLS07089","Like stealing"
"WCLS07090","Like stealing from those less fortunate"
"WCLS07091","Like taking a toy from a sibling who already had some"
"WCLS07092","Like taking away something from someone without knowing if they may need it more than you."
"WCLS07093","Like taking back money when someone contributed less than expected."
"WCLS07094","Like taking candy from a baby"
"WCLS07095","like taking it from one person and giving it to the other or taking it from other for myself"
"WCLS07096","like taking something from your sibling when they're not looking"
"WCLS07097","Like telling a cashier to keep the $1 change, you're not losing a lot but a bit weird."
"WCLS07098","Like the price going up on an online market place"
"WCLS07099","Like there's not much point in working hard to just almost give the data away."
"WCLS07100","Like they didn't deserve anything because I'm doing the work"
"WCLS07101","Like they have done a job for me and I'm paying them a wage"
"WCLS07102","Like transferring game money, like tokens, to another player."
"WCLS07103","Like using a coupon or a discount code."
"WCLS07104","Like when a $12 chicken parm sandwich drops to 8$, not a big sale, but definitely feels better purchasing."
"WCLS07105","Like when a friend slightly lowers the rent on a shared storage unit because you're using it a little bit less than they are"
"WCLS07106","like when you go to pay for an item and it asks if you want to make a donation to the store and you click yes even though you don't have to"
"WCLS07107","Like when your gym membership just stays the same for a month to month without any changes"
"WCLS07108","Limited stock available, you have to pay to get some of the remaining stock"
"WCLS07109","Living every day life with no knowledge of needs."
"WCLS07110","living my everyday life"
"WCLS07111","Loaning a friend money to pay for a lunch meal at work."
"WCLS07112","loaning a work colleague money to buy a sandwich"
"WCLS07113","Loaning money for a vending machine"
"WCLS07114","Loaning money to a friend"
"WCLS07115","Loaning someone money"
"WCLS07116","Loaning someone money for something important"
"WCLS07117","loaning them money"
"WCLS07118","loaning them money for lunch"
"WCLS07119","Loaning to a friend"
"WCLS07120","Loaning. We are giving them more money from our pocket."
"WCLS07121","Loaning. We are taking money from someone"
"WCLS07122","Looking after my own interests"
"WCLS07123","Looking after yourself if you really need the money and know that they don't."
"WCLS07124","looking air my wages after tax"
"WCLS07125","Looking at my bank account"
"WCLS07126","Looking at my bank account before payday"
"WCLS07127","Looking for a bargain out shopping"
"WCLS07128","looking out for my own needs above others because I have been allocated the 0 before by others"
"WCLS07129","Looks like that is okay for me. Not the best for the broker, but I am the one who has done the most job and should get the most money. I find out that this has happened many times where consulting work is done."
"WCLS07130","loosing 2"
"WCLS07131","loosing 4"
"WCLS07132","Loosing at the slot machines."
"WCLS07133","Loosing money because of the other persons bad habits"
"WCLS07134","Loosing on a bet"
"WCLS07135","loosing your wallet, but finding it again only to find that some cash has been taken from it"
"WCLS07136","Losing $2, same as before"
"WCLS07137","losing $4"
"WCLS07138","losing $4 on the floor"
"WCLS07139","losing $6"
"WCLS07140","Losing $8"
"WCLS07141","Losing 1/3 of a pizza"
"WCLS07142","Losing 2 gloves whilst out walking"
"WCLS07143","Losing a bag of sweets or chocolates."
"WCLS07144","Losing a bet"
"WCLS07145","Losing a bet that you made with a friend and paying them $8"
"WCLS07146","Losing a board games and paying the opposite opponent"
"WCLS07147","Losing a decent amount of money"
"WCLS07148","Losing a gloves whilst out walking."
"WCLS07149","losing a significant amount of weight"
"WCLS07150","losing a third of the reward"
"WCLS07151","Losing a £2 coin."
"WCLS07152","Losing change out of my pocket"
"WCLS07153","losing half of something that you let someone borrow"
"WCLS07154","losing half pf the reward"
"WCLS07155","losing half the money"
"WCLS07156","losing half your money and meaning youll have less for your own things"
"WCLS07157","losing it all and having nothing left in the end"
"WCLS07158","Losing money and not charging for the product which I am trying to sell"
"WCLS07159","Losing money because the item I wanted is more expensive than I had anticipated."
"WCLS07160","Losing money by a scam"
"WCLS07161","losing money down the sofa"
"WCLS07162","losing money for nothing"
"WCLS07163","Losing money from a friend"
"WCLS07165","losing money on a bet with a friend."
"WCLS07166","losing money on a deal"
"WCLS07167","Losing money on a job I'm working"
"WCLS07168","Losing money out the pocket of your jacket whilst out for a walk in the middle of no where."
"WCLS07169","Losing money to someone I don't know - being conned or defrauded."
"WCLS07170","losing money to stocks and shares"
"WCLS07171","Losing money when gambling"
"WCLS07172","Losing more than half the money"
"WCLS07173","Losing more than wanted"
"WCLS07174","Losing out on 2% discount"
"WCLS07175","losing out on a good paying survey"
"WCLS07176","losing out on a small sale that was better price"
"WCLS07177","losing out on money, such as lowering the price when you sell items online."
"WCLS07178","losing two thirds of the reward"
"WCLS07179","Losing your wallet on the bus"
"WCLS07180","Losing £4 out of my wallet"
"WCLS07181","Loss making in business"
"WCLS07182","loss of 4 dollars so equiv to cup of tea"
"WCLS07183","loss of 6 dollar so cant buy meal deal"
"WCLS07184","loss of 8 dollars so still train fare which is lost"
"WCLS07185","lost money and now it isn't worth it"
"WCLS07186","Lottery - no guarantees."
"WCLS07187","lovely"
"WCLS07188","Low ball - would not consider this option."
"WCLS07189","low self esteem"
"WCLS07190","Low value goods that are hard to sell."
"WCLS07191","lower the price to eight dollars"
"WCLS07192","Lowering a price on an item that is getting close to it's sell by date."
"WCLS07193","lowering my profit margin on kdp to increase sales"
"WCLS07194","Lowering the price by $2 is like when a shop gives a small discount, for example reducing something from $8."
"WCLS07195","Lowering the price by $2 is similar to making a small compromise or concession, like slightly reducing the price of an item at a market or giving a minor discount to a customer."
"WCLS07196","Lowering the price by $4 is similar to giving someone a big discount or selling something for much less than it's worth, like offering a used item to a friend at a very low price."
"WCLS07197","Lowering the price by $8 feels like when you really cut your price down just to make sure something gets accepted or goes through. It’s kinda like giving someone a big discount because you know they still need to make their part work, even if it means you end up taking a lot less."
"WCLS07198","Lowering the price of a good to increase sales."
"WCLS07199","lowering the price of a product in a shop?"
"WCLS07200","Lowering the price of an item that I want to purchase"
"WCLS07201","Lowering the price to make it available to the less fortunate in order to increase the distribution"
"WCLS07202","lowering your price to make the deal easier for the buyer"
"WCLS07203","Lying about an experience."
"WCLS07204","Lying in bed doing nothing"
"WCLS07205","Madness, or I didn't like money"
"WCLS07206","Madness. Why add more."
"WCLS07207","Mainly being fair to the other participant. In a political sense, I find this similar to democratic mindset of trying to make everyone equal - dispersment of wealth."
"WCLS07208","Maintaining demand in the good."
"WCLS07209","maintaining the position but not positive"
"WCLS07210","Maintaining the status quo based on perceived entitlement."
"WCLS07211","maintaining the status quo of life"
"WCLS07212","Maintaining the status quo without regard for needs."
"WCLS07213","maintaining the value of my products"
"WCLS07214","makes everyone happy, I make some $$ and the broker gets a good cut."
"WCLS07215","Makes me think of thrift stores, where everything is discounted cheaper than its actual value."
"WCLS07216","Makes shares more appealing with less risk and more likely the shares would rise in a sound investment."
"WCLS07217","Making $2 from the other person, leaving both of us with $6"
"WCLS07218","making 50 percent more"
"WCLS07219","Making a bad decision after drinking. Why would I do this? Seemed like a good idea at the time but it disadvantafes me."
"WCLS07220","making a bank transfer"
"WCLS07221","making a bank transfer to a work colleague"
"WCLS07222","making a big loss on my products"
"WCLS07223","making a bonus of 4 dollars"
"WCLS07224","Making a casual donation to a cause."
"WCLS07225","making a charitable donation"
"WCLS07226","making a charitable donation and feeling good"
"WCLS07228","Making a charity contribution"
"WCLS07229","making a contribution"
"WCLS07230","Making a contribution I do not have to make, but yet feeling obligated."
"WCLS07231","making a cup of tea for someone"
"WCLS07232","Making a deal with family or a friend, whereby a 50:50 split is the fairest choice for both people and the one I would feel most comfortable with."
"WCLS07233","Making a deal with someone to sell my stuff where they end up making more than I do"
"WCLS07234","Making a donation to a needy individual."
"WCLS07235","MAking a donation to a needy person."
"WCLS07236","Making a donation to charity"
"WCLS07237","making a fair deal where we both win"
"WCLS07238","Making a fair sale at listed price."
"WCLS07239","Making a good will gesture, working for charity"
"WCLS07240","Making a loss in a transaction."
"WCLS07241","Making a loss on a business transaction just to make a sale"
"WCLS07242","making a loss on a sale on ebay"
"WCLS07243","Making a purchase and then checking your receipt at home. Then you realize you paid $4 less than you expected. Its a guilty and grateful feeling at the same time."
"WCLS07244","Making a reasonable margin on a business transaction without offending the other party"
"WCLS07245","Making a reduction to encourage someone who has previously refused to buy something from me."
"WCLS07246","making a safe decision"
"WCLS07247","Making a salary payment to a contractor, where the company is making $12 overall from hiring out that contractor, but the contractor themselves only receives $4."
"WCLS07248","making a slight reduction as I was selling something and wanted to get rid"
"WCLS07249","Making a small charitable donation"
"WCLS07250","making a small compromise"
"WCLS07251","Making a small contribution to charity."
"WCLS07252","Making a small donation to charity."
"WCLS07253","making a smaller charitable donation."
"WCLS07254","Making a token gesture for something"
"WCLS07255","Making an extra order at the bar even though it is not your turn."
"WCLS07256","Making an unfair system rebalance to become equally fair"
"WCLS07257","Making both parties equal"
"WCLS07258","Making children give all their sweets to someone else!"
"WCLS07259","making it a loss leader"
"WCLS07260","making it an even split"
"WCLS07261","Making it available only to the people who are the highest level in society, changing the target demographic of the data"
"WCLS07263","Making it equal to both participants"
"WCLS07264","making it even"
"WCLS07265","Making it even between us"
"WCLS07266","making it fair"
"WCLS07267","making it fair - when you split the bill down the middle after going out to eat."
"WCLS07268","making it half price"
"WCLS07269","Making it much more publicly available"
"WCLS07270","Making it on the higher end of cost to change the demographic to the middle class"
"WCLS07271","Making it totally equal when both parties have drank/eaten the same amount at a dinner. both parties happy with what they got and what they are having to pay."
"WCLS07272","making it very cheep"
"WCLS07273","Making less money at a job than advertised"
"WCLS07274","Making money by charging a certain amount so it will not be free"
"WCLS07275","Making money for no reason"
"WCLS07276","Making money off of my own data."
"WCLS07277","Making money to get rich"
"WCLS07278","Making more money at a job than advertised"
"WCLS07279","Making my kids share treats equally, everyone gets the same"
"WCLS07280","making no meaningful gain"
"WCLS07281","Making no payment to a person"
"WCLS07282","Making our payments close to equal."
"WCLS07283","Making some donation but not so generous"
"WCLS07284","making someone a cp of tea"
"WCLS07285","Making something one third less than it was originally"
"WCLS07286","making somnething fair"
"WCLS07287","Making sure everyone gets an equal amount of something or an equal chance at something"
"WCLS07288","Making sure it is equal for everyone"
"WCLS07289","making sure that everything is equal between me and my friend so i share the money we both got equally"
"WCLS07290","Making sure the other person is paid the most that they can receive."
"WCLS07291","Making sure the participant has some money to get what they need."
"WCLS07292","Making sure the split is even distributed"
"WCLS07293","making sure you and your sibling have even money"
"WCLS07294","making sure you had more"
"WCLS07295","Making sure you have the most out of the pot. A little like investing a little money but not willing to lose much if it goes wrong."
"WCLS07296","making the allocation fair."
"WCLS07297","Making the allocation more equitable"
"WCLS07298","Making the change 0 at least does make some sense. Also, your questions are idiotic."
"WCLS07299","Making the decision the opposite way around, so they benefit and you don’t as much."
"WCLS07300","Making the exact amount at a job that was advertised"
"WCLS07301","making the pay outs even for both participants."
"WCLS07302","Making the price look more attractive but without losing all my profit. Selling physical products online."
"WCLS07303","Making the situation fair, so we both get paid the same amount."
"WCLS07304","making the value of a purchase equal"
"WCLS07305","Making things a bit fairer but hanging onto money for myself"
"WCLS07306","Making things equal"
"WCLS07307","Making things equal and perhaps fair depending on the individual circumstance"
"WCLS07308","Making things equal. Al is fair in love and war"
"WCLS07309","making things even"
"WCLS07310","Making things even so we both keep the same amount"
"WCLS07311","Making things fair between people"
"WCLS07312","Making things fair for all parties"
"WCLS07313","Making things fairer but not equal"
"WCLS07314","Making things more equal e.g, through tax and welfare"
"WCLS07315","Making this transaction as a true business deal where I wantto make a profit"
"WCLS07316","Making this transaction where I don't need to make as much profit"
"WCLS07317","Making this transaction with a respected person where we hope to make the same profit"
"WCLS07318","Making this transaction with someone you respect"
"WCLS07319","Making up their funds to be able to afford something"
"WCLS07320","Making us both equal which is nice"
"WCLS07321","Making us both have an equal amount, being fair."
"WCLS07322","Making us equal so we both earn the same"
"WCLS07323","Managing to get away with charging full price and increasing my confidence."
"WCLS07324","many times i was burned when using stock options so i invested ) dollars unless i thought i was worth the risk"
"WCLS07325","mark up in prices, could be seasonal"
"WCLS07326","Mark up on drinks in a bar. Annoying but to be expected and therefore accepted if going to a bar."
"WCLS07327","Market bargaining at a Mexico shop. $4 is my gaol since the beginning."
"WCLS07328","Market rate of $12 that the Broker is going to sell it for meaning minimal profit."
"WCLS07329","Marking up the value of the data and therefore the profit"
"WCLS07330","Marking up the value of the data and therefore the profit by a lot"
"WCLS07331","Massively reducing the value of something at a car boot sale."
"WCLS07332","May be a situation where the meal is being offered for free"
"WCLS07333","maybe a bit guilty at not giving them some money"
"WCLS07334","maybe a friend didn't have the money to pay for something and I could help them out"
"WCLS07335","Maybe a meal bought by another"
"WCLS07336","maybe a simple bet that I won and wanted to share"
"WCLS07337","Maybe a situation where the other participant made some contribution but on balance viewed as a smaller part"
"WCLS07338","Maybe a way to split a bonus or unexpected extra money with a sibling"
"WCLS07339","maybe being too competive"
"WCLS07340","Maybe giving a small tip or helping a bit with a friend or paying part of their cost."
"WCLS07341","maybe giving money to my wife to buy something in the shop."
"WCLS07342","Maybe I am selling that art print where the clientele is more wealthy and I think I can get away with upcharging"
"WCLS07343","Maybe I sold an art print at a discounted rate to a friend or member of my family as a courtesy"
"WCLS07344","Maybe I would do this on a day that I feel greedy."
"WCLS07345","Maybe I'm ambivalent? Or busy? I'm happy to just go with what is stated and move on. If I can't increase the value, and I have no reason to decrease the amount, I'm just getting on with it."
"WCLS07346","maybe like giving a tip at a coffee shop or something"
"WCLS07347","maybe owing someone money"
"WCLS07348","Maybe possible"
"WCLS07349","Maybe selling something online and reducing the price by a bit then what you initially purchased it for."
"WCLS07350","Maybe similar to a independent shop keeper selling the wares of a craftsman. The craftsman was the real talent so deserves a higher share of the profits."
"WCLS07351","Maybe similar to a workplace where a manager is allocated some money and decides how much they keep for themselves and their subordinates."
"WCLS07352","Maybe the same thing as above, like an inheritance tax."
"WCLS07353","Maybe they bought something off of me"
"WCLS07354","maybe this person needs it more which is fine"
"WCLS07355","Maybe to reserve a spot in a competition."
"WCLS07356","McDonald's Price increase"
"WCLS07357","Me and a classmate were both supposed to receive a small scholarship stipend. Due to a clerical mistake, you receive the full $12 and they receive nothing. You decide not to share any of it because you believe the money was awarded to you and it’s not your job to correct the error or subsidize them."
"WCLS07358","Me and a coworker are both sent to a work conference. The company gives you a $12 meal voucher by mistake and gives your coworker nothing. You decide to give them $4 of it so they can at least buy a snack, even though you keep most of the voucher for yourself."
"WCLS07359","Me and another person don't need to make any changes. Everything is already correct. For example, we could both be getting into the correct cards in a parking lot after work. The cars may be different with one less valuable, but we know which is which."
"WCLS07360","me and mt friend agreed on a clear split for a gift, and there's no need to adjust, everything's settled as planned"
"WCLS07361","me and my colleague worked on a project together, and i feel they contributed a bit more effort, so i gave them half of my bonus as a gesture of appreciation."
"WCLS07362","Me and my friend agreeing to split the cost of a drink and snack in a cafe. My friend pays on her card and I transfer her half of the bill."
"WCLS07363","me and my friend are splitting a taxi fare, and i decide to cover a bit more of their share because they had a longer ride."
"WCLS07364","Me and my partner sharing a joint bank account. Almost all of our money goes in for bills"
"WCLS07365","me and my sibling getting christmas money"
"WCLS07366","Me being a little aggressive, but each person bears the brunt of their allocation."
"WCLS07367","Me being generous and giving quite a chunk of money away."
"WCLS07368","me being generous to a friend who maybe was short of the cash and needed and I could afford to give it or maybe I owed them money they previously lent me so was just paying it back"
"WCLS07369","Me being greedy"
"WCLS07370","Me being greedy and having a whole bag of Maltesers to myself!"
"WCLS07371","Me being minus and needing money like now. so that is why i would take the 4 from them."
"WCLS07372","me being nice and me sharing"
"WCLS07373","Me being overly generous"
"WCLS07374","me being rude and mean"
"WCLS07375","me being selfish"
"WCLS07376","me being selfish and not me sharing"
"WCLS07377","me being somewhat nice and doing it out of pity"
"WCLS07378","me being thoughtful and positive, $2 is not too much to give to someone else"
"WCLS07379","me being underpaid am not getting what my work s worth"
"WCLS07380","Me buying me a coffee."
"WCLS07381","Me buying snacks at the dollar store all for $4 each."
"WCLS07382","Me buying something and no longer having a use for it therefore selling it on to get some of the money back"
"WCLS07383","Me coming into a large inheritance so giving someone more of a share (as I need the money less)."
"WCLS07384","Me feeling on top of the world"
"WCLS07385","me getting a free meal"
"WCLS07386","me getting all the money"
"WCLS07387","me getting more than them"
"WCLS07388","me getting slightly less than them"
"WCLS07389","Me giving a donation to someone."
"WCLS07390","Me giving a tip to someone that has provided me a service"
"WCLS07391","Me giving my boss money back from money he had already paid me for babysitting his dog but he ended his trip early & I didn't have to do all of the work"
"WCLS07392","me giving someone nothing"
"WCLS07393","me having a heart and a conscience feeling that we are both playing the same game and the $4 wasn't mine to begin with and you can't miss what you never had"
"WCLS07394","Me in my shop refusing to lower the price of an item."
"WCLS07395","Me keeping 8 dollars and transferring 4 is equlvalent of me tipping for ok service in a restaurant where the serivce was ok but not amazing. If i had 12 change but was not that impressed then i'd transfer 4 only"
"WCLS07396","Me keeping a larger share as it is my data"
"WCLS07397","Me keeping all my money"
"WCLS07398","Me keeping all the money because the other participant doesn't need it"
"WCLS07399","me keeping the whole transfer"
"WCLS07400","Me lending half of their cash to another friend who forgot their wallet on a trip—providing enough to help them get by comfortably, while keeping enough to manage my own needs."
"WCLS07401","Me losing half of the money allotted to me"
"WCLS07402","Me not being fair and stealing $2 from them."
"WCLS07403","Me not being fair and stealing $4 from them."
"WCLS07404","Me not being fair and stealing $6 from them."
"WCLS07405","me not having to do anything you can't transfer nothing that isn't there"
"WCLS07406","me owing someone change"
"WCLS07407","Me owing someone money, them owing me money and them cancelling it out"
"WCLS07408","Me paying for a friends meal"
"WCLS07409","Me paying for a friends meal and drinks"
"WCLS07410","Me paying for a friends ticket"
"WCLS07411","me paying for a product I ordered"
"WCLS07412","Me paying for something that someone else has bought for me"
"WCLS07413","Me paying more on a bill"
"WCLS07414","Me sharing but retaining the bulk."
"WCLS07415","me significantly paying my broker to the pint where we have equal outcomes of my survey"
"WCLS07416","Me taking a higher percentage of the share"
"WCLS07417","me taking all of it"
"WCLS07418","Me taking all the total agin unfair"
"WCLS07419","me taking everything"
"WCLS07420","Me taking money from someone who I have bought something for"
"WCLS07421","me taking the most of it"
"WCLS07422","Me treating the other participant to something"
"WCLS07423","me trying to give something whilst still gaining more"
"WCLS07424","Me wanting to be equitable and putting my money where my mouith is"
"WCLS07425","Me wanting to save as much money as possible for bills"
"WCLS07426","Me winning a bet, my friend not winning, and me not splitting my winnings."
"WCLS07427","Me winning some money on the lottery and splitting some with my friend."
"WCLS07428","Mean"
"WCLS07429","Mean as I’m taking from them"
"WCLS07430","Mean spirited"
"WCLS07431","Meaning the product is going to cheaper and much affordable but the quality and the quantity cannot be assured. Some of the necessary ingredients will be taken out of the product"
"WCLS07432","meanness"
"WCLS07433","means I keep slightly more."
"WCLS07434","means we would both be equal."
"WCLS07435","means you did not change the price"
"WCLS07436","means you increased the price by $2"
"WCLS07437","Means |I lose half my money"
"WCLS07438","meditating after not being able to make my mind up"
"WCLS07439","Meeting a person in the grocery store and that person does not have enough money for their groceries. This person is $8 short of paying the bill. So, my decision to give this person $8 is a good deed."
"WCLS07440","Meeting in the middle in a negotiation."
"WCLS07441","meeting up for a work assignment but the person with the key to the office comes 20 minutes late"
"WCLS07442","meeting up with friends and having to clear their mess after they leave"
"WCLS07443","Mindfulness"
"WCLS07444","Minding my own business and being content with what I and others have"
"WCLS07445","minding others more than yourself. some people though very few will do it"
"WCLS07446","Minding your business."
"WCLS07447","Minimal kindness"
"WCLS07448","Misplacing something like a debit card."
"WCLS07449","Missing out on a deal online for a dress and having to buy it for more money."
"WCLS07450","Missing the bus and having to call a taxi to get me to my destination, losing out on money."
"WCLS07451","missing the bus and it drives of through a puddle that splashes you"
"WCLS07452","Modern capitalism in the world, eg, you get 12 dollars and do not share with anyone else."
"WCLS07453","Modern millionaires/ Billionaires. They have so much but do all they can to not pay taxes or help others."
"WCLS07454","Money being mine and my friend not needing/asking for money for anything"
"WCLS07455","money for a coffee"
"WCLS07456","money of ie 75% reduction"
"WCLS07457","money sent as a gift to my niece for her xmas"
"WCLS07458","Money they may be owed"
"WCLS07459","Money transfer"
"WCLS07460","money transfer was not needed"
"WCLS07461","monies owed, help"
"WCLS07462","Monopoly the board game"
"WCLS07463","morals being fair i believe"
"WCLS07464","More fair"
"WCLS07465","more like giving a 3 percent discount"
"WCLS07466","more luring or attractive"
"WCLS07467","More money for me"
"WCLS07468","More money for me to help take care of my animals"
"WCLS07469","more or less equal"
"WCLS07470","more than half"
"WCLS07471","more than half so I would be a little upset but still not the end of the world."
"WCLS07472","More than I would be prepared to give as they will be at an undeserved advantage"
"WCLS07473","More than selfish! Unless money is owed for a product or service, why would you take the money?"
"WCLS07474","More than sharing, especially if the other person needed it more than me."
"WCLS07475","More work involved than a normal request"
"WCLS07476","Most of my transactions in daily life."
"WCLS07477","Most owner labor distributions where the owner receives the majority of the value of the product produced."
"WCLS07478","Most people, seeking to hold onto what they have even if others are disadvantaged by it."
"WCLS07479","Most peoples standard behavior."
"WCLS07480","Most similar to trying to be fair. Perhaps when you are married and split assets 50/50"
"WCLS07481","most things that are stable priced"
"WCLS07482","Most transfers I do"
"WCLS07483","moving to a fair price for the data overall"
"WCLS07484","mow the lawn today or wait another week"
"WCLS07485","Mugging someone"
"WCLS07486","My approach to selling a new computer: if you want it, you pay my asking price. I'm not negotiating."
"WCLS07487","My baby's favorite Toy Store ran a discount sales having -$2 last Friday's sales"
"WCLS07488","My bank account"
"WCLS07489","MY BIG BROTHER TAKING ADVANTAGE OF A LITTLE SISTERS IGNORANCE OF MONEY"
"WCLS07490","My bills every month"
"WCLS07491","my broker oweing me"
"WCLS07492","My brother always wanted the exact same gift as I got for Christmas."
"WCLS07493","My brother asked me for £10 once but I only had £8 to send him"
"WCLS07494","My brother asks for a little loan to pay for his Netflix account, so I transfer $4 to his account."
"WCLS07495","My budget is intact. No money spent"
"WCLS07496","My card has declined at the train station and I need to get on the underground, my friend is helping me"
"WCLS07497","My CeVa cleanser was increase from a price $8 to $12 in my favorite walk-in store."
"WCLS07498","My checking account is empty and I still have a week to go before payday."
"WCLS07499","MY COWORKER IS MAKING THE SOMETHING THAT I AM MAKING"
"WCLS07500","MY COWORKER MAKING MORE MONEY THAN ME PER HOUR"
"WCLS07501","My Dad gave a tip for the platter."
"WCLS07502","My Dad giving me some pocket money when I was a kid"
"WCLS07503","my dad was generous and id tell him off for often giving too much but now I have become more like him"
"WCLS07504","My data is worth much more so I would feel that is should be sold for a higher amount, the higher the better"
"WCLS07505","My data was worth more than expected and the payment was adjusted."
"WCLS07506","My data wasn't worth as much so I was paid accordingly."
"WCLS07507","My daughter need 4 dollars for school so I kept 8 dollars."
"WCLS07508","My face cleanser"
"WCLS07509","my favorite shoes in the boutique that I love."
"WCLS07510","My friend and I bet on something for only $2 and I lost so I transferred $2 to them."
"WCLS07511","My friend and I buying a scratchcard each, one winning, one losing and giving them more of the winnings out of kindness"
"WCLS07512","My friend and I buying a scratchcard each, one winning, one losing and keeping the winnings"
"WCLS07513","My friend and I buying a scratchcard each, one winning, one losing and sharing the winnings but keeping a little extra from my winner."
"WCLS07514","My friend and I buying a scratchcard each, one winning, one losing and sharing the winnings equally."
"WCLS07515","My friend and I received 12 dollars for helping someone and I took 6 dollars and gave my friend 6 dollars."
"WCLS07516","My friend and I went out to eat two nights in a row. I paid for one night, they paid for the other. I covered the slightly more expensive night."
"WCLS07517","My friend covering the bill this time round"
"WCLS07518","My friend hasn't received her cheque yet - but she needs bread and milk today, I loan it to her until tomorrow,"
"WCLS07519","My friend having less than me and me giving them some so its equal"
"WCLS07520","My friend having no money and being unable to pay what they owe"
"WCLS07521","My friend is taking me out to lunch so I pay with at least half of what I have, regardless of what amount he/she has."
"WCLS07522","My friend owes me $4 for a cup of coffee I bought."
"WCLS07523","My friend picked up a $4 coffee at the local coffee shop for me, so I paid her back the $4."
"WCLS07524","My friend saying they don't want any of my snack, but I don't believe them and make them take a small amount anyway."
"WCLS07525","My friend winning at horses when I won nothing, he then wouldn't pay for drinks"
"WCLS07526","My friend's burger joint"
"WCLS07527","My friend's favorite burger joint"
"WCLS07528","My garage sale"
"WCLS07529","MY HALF OF A TAXI RIDE"
"WCLS07530","My husband and I splitting whatever money we have"
"WCLS07531","My mother is looking at sale items that have been marked down at the store."
"WCLS07532","My nephew would like for me to cash app him money for gas."
"WCLS07533","my not caring about others who may be in need"
"WCLS07534","My older sibling giving most of their birthday money to a younger sibling who wants to buy something special but can’t afford it—still keeping a little for themselves but prioritizing the other person’s needs."
"WCLS07535","My opponent still has less money than me"
"WCLS07536","My partner and I ordering food at a restaurant, and my partner being $2 short when the bill comes, so I just give my partner the $2."
"WCLS07537","My partner and is split all our bills equally. So this could be a situation where our account gets deposited/credited some money back from the energy provider, and as we split/pay for everything equally, I will transfer half of that credit to his personal account."
"WCLS07538","my partner buying me a box of chocolates and him being on a health kick so i got to have them all to myself"
"WCLS07539","My partner buying me lunch and not expecting me to pay him anything towards it."
"WCLS07540","my partner having more than me"
"WCLS07541","My partner needed £4 because she was short"
"WCLS07542","My partner needed £6 towards a purchase so I sent it to her"
"WCLS07543","My partner paying transferring me money to pay for a bill"
"WCLS07544","My partner reduced the price of her watercolour paintings at the village fair by about a quarter."
"WCLS07545","My partner was short on money for lunch and I'm loaning them what they need to cover their meal."
"WCLS07546","My partner will have $8 and I will have $4"
"WCLS07547","My payment was lessened due to incorrect circumstances."
"WCLS07548","My product is not selling at the current price so I am discounting the price."
"WCLS07549","My regular shopping experience with no surprises."
"WCLS07550","My salary when I get paid and do not need to allocate any funds to anyone else but myself"
"WCLS07551","My share of a tip at a restaurant."
"WCLS07552","My son ! he would always be fair and share whatever he has"
"WCLS07553","My son giving me money, he gives me some, but keeps the most for him"
"WCLS07554","My spouse and I sharing everything we own."
"WCLS07555","My usual fair way of dividing bonuses"
"WCLS07556","my wages going down by half"
"WCLS07557","My wages going up. They never go up as work for myself."
"WCLS07558","my wages not going up"
"WCLS07559","My wife and I are a team and we share everything - what's mine is hers, so I give her half of my earnings because it benefits both of us."
"WCLS07560","My wife and I split my Prolific earnings equally"
"WCLS07561","My wife can be stingy with her money she earns as a content creator on TikTok so I find this to be similar and familiar as she sometimes doesn't send the money to help pay bills and other expenses."
"WCLS07562","myself"
"WCLS07563","Myself & my partner doing dinner, he cooks the food, I wash the dishes"
"WCLS07564","Myself and a friend each keeping our own money and not giving or lending any money to and from each other"
