provider,model,replicate,context_id,vignette_id,presentation_label,presentation_order,rating,prompt_version,attempts,timestamp_utc,input_fingerprint
codex,codex-self-rating,2,T03,V19,V19,19,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V20,V20,20,86.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V21,V21,21,75.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V22,V22,22,44.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V23,V23,23,76.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V24,V24,24,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V25,V25,25,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V26,V26,26,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V27,V27,27,87.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V28,V28,28,36.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V29,V29,29,34.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T03,V30,V30,30,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V01,V01,1,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V02,V02,2,33.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V03,V03,3,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V04,V04,4,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V05,V05,5,79.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V06,V06,6,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V07,V07,7,39.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V08,V08,8,83.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V09,V09,9,80.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V10,V10,10,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V11,V11,11,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V12,V12,12,85.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V13,V13,13,85.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V14,V14,14,82.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V15,V15,15,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V16,V16,16,24.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V17,V17,17,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V18,V18,18,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V19,V19,19,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V20,V20,20,87.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V21,V21,21,81.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V22,V22,22,36.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V23,V23,23,82.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V24,V24,24,24.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V25,V25,25,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V26,V26,26,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V27,V27,27,86.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V28,V28,28,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V29,V29,29,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T04,V30,V30,30,23.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V01,V01,1,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V02,V02,2,76.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V03,V03,3,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V04,V04,4,78.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V05,V05,5,40.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V06,V06,6,33.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V07,V07,7,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V08,V08,8,47.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V09,V09,9,45.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V10,V10,10,48.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V11,V11,11,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V12,V12,12,45.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V13,V13,13,48.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V14,V14,14,44.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V15,V15,15,46.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V16,V16,16,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V17,V17,17,80.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V18,V18,18,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V19,V19,19,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V20,V20,20,48.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V21,V21,21,43.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V22,V22,22,81.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V23,V23,23,44.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V24,V24,24,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V25,V25,25,34.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V26,V26,26,31.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V27,V27,27,47.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V28,V28,28,78.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V29,V29,29,33.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T05,V30,V30,30,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V01,V01,1,29.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V02,V02,2,43.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V03,V03,3,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V04,V04,4,34.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V05,V05,5,76.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V06,V06,6,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V07,V07,7,42.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V08,V08,8,83.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V09,V09,9,77.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V10,V10,10,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V11,V11,11,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V12,V12,12,78.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V13,V13,13,90.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V14,V14,14,87.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V15,V15,15,79.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V16,V16,16,27.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V17,V17,17,50.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V18,V18,18,34.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V19,V19,19,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V20,V20,20,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V21,V21,21,81.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V22,V22,22,48.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V23,V23,23,81.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V24,V24,24,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V25,V25,25,33.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V26,V26,26,31.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V27,V27,27,78.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V28,V28,28,58.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V29,V29,29,32.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T06,V30,V30,30,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V01,V01,1,33.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V02,V02,2,59.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V03,V03,3,34.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V04,V04,4,77.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V05,V05,5,39.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V06,V06,6,38.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V07,V07,7,88.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V08,V08,8,49.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V09,V09,9,44.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V10,V10,10,50.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V11,V11,11,30.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V12,V12,12,50.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V13,V13,13,49.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V14,V14,14,45.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V15,V15,15,50.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V16,V16,16,32.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V17,V17,17,68.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V18,V18,18,38.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V19,V19,19,30.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V20,V20,20,51.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V21,V21,21,45.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V22,V22,22,74.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V23,V23,23,46.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V24,V24,24,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V25,V25,25,36.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V26,V26,26,32.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V27,V27,27,52.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V28,V28,28,61.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V29,V29,29,36.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T07,V30,V30,30,31.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V01,V01,1,89.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V02,V02,2,30.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V03,V03,3,84.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V04,V04,4,25.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V05,V05,5,22.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V06,V06,6,91.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V07,V07,7,35.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V08,V08,8,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V09,V09,9,24.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V10,V10,10,30.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V11,V11,11,87.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V12,V12,12,21.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V13,V13,13,28.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
codex,codex-self-rating,2,T08,V14,V14,14,26.0,round6-neutral-v1,1,2026-08-17T14:16:22.421688+00:00,876368ab1629fc052a449e4ec277239a1d67750e45e4670817814d172c411886
